onset	duration	sample	trial_type	response_time	stim_file	value
7.3680000000	n/a	n/a	stimulus	516	108088.jpg	animal_target
7.8840000000	n/a	n/a	response	n/a	n/a	correct
11.2890000000	n/a	n/a	stimulus	419	289025.jpg	animal_target
11.7080000000	n/a	n/a	response	n/a	n/a	correct
13.2980000000	n/a	n/a	stimulus	n/a	126006.jpg	animal_distractor
15.4450000000	n/a	n/a	stimulus	423	253037.jpg	animal_target
15.8680000000	n/a	n/a	response	n/a	n/a	correct
17.4160000000	n/a	n/a	stimulus	n/a	374089.jpg	animal_distractor
19.3980000000	n/a	n/a	stimulus	347	109010.jpg	animal_target
19.7450000000	n/a	n/a	response	n/a	n/a	correct
21.4690000000	n/a	n/a	stimulus	n/a	44001.jpg	animal_distractor
23.3690000000	n/a	n/a	stimulus	n/a	329046.jpg	animal_distractor
25.4750000000	n/a	n/a	stimulus	n/a	261070.jpg	animal_distractor
27.5080000000	n/a	n/a	stimulus	356	326014.jpg	animal_target
27.8640000000	n/a	n/a	response	n/a	n/a	correct
29.5790000000	n/a	n/a	stimulus	445	103062.jpg	animal_target
30.0240000000	n/a	n/a	response	n/a	n/a	correct
31.6040000000	n/a	n/a	stimulus	n/a	22023.jpg	animal_distractor
33.4210000000	n/a	n/a	stimulus	n/a	329004.jpg	animal_distractor
35.5630000000	n/a	n/a	stimulus	490	310011.jpg	animal_target
36.0530000000	n/a	n/a	response	n/a	n/a	correct
39.5520000000	n/a	n/a	stimulus	n/a	8142.jpg	animal_target
41.5890000000	n/a	n/a	stimulus	383	317018.jpg	animal_target
41.9720000000	n/a	n/a	response	n/a	n/a	correct
43.6980000000	n/a	n/a	stimulus	n/a	174023.jpg	animal_distractor
45.5880000000	n/a	n/a	stimulus	n/a	166090.jpg	animal_distractor
47.6360000000	n/a	n/a	stimulus	n/a	82027.jpg	animal_distractor
49.6890000000	n/a	n/a	stimulus	373	329095.jpg	animal_distractor
50.0620000000	n/a	n/a	response	n/a	n/a	incorrect
57.5620000000	n/a	n/a	stimulus	472	317009.jpg	animal_target
58.0340000000	n/a	n/a	response	n/a	n/a	correct
59.6270000000	n/a	n/a	stimulus	478	251064.jpg	animal_target
