onset	duration	sample	trial_type	response_time	stim_file	value
7.3520000000	n/a	n/a	stimulus	n/a	166022.jpg	nonanimal_distractor
9.3660000000	n/a	n/a	stimulus	n/a	138097.jpg	nonanimal_distractor
11.3230000000	n/a	n/a	stimulus	372	242035.jpg	nonanimal_target
11.6950000000	n/a	n/a	response	n/a	n/a	correct
13.3590000000	n/a	n/a	stimulus	n/a	98037.jpg	nonanimal_distractor
15.5300000000	n/a	n/a	stimulus	n/a	131097.jpg	nonanimal_distractor
17.4780000000	n/a	n/a	stimulus	331	242035.jpg	nonanimal_target
17.8090000000	n/a	n/a	response	n/a	n/a	correct
19.3120000000	n/a	n/a	stimulus	300	242035.jpg	nonanimal_target
19.6120000000	n/a	n/a	response	n/a	n/a	correct
21.4870000000	n/a	n/a	stimulus	311	242035.jpg	nonanimal_target
21.7980000000	n/a	n/a	response	n/a	n/a	correct
25.4670000000	n/a	n/a	stimulus	n/a	257001.jpg	nonanimal_distractor
27.4260000000	n/a	n/a	stimulus	n/a	142036.jpg	nonanimal_distractor
29.2750000000	n/a	n/a	stimulus	298	242035.jpg	nonanimal_target
29.5730000000	n/a	n/a	response	n/a	n/a	correct
31.1600000000	n/a	n/a	stimulus	248	242035.jpg	nonanimal_target
31.4080000000	n/a	n/a	response	n/a	n/a	correct
33.1420000000	n/a	n/a	stimulus	220	171035.jpg	nonanimal_distractor
33.3620000000	n/a	n/a	response	n/a	n/a	incorrect
39.8620000000	n/a	n/a	stimulus	460	242035.jpg	nonanimal_target
40.3220000000	n/a	n/a	response	n/a	n/a	correct
41.7570000000	n/a	n/a	stimulus	n/a	76067.jpg	nonanimal_distractor
43.7470000000	n/a	n/a	stimulus	322	242035.jpg	nonanimal_target
44.0690000000	n/a	n/a	response	n/a	n/a	correct
45.8740000000	n/a	n/a	stimulus	n/a	217025.jpg	nonanimal_distractor
47.8150000000	n/a	n/a	stimulus	329	242035.jpg	nonanimal_target
48.1440000000	n/a	n/a	response	n/a	n/a	correct
49.9880000000	n/a	n/a	stimulus	n/a	334099.jpg	nonanimal_distractor
51.9510000000	n/a	n/a	stimulus	n/a	412008.jpg	nonanimal_distractor
53.7900000000	n/a	n/a	stimulus	331	242035.jpg	nonanimal_target
54.1210000000	n/a	n/a	response	n/a	n/a	correct
59.0010000000	n/a	n/a	stimulus	n/a	69073.jpg	nonanimal_distractor
60.8720000000	n/a	n/a	stimulus	n/a	120017.jpg	nonanimal_distractor
62.9540000000	n/a	n/a	stimulus	n/a	286025.jpg	nonanimal_distractor
65.0220000000	n/a	n/a	stimulus	n/a	82018.jpg	nonanimal_distractor
66.9260000000	n/a	n/a	stimulus	364	242035.jpg	nonanimal_target
67.2900000000	n/a	n/a	response	n/a	n/a	correct
68.9100000000	n/a	n/a	stimulus	330	242035.jpg	nonanimal_target
69.2400000000	n/a	n/a	response	n/a	n/a	correct
70.9480000000	n/a	n/a	stimulus	345	242035.jpg	nonanimal_target
71.2930000000	n/a	n/a	response	n/a	n/a	correct
72.8260000000	n/a	n/a	stimulus	416	242035.jpg	nonanimal_target
73.2420000000	n/a	n/a	response	n/a	n/a	correct
74.8610000000	n/a	n/a	stimulus	n/a	208064.jpg	nonanimal_distractor
76.7110000000	n/a	n/a	stimulus	321	242035.jpg	nonanimal_target
77.0320000000	n/a	n/a	response	n/a	n/a	correct
78.8960000000	n/a	n/a	stimulus	n/a	146040.jpg	nonanimal_distractor
80.9180000000	n/a	n/a	stimulus	305	242035.jpg	nonanimal_target
81.2230000000	n/a	n/a	response	n/a	n/a	correct
82.8190000000	n/a	n/a	stimulus	n/a	147033.jpg	nonanimal_distractor
84.7850000000	n/a	n/a	stimulus	376	242035.jpg	nonanimal_target
85.1610000000	n/a	n/a	response	n/a	n/a	correct
86.9570000000	n/a	n/a	stimulus	392	242035.jpg	nonanimal_target
87.3490000000	n/a	n/a	response	n/a	n/a	correct
89.1440000000	n/a	n/a	stimulus	360	242035.jpg	nonanimal_target
89.5040000000	n/a	n/a	response	n/a	n/a	correct
93.4360000000	n/a	n/a	stimulus	n/a	38032.jpg	nonanimal_distractor
95.5450000000	n/a	n/a	stimulus	308	242035.jpg	nonanimal_target
95.8530000000	n/a	n/a	response	n/a	n/a	correct
97.7290000000	n/a	n/a	stimulus	n/a	144077.jpg	nonanimal_distractor
99.7170000000	n/a	n/a	stimulus	322	242035.jpg	nonanimal_target
100.0390000000	n/a	n/a	response	n/a	n/a	correct
101.6160000000	n/a	n/a	stimulus	394	242035.jpg	nonanimal_target
102.0100000000	n/a	n/a	response	n/a	n/a	correct
103.5570000000	n/a	n/a	stimulus	n/a	83091.jpg	nonanimal_distractor
105.6310000000	n/a	n/a	stimulus	n/a	48023.jpg	nonanimal_distractor
107.6660000000	n/a	n/a	stimulus	n/a	170070.jpg	nonanimal_distractor
