onset	duration	sample	trial_type	response_time	stim_file	value
7.4420000000	n/a	n/a	stimulus	n/a	23098.jpg	easy_distractor
9.3370000000	n/a	n/a	stimulus	n/a	111014.jpg	easy_distractor
11.1540000000	n/a	n/a	stimulus	379	134043.jpg	easy_target
11.5330000000	n/a	n/a	response	n/a	n/a	correct
16.0270000000	n/a	n/a	stimulus	366	134043.jpg	easy_target
16.3930000000	n/a	n/a	response	n/a	n/a	correct
20.0480000000	n/a	n/a	stimulus	n/a	73080.jpg	easy_distractor
22.2220000000	n/a	n/a	stimulus	343	134043.jpg	easy_target
22.5650000000	n/a	n/a	response	n/a	n/a	correct
24.1420000000	n/a	n/a	stimulus	n/a	111054.jpg	easy_distractor
26.0090000000	n/a	n/a	stimulus	n/a	142028.jpg	easy_distractor
28.1330000000	n/a	n/a	stimulus	n/a	207012.jpg	easy_distractor
30.0010000000	n/a	n/a	stimulus	n/a	28060.jpg	easy_distractor
32.0080000000	n/a	n/a	stimulus	346	134043.jpg	easy_target
32.3540000000	n/a	n/a	response	n/a	n/a	correct
39.4980000000	n/a	n/a	stimulus	n/a	68015.jpg	easy_distractor
47.0360000000	n/a	n/a	stimulus	n/a	285006.jpg	easy_distractor
48.9930000000	n/a	n/a	stimulus	427	134043.jpg	easy_target
49.4200000000	n/a	n/a	response	n/a	n/a	correct
53.1850000000	n/a	n/a	stimulus	336	134043.jpg	easy_target
53.5210000000	n/a	n/a	response	n/a	n/a	correct
55.2990000000	n/a	n/a	stimulus	n/a	68036.jpg	easy_distractor
57.2260000000	n/a	n/a	stimulus	n/a	162045.jpg	easy_distractor
59.1140000000	n/a	n/a	stimulus	n/a	132003.jpg	easy_distractor
61.0400000000	n/a	n/a	stimulus	381	134043.jpg	easy_target
61.4210000000	n/a	n/a	response	n/a	n/a	correct
67.3600000000	n/a	n/a	stimulus	355	134043.jpg	easy_target
67.7150000000	n/a	n/a	response	n/a	n/a	correct
69.4370000000	n/a	n/a	stimulus	304	134043.jpg	easy_target
69.7410000000	n/a	n/a	response	n/a	n/a	correct
71.4050000000	n/a	n/a	stimulus	401	134043.jpg	easy_target
71.8060000000	n/a	n/a	response	n/a	n/a	correct
75.4540000000	n/a	n/a	stimulus	n/a	194083.jpg	easy_distractor
77.2980000000	n/a	n/a	stimulus	439	134043.jpg	easy_target
77.7370000000	n/a	n/a	response	n/a	n/a	correct
81.8790000000	n/a	n/a	stimulus	n/a	144085.jpg	easy_distractor
84.0280000000	n/a	n/a	stimulus	n/a	86027.jpg	easy_distractor
85.9170000000	n/a	n/a	stimulus	333	134043.jpg	easy_target
86.2500000000	n/a	n/a	response	n/a	n/a	correct
88.1150000000	n/a	n/a	stimulus	n/a	260042.jpg	easy_distractor
89.9990000000	n/a	n/a	stimulus	345	134043.jpg	easy_target
90.3440000000	n/a	n/a	response	n/a	n/a	correct
91.9950000000	n/a	n/a	stimulus	424	134043.jpg	easy_target
92.4190000000	n/a	n/a	response	n/a	n/a	correct
93.9710000000	n/a	n/a	stimulus	399	134043.jpg	easy_target
94.3700000000	n/a	n/a	response	n/a	n/a	correct
96.1430000000	n/a	n/a	stimulus	n/a	121097.jpg	easy_distractor
98.3430000000	n/a	n/a	stimulus	n/a	297000.jpg	easy_distractor
100.2320000000	n/a	n/a	stimulus	336	134043.jpg	easy_target
100.5680000000	n/a	n/a	response	n/a	n/a	correct
102.3750000000	n/a	n/a	stimulus	n/a	126026.jpg	easy_distractor
104.2400000000	n/a	n/a	stimulus	351	134043.jpg	easy_target
104.5910000000	n/a	n/a	response	n/a	n/a	correct
106.3230000000	n/a	n/a	stimulus	n/a	11076.jpg	easy_distractor
108.3700000000	n/a	n/a	stimulus	n/a	334019.jpg	easy_distractor
110.3710000000	n/a	n/a	stimulus	n/a	142004.jpg	easy_distractor
112.5670000000	n/a	n/a	stimulus	n/a	166070.jpg	easy_distractor
114.5490000000	n/a	n/a	stimulus	362	134043.jpg	easy_target
114.9110000000	n/a	n/a	response	n/a	n/a	correct
122.1200000000	n/a	n/a	stimulus	405	134043.jpg	easy_target
122.5250000000	n/a	n/a	response	n/a	n/a	correct
124.2000000000	n/a	n/a	stimulus	n/a	22066.jpg	easy_distractor
126.0980000000	n/a	n/a	stimulus	405	134043.jpg	easy_target
126.5030000000	n/a	n/a	response	n/a	n/a	correct
128.0900000000	n/a	n/a	stimulus	316	134043.jpg	easy_target
128.4060000000	n/a	n/a	response	n/a	n/a	correct
129.9490000000	n/a	n/a	stimulus	n/a	144055.jpg	easy_distractor
131.7720000000	n/a	n/a	stimulus	316	134043.jpg	easy_target
132.0880000000	n/a	n/a	response	n/a	n/a	correct
133.9300000000	n/a	n/a	stimulus	365	134043.jpg	easy_target
134.2950000000	n/a	n/a	response	n/a	n/a	correct
135.8050000000	n/a	n/a	stimulus	349	134043.jpg	easy_target
136.1540000000	n/a	n/a	response	n/a	n/a	correct
137.9310000000	n/a	n/a	stimulus	n/a	82054.jpg	easy_distractor
139.7600000000	n/a	n/a	stimulus	330	134043.jpg	easy_target
140.0900000000	n/a	n/a	response	n/a	n/a	correct
141.9480000000	n/a	n/a	stimulus	n/a	177042.jpg	easy_distractor
144.1090000000	n/a	n/a	stimulus	n/a	266042.jpg	easy_distractor
146.0190000000	n/a	n/a	stimulus	n/a	72034.jpg	easy_distractor
147.8570000000	n/a	n/a	stimulus	n/a	124011.jpg	easy_distractor
149.7920000000	n/a	n/a	stimulus	408	134043.jpg	easy_target
150.2000000000	n/a	n/a	response	n/a	n/a	correct
157.2180000000	n/a	n/a	stimulus	n/a	71082.jpg	easy_distractor
159.3110000000	n/a	n/a	stimulus	351	134043.jpg	easy_target
159.6620000000	n/a	n/a	response	n/a	n/a	correct
161.2700000000	n/a	n/a	stimulus	468	134043.jpg	easy_target
161.7380000000	n/a	n/a	response	n/a	n/a	correct
165.4910000000	n/a	n/a	stimulus	n/a	237083.jpg	easy_distractor
167.4810000000	n/a	n/a	stimulus	n/a	28002.jpg	easy_distractor
169.4730000000	n/a	n/a	stimulus	403	134043.jpg	easy_target
169.8760000000	n/a	n/a	response	n/a	n/a	correct
171.5590000000	n/a	n/a	stimulus	450	134043.jpg	easy_target
172.0090000000	n/a	n/a	response	n/a	n/a	correct
173.5840000000	n/a	n/a	stimulus	n/a	403017.jpg	easy_distractor
175.6400000000	n/a	n/a	stimulus	n/a	250023.jpg	easy_distractor
