onset	duration	sample	trial_type	response_time	stim_file	value
2.3670000000	n/a	n/a	stimulus	n/a	310011.jpg	animal_target
4.2760000000	n/a	n/a	stimulus	423	8069.jpg	animal_target
4.6990000000	n/a	n/a	response	n/a	n/a	correct
6.3900000000	n/a	n/a	stimulus	n/a	144054.jpg	animal_distractor
8.4400000000	n/a	n/a	stimulus	385	268003.jpg	animal_target
8.8250000000	n/a	n/a	response	n/a	n/a	correct
10.4020000000	n/a	n/a	stimulus	n/a	2082.jpg	animal_distractor
12.4330000000	n/a	n/a	stimulus	322	6071.jpg	animal_target
12.7550000000	n/a	n/a	response	n/a	n/a	correct
14.4960000000	n/a	n/a	stimulus	377	317091.jpg	animal_target
14.8730000000	n/a	n/a	response	n/a	n/a	correct
16.6740000000	n/a	n/a	stimulus	n/a	151089.jpg	animal_distractor
18.6870000000	n/a	n/a	stimulus	344	163050.jpg	animal_target
19.0310000000	n/a	n/a	response	n/a	n/a	correct
20.6770000000	n/a	n/a	stimulus	n/a	329046.jpg	animal_distractor
22.7990000000	n/a	n/a	stimulus	347	52004.jpg	animal_target
23.1460000000	n/a	n/a	response	n/a	n/a	correct
24.6840000000	n/a	n/a	stimulus	344	8015.jpg	animal_target
25.0280000000	n/a	n/a	response	n/a	n/a	correct
26.5560000000	n/a	n/a	stimulus	339	135079.jpg	animal_target
26.8950000000	n/a	n/a	response	n/a	n/a	correct
28.6800000000	n/a	n/a	stimulus	243	6017.jpg	animal_target
28.9230000000	n/a	n/a	response	n/a	n/a	correct
30.4960000000	n/a	n/a	stimulus	n/a	184040.jpg	animal_distractor
32.6580000000	n/a	n/a	stimulus	n/a	374083.jpg	animal_distractor
34.8050000000	n/a	n/a	stimulus	343	317018.jpg	animal_target
35.1480000000	n/a	n/a	response	n/a	n/a	correct
36.7960000000	n/a	n/a	stimulus	n/a	48006.jpg	animal_distractor
38.8540000000	n/a	n/a	stimulus	n/a	63017.jpg	animal_distractor
40.7610000000	n/a	n/a	stimulus	326	329095.jpg	animal_distractor
41.0870000000	n/a	n/a	response	n/a	n/a	incorrect
42.8360000000	n/a	n/a	stimulus	n/a	174023.jpg	animal_distractor
44.9490000000	n/a	n/a	stimulus	395	310068.jpg	animal_target
45.3440000000	n/a	n/a	response	n/a	n/a	correct
46.9010000000	n/a	n/a	stimulus	n/a	67026.jpg	animal_distractor
48.7940000000	n/a	n/a	stimulus	376	253037.jpg	animal_target
49.1700000000	n/a	n/a	response	n/a	n/a	correct
50.7980000000	n/a	n/a	stimulus	n/a	131078.jpg	animal_distractor
52.6440000000	n/a	n/a	stimulus	n/a	44001.jpg	animal_distractor
54.5060000000	n/a	n/a	stimulus	n/a	297052.jpg	animal_distractor
56.5580000000	n/a	n/a	stimulus	384	326014.jpg	animal_target
56.9420000000	n/a	n/a	response	n/a	n/a	correct
58.7090000000	n/a	n/a	stimulus	396	87054.jpg	animal_target
59.1050000000	n/a	n/a	response	n/a	n/a	correct
60.8270000000	n/a	n/a	stimulus	298	336008.jpg	animal_target
61.1250000000	n/a	n/a	response	n/a	n/a	correct
62.7540000000	n/a	n/a	stimulus	n/a	131076.jpg	animal_distractor
64.8300000000	n/a	n/a	stimulus	n/a	82027.jpg	animal_distractor
66.6780000000	n/a	n/a	stimulus	365	304083.jpg	animal_target
67.0430000000	n/a	n/a	response	n/a	n/a	correct
68.5110000000	n/a	n/a	stimulus	n/a	374089.jpg	animal_distractor
70.6510000000	n/a	n/a	stimulus	n/a	13098.jpg	animal_distractor
72.8280000000	n/a	n/a	stimulus	326	335002.jpg	animal_target
73.1540000000	n/a	n/a	response	n/a	n/a	correct
74.8490000000	n/a	n/a	stimulus	n/a	13049.jpg	animal_distractor
76.8860000000	n/a	n/a	stimulus	373	168014.jpg	animal_target
77.2590000000	n/a	n/a	response	n/a	n/a	correct
79.0700000000	n/a	n/a	stimulus	n/a	126006.jpg	animal_distractor
81.2590000000	n/a	n/a	stimulus	n/a	10043.jpg	animal_distractor
83.4210000000	n/a	n/a	stimulus	315	108062.jpg	animal_target
83.7360000000	n/a	n/a	response	n/a	n/a	correct
85.5770000000	n/a	n/a	stimulus	n/a	279006.jpg	animal_distractor
87.6540000000	n/a	n/a	stimulus	265	311025.jpg	animal_target
87.9190000000	n/a	n/a	response	n/a	n/a	correct
89.7160000000	n/a	n/a	stimulus	n/a	96042.jpg	animal_distractor
91.6250000000	n/a	n/a	stimulus	n/a	62033.jpg	animal_distractor
93.7080000000	n/a	n/a	stimulus	366	43005.jpg	animal_target
94.0740000000	n/a	n/a	response	n/a	n/a	correct
