onset	duration	sample	trial_type	response_time	stim_file	value
3.9470000000	n/a	n/a	stimulus	312	46085.jpg	nonanimal_target
4.2590000000	n/a	n/a	response	n/a	n/a	correct
6.0790000000	n/a	n/a	stimulus	318	46085.jpg	nonanimal_target
6.3970000000	n/a	n/a	response	n/a	n/a	correct
7.9800000000	n/a	n/a	stimulus	288	46085.jpg	nonanimal_target
8.2680000000	n/a	n/a	response	n/a	n/a	correct
10.1300000000	n/a	n/a	stimulus	n/a	286025.jpg	nonanimal_distractor
12.1570000000	n/a	n/a	stimulus	n/a	142036.jpg	nonanimal_distractor
14.0840000000	n/a	n/a	stimulus	344	46085.jpg	nonanimal_target
14.4280000000	n/a	n/a	response	n/a	n/a	correct
16.0620000000	n/a	n/a	stimulus	n/a	97071.jpg	nonanimal_distractor
18.1540000000	n/a	n/a	stimulus	302	46085.jpg	nonanimal_target
18.4560000000	n/a	n/a	response	n/a	n/a	correct
20.1470000000	n/a	n/a	stimulus	n/a	144077.jpg	nonanimal_distractor
21.9930000000	n/a	n/a	stimulus	n/a	142021.jpg	nonanimal_distractor
24.1550000000	n/a	n/a	stimulus	n/a	56017.jpg	nonanimal_distractor
26.1970000000	n/a	n/a	stimulus	370	46085.jpg	nonanimal_target
26.5670000000	n/a	n/a	response	n/a	n/a	correct
28.3600000000	n/a	n/a	stimulus	338	46085.jpg	nonanimal_target
28.6980000000	n/a	n/a	response	n/a	n/a	correct
30.4060000000	n/a	n/a	stimulus	288	46085.jpg	nonanimal_target
30.6940000000	n/a	n/a	response	n/a	n/a	correct
32.5350000000	n/a	n/a	stimulus	305	46085.jpg	nonanimal_target
32.8400000000	n/a	n/a	response	n/a	n/a	correct
34.5150000000	n/a	n/a	stimulus	n/a	69073.jpg	nonanimal_distractor
36.5140000000	n/a	n/a	stimulus	405	46085.jpg	nonanimal_target
36.9190000000	n/a	n/a	response	n/a	n/a	correct
38.4520000000	n/a	n/a	stimulus	298	46085.jpg	nonanimal_target
38.7500000000	n/a	n/a	response	n/a	n/a	correct
40.3360000000	n/a	n/a	stimulus	n/a	131097.jpg	nonanimal_distractor
42.5330000000	n/a	n/a	stimulus	n/a	334099.jpg	nonanimal_distractor
44.5850000000	n/a	n/a	stimulus	n/a	279055.jpg	nonanimal_distractor
46.6730000000	n/a	n/a	stimulus	332	46085.jpg	nonanimal_target
47.0050000000	n/a	n/a	response	n/a	n/a	correct
48.5990000000	n/a	n/a	stimulus	313	46085.jpg	nonanimal_target
48.9120000000	n/a	n/a	response	n/a	n/a	correct
