onset	duration	sample	trial_type	response_time	stim_file	value
4.8520000000	n/a	n/a	stimulus	765	8051.jpg	animal_target
5.6170000000	n/a	n/a	response	n/a	n/a	correct
10.2110000000	n/a	n/a	stimulus	n/a	138084.jpg	animal_distractor
12.3700000000	n/a	n/a	stimulus	n/a	116006.jpg	animal_distractor
14.1850000000	n/a	n/a	stimulus	389	163072.jpg	animal_target
14.5740000000	n/a	n/a	response	n/a	n/a	correct
16.2100000000	n/a	n/a	stimulus	560	49069.jpg	animal_target
16.7700000000	n/a	n/a	response	n/a	n/a	correct
18.2980000000	n/a	n/a	stimulus	n/a	116028.jpg	animal_distractor
20.2270000000	n/a	n/a	stimulus	397	335092.jpg	animal_target
20.6240000000	n/a	n/a	response	n/a	n/a	correct
22.4180000000	n/a	n/a	stimulus	n/a	28025.jpg	animal_distractor
24.6070000000	n/a	n/a	stimulus	n/a	132079.jpg	animal_distractor
26.6780000000	n/a	n/a	stimulus	n/a	5079.jpg	animal_distractor
28.6010000000	n/a	n/a	stimulus	332	112057.jpg	animal_target
28.9330000000	n/a	n/a	response	n/a	n/a	correct
30.4990000000	n/a	n/a	stimulus	n/a	279063.jpg	animal_distractor
32.3150000000	n/a	n/a	stimulus	385	336049.jpg	animal_target
32.7000000000	n/a	n/a	response	n/a	n/a	correct
34.5050000000	n/a	n/a	stimulus	408	136052.jpg	animal_target
34.9130000000	n/a	n/a	response	n/a	n/a	correct
36.4030000000	n/a	n/a	stimulus	266	196011.jpg	animal_target
36.6690000000	n/a	n/a	response	n/a	n/a	correct
38.2230000000	n/a	n/a	stimulus	237	209077.jpg	animal_target
38.4600000000	n/a	n/a	response	n/a	n/a	correct
40.1590000000	n/a	n/a	stimulus	n/a	74070.jpg	animal_distractor
42.3690000000	n/a	n/a	stimulus	n/a	38068.jpg	animal_distractor
44.4850000000	n/a	n/a	stimulus	380	163070.jpg	animal_target
44.8650000000	n/a	n/a	response	n/a	n/a	correct
46.4220000000	n/a	n/a	stimulus	405	253092.jpg	animal_target
46.8270000000	n/a	n/a	response	n/a	n/a	correct
48.3440000000	n/a	n/a	stimulus	n/a	25076.jpg	animal_distractor
50.5000000000	n/a	n/a	stimulus	n/a	116020.jpg	animal_distractor
52.5520000000	n/a	n/a	stimulus	431	163042.jpg	animal_target
52.9830000000	n/a	n/a	response	n/a	n/a	correct
54.6420000000	n/a	n/a	stimulus	n/a	102081.jpg	animal_distractor
56.4510000000	n/a	n/a	stimulus	n/a	48072.jpg	animal_distractor
