onset	duration	sample	trial_type	response_time	stim_file	value
2.4090000000	n/a	n/a	stimulus	853	242064.jpg	nonanimal_target
3.2620000000	n/a	n/a	response	n/a	n/a	correct
4.3400000000	n/a	n/a	stimulus	n/a	33025.jpg	nonanimal_distractor
6.4340000000	n/a	n/a	stimulus	n/a	208058.jpg	nonanimal_distractor
8.5610000000	n/a	n/a	stimulus	235	242064.jpg	nonanimal_target
8.7960000000	n/a	n/a	response	n/a	n/a	correct
10.6260000000	n/a	n/a	stimulus	n/a	71097.jpg	nonanimal_distractor
12.5970000000	n/a	n/a	stimulus	n/a	44028.jpg	nonanimal_distractor
14.4640000000	n/a	n/a	stimulus	n/a	334034.jpg	nonanimal_distractor
16.5800000000	n/a	n/a	stimulus	n/a	61014.jpg	nonanimal_distractor
18.5830000000	n/a	n/a	stimulus	n/a	27000.jpg	nonanimal_distractor
20.4600000000	n/a	n/a	stimulus	n/a	102099.jpg	nonanimal_distractor
22.2930000000	n/a	n/a	stimulus	n/a	363099.jpg	nonanimal_distractor
24.2540000000	n/a	n/a	stimulus	n/a	2088.jpg	nonanimal_distractor
26.3140000000	n/a	n/a	stimulus	n/a	46024.jpg	nonanimal_distractor
28.4150000000	n/a	n/a	stimulus	243	242064.jpg	nonanimal_target
28.6580000000	n/a	n/a	response	n/a	n/a	correct
30.2960000000	n/a	n/a	stimulus	250	242064.jpg	nonanimal_target
30.5460000000	n/a	n/a	response	n/a	n/a	correct
32.2220000000	n/a	n/a	stimulus	237	242064.jpg	nonanimal_target
32.4590000000	n/a	n/a	response	n/a	n/a	correct
34.1550000000	n/a	n/a	stimulus	n/a	121029.jpg	nonanimal_distractor
36.2890000000	n/a	n/a	stimulus	n/a	281027.jpg	nonanimal_distractor
38.3330000000	n/a	n/a	stimulus	331	242064.jpg	nonanimal_target
38.6640000000	n/a	n/a	response	n/a	n/a	correct
40.5440000000	n/a	n/a	stimulus	n/a	48014.jpg	nonanimal_distractor
42.4720000000	n/a	n/a	stimulus	277	242064.jpg	nonanimal_target
42.7490000000	n/a	n/a	response	n/a	n/a	correct
44.3000000000	n/a	n/a	stimulus	269	242064.jpg	nonanimal_target
44.5690000000	n/a	n/a	response	n/a	n/a	correct
46.2050000000	n/a	n/a	stimulus	195	242064.jpg	nonanimal_target
46.4000000000	n/a	n/a	response	n/a	n/a	correct
48.0630000000	n/a	n/a	stimulus	262	242064.jpg	nonanimal_target
48.3250000000	n/a	n/a	response	n/a	n/a	correct
50.0670000000	n/a	n/a	stimulus	425	242064.jpg	nonanimal_target
50.4920000000	n/a	n/a	response	n/a	n/a	correct
51.9490000000	n/a	n/a	stimulus	n/a	82030.jpg	nonanimal_distractor
53.8040000000	n/a	n/a	stimulus	392	242064.jpg	nonanimal_target
54.1960000000	n/a	n/a	response	n/a	n/a	correct
55.9470000000	n/a	n/a	stimulus	380	242064.jpg	nonanimal_target
56.3270000000	n/a	n/a	response	n/a	n/a	correct
58.1030000000	n/a	n/a	stimulus	n/a	5025.jpg	nonanimal_distractor
59.9480000000	n/a	n/a	stimulus	349	242064.jpg	nonanimal_target
60.2970000000	n/a	n/a	response	n/a	n/a	correct
62.0490000000	n/a	n/a	stimulus	242	242064.jpg	nonanimal_target
62.2910000000	n/a	n/a	response	n/a	n/a	correct
63.8810000000	n/a	n/a	stimulus	205	97072.jpg	nonanimal_distractor
64.0860000000	n/a	n/a	response	n/a	n/a	incorrect
65.9190000000	n/a	n/a	stimulus	315	242064.jpg	nonanimal_target
66.2340000000	n/a	n/a	response	n/a	n/a	correct
67.8140000000	n/a	n/a	stimulus	n/a	142096.jpg	nonanimal_distractor
69.9610000000	n/a	n/a	stimulus	415	242064.jpg	nonanimal_target
70.3760000000	n/a	n/a	response	n/a	n/a	correct
72.0770000000	n/a	n/a	stimulus	n/a	332084.jpg	nonanimal_distractor
73.9490000000	n/a	n/a	stimulus	n/a	191040.jpg	nonanimal_distractor
75.7890000000	n/a	n/a	stimulus	234	242064.jpg	nonanimal_target
76.0230000000	n/a	n/a	response	n/a	n/a	correct
77.8510000000	n/a	n/a	stimulus	278	242064.jpg	nonanimal_target
78.1290000000	n/a	n/a	response	n/a	n/a	correct
79.8600000000	n/a	n/a	stimulus	228	102023.jpg	nonanimal_distractor
80.0880000000	n/a	n/a	response	n/a	n/a	incorrect
81.7910000000	n/a	n/a	stimulus	n/a	275092.jpg	nonanimal_distractor
83.6250000000	n/a	n/a	stimulus	n/a	93024.jpg	nonanimal_distractor
85.7060000000	n/a	n/a	stimulus	329	242064.jpg	nonanimal_target
86.0350000000	n/a	n/a	response	n/a	n/a	correct
87.9060000000	n/a	n/a	stimulus	376	242064.jpg	nonanimal_target
88.2820000000	n/a	n/a	response	n/a	n/a	correct
89.9480000000	n/a	n/a	stimulus	269	242064.jpg	nonanimal_target
90.2170000000	n/a	n/a	response	n/a	n/a	correct
91.8990000000	n/a	n/a	stimulus	250	242064.jpg	nonanimal_target
92.1490000000	n/a	n/a	response	n/a	n/a	correct
93.8930000000	n/a	n/a	stimulus	223	242064.jpg	nonanimal_target
94.1160000000	n/a	n/a	response	n/a	n/a	correct
95.8460000000	n/a	n/a	stimulus	n/a	115093.jpg	nonanimal_distractor
98.0520000000	n/a	n/a	stimulus	n/a	242052.jpg	nonanimal_distractor
100.2300000000	n/a	n/a	stimulus	n/a	65123.jpg	nonanimal_distractor
102.1730000000	n/a	n/a	stimulus	402	242064.jpg	nonanimal_target
102.5750000000	n/a	n/a	response	n/a	n/a	correct
104.2300000000	n/a	n/a	stimulus	318	242064.jpg	nonanimal_target
104.5480000000	n/a	n/a	response	n/a	n/a	correct
106.2020000000	n/a	n/a	stimulus	391	242064.jpg	nonanimal_target
106.5930000000	n/a	n/a	response	n/a	n/a	correct
108.3490000000	n/a	n/a	stimulus	343	242064.jpg	nonanimal_target
108.6920000000	n/a	n/a	response	n/a	n/a	correct
110.1770000000	n/a	n/a	stimulus	265	242064.jpg	nonanimal_target
110.4420000000	n/a	n/a	response	n/a	n/a	correct
112.3800000000	n/a	n/a	stimulus	n/a	217039.jpg	nonanimal_distractor
114.2450000000	n/a	n/a	stimulus	n/a	65106.jpg	nonanimal_distractor
