onset	duration	sample	trial_type	response_time	stim_file	value
5.8290000000	n/a	n/a	stimulus	499	43080.jpg	animal_target
6.3280000000	n/a	n/a	response	n/a	n/a	correct
7.6970000000	n/a	n/a	stimulus	437	240078.jpg	animal_target
8.1340000000	n/a	n/a	response	n/a	n/a	correct
9.7270000000	n/a	n/a	stimulus	388	253014.jpg	animal_target
10.1150000000	n/a	n/a	response	n/a	n/a	correct
11.5370000000	n/a	n/a	stimulus	366	163065.jpg	animal_target
11.9030000000	n/a	n/a	response	n/a	n/a	correct
13.4270000000	n/a	n/a	stimulus	398	104013.jpg	animal_target
13.8250000000	n/a	n/a	response	n/a	n/a	correct
15.4900000000	n/a	n/a	stimulus	345	374021.jpg	animal_distractor
15.8350000000	n/a	n/a	response	n/a	n/a	incorrect
17.4300000000	n/a	n/a	stimulus	538	123011.jpg	animal_target
17.9680000000	n/a	n/a	response	n/a	n/a	correct
19.6290000000	n/a	n/a	stimulus	416	268070.jpg	animal_target
20.0450000000	n/a	n/a	response	n/a	n/a	correct
21.7600000000	n/a	n/a	stimulus	516	35080.jpg	animal_target
22.2760000000	n/a	n/a	response	n/a	n/a	correct
23.9000000000	n/a	n/a	stimulus	n/a	166041.jpg	animal_distractor
25.7100000000	n/a	n/a	stimulus	n/a	19007.jpg	animal_distractor
27.9070000000	n/a	n/a	stimulus	638	35049.jpg	animal_target
28.5450000000	n/a	n/a	response	n/a	n/a	correct
29.7200000000	n/a	n/a	stimulus	493	108050.jpg	animal_target
30.2130000000	n/a	n/a	response	n/a	n/a	correct
31.9070000000	n/a	n/a	stimulus	n/a	138043.jpg	animal_distractor
33.8560000000	n/a	n/a	stimulus	439	6052.jpg	animal_target
34.2950000000	n/a	n/a	response	n/a	n/a	correct
35.9820000000	n/a	n/a	stimulus	619	378084.jpg	animal_target
36.6010000000	n/a	n/a	response	n/a	n/a	correct
37.9590000000	n/a	n/a	stimulus	n/a	25040.jpg	animal_distractor
39.9530000000	n/a	n/a	stimulus	n/a	32088.jpg	animal_distractor
41.9900000000	n/a	n/a	stimulus	400	8034.jpg	animal_target
42.3900000000	n/a	n/a	response	n/a	n/a	correct
43.9810000000	n/a	n/a	stimulus	n/a	266000.jpg	animal_distractor
46.0950000000	n/a	n/a	stimulus	372	43054.jpg	animal_target
46.4670000000	n/a	n/a	response	n/a	n/a	correct
