onset	duration	description	channels
1084.070000	0.000000	correct	
1085.827000	0.000000	difficult_distractor	
1085.830000	0.000000	incorrect	
1087.750000	0.000000	difficult_distractor	
1089.649000	0.000000	difficult_target	
1090.102000	0.000000	correct	
1091.744000	0.000000	difficult_distractor	
1093.650000	0.000000	difficult_target	
1093.941000	0.000000	correct	
1095.677000	0.000000	difficult_target	
1096.185000	0.000000	correct	
1097.869999	0.000000	difficult_target	
1098.171999	0.000000	correct	
1099.914000	0.000000	difficult_target	
1100.199999	0.000000	correct	
1101.973000	0.000000	difficult_target	
1102.295000	0.000000	correct	
1104.174000	0.000000	difficult_target	
1104.492001	0.000000	correct	
1106.376999	0.000000	difficult_distractor	
1106.612000	0.000000	incorrect	
1108.192999	0.000000	difficult_distractor	
1110.286999	0.000000	difficult_target	
1110.619000	0.000000	correct	
1112.378998	0.000000	difficult_distractor	
1114.467999	0.000000	difficult_distractor	
1116.591999	0.000000	difficult_distractor	
1118.526001	0.000000	difficult_distractor	
1120.408001	0.000000	difficult_distractor	
1122.607998	0.000000	difficult_distractor	
1124.572998	0.000000	difficult_target	
1125.041001	0.000000	correct	
1126.466999	0.000000	difficult_distractor	
1128.354000	0.000000	difficult_target	
1128.804001	0.000000	correct	
1130.482998	0.000000	difficult_distractor	
1132.424000	0.000000	difficult_distractor	
1134.237000	0.000000	difficult_target	
1134.654000	0.000000	correct	
1136.207001	0.000000	difficult_target	
1136.575001	0.000000	correct	
1138.293000	0.000000	difficult_target	
1138.715000	0.000000	correct	
1140.169998	0.000000	difficult_distractor	
1142.370003	0.000000	difficult_target	
1142.685997	0.000000	correct	
1144.471001	0.000000	difficult_target	
1144.748001	0.000000	correct	
1146.679001	0.000000	difficult_distractor	
1148.782997	0.000000	difficult_target	
1149.154000	0.000000	correct	
1150.721001	0.000000	difficult_distractor	
1152.594002	0.000000	difficult_target	
1152.926003	0.000000	correct	
1154.568001	0.000000	difficult_target	
1155.004998	0.000000	correct	
1156.644997	0.000000	difficult_target	
1156.944001	0.000000	correct	
1158.482003	0.000000	difficult_distractor	
1158.834000	0.000000	incorrect	
1160.404999	0.000000	difficult_target	
1160.809998	0.000000	correct	
1162.279999	0.000000	difficult_distractor	
1164.449997	0.000000	difficult_distractor	
1166.433998	0.000000	difficult_distractor	
1168.297997	0.000000	difficult_target	
1168.683998	0.000000	correct	
1170.218003	0.000000	difficult_distractor	
1172.314003	0.000000	difficult_target	
1172.714997	0.000000	correct	
1174.394997	0.000000	difficult_distractor	
1176.388001	0.000000	difficult_distractor	
1178.239998	0.000000	difficult_target	
1178.716004	0.000000	correct	
1180.332001	0.000000	difficult_target	
1180.745003	0.000000	correct	
1182.392998	0.000000	difficult_distractor	
1184.333000	0.000000	difficult_target	
1184.764000	0.000000	correct	
1186.363999	0.000000	difficult_target	
1186.742997	0.000000	correct	
1188.411003	0.000000	difficult_distractor	
1189.263661	0.247443	BAD boundary	
1190.434998	0.000000	difficult_distractor	
1192.534996	0.000000	difficult_distractor	
1194.578003	0.000000	difficult_target	
1195.086998	0.000000	correct	
1196.719002	0.000000	difficult_target	
1197.064003	0.000000	correct	
1198.735001	0.000000	difficult_target	
1199.059998	0.000000	correct	
1200.861000	0.000000	difficult_target	
1201.120003	0.000000	correct	
1202.990998	0.000000	difficult_target	
1203.301003	0.000000	correct	
1204.933007	0.000000	difficult_distractor	
1205.267006	0.000000	incorrect	
1206.862007	0.000000	difficult_distractor	
1208.808007	0.000000	difficult_target	
1209.293007	0.000000	correct	
1210.760994	0.000000	difficult_target	
1211.099007	0.000000	correct	
1212.912165	2.156291	BAD boundary	
1212.924004	0.000000	difficult_distractor	
1215.034996	0.000000	difficult_distractor	
1216.982994	0.000000	difficult_distractor	
1218.896996	0.000000	difficult_target	
1219.280007	0.000000	correct	
1220.773003	0.000000	difficult_target	
1221.256005	0.000000	correct	
1222.676995	0.000000	difficult_target	
1222.959008	0.000000	correct	
1224.579003	0.000000	difficult_distractor	
1226.474999	0.000000	difficult_distractor	
1228.655999	0.000000	difficult_target	
1229.043999	0.000000	correct	
1230.584008	0.000000	difficult_distractor	
1231.493004	0.000000	incorrect	
1232.435005	0.000000	difficult_distractor	
1234.305001	0.000000	difficult_distractor	
1236.316994	0.000000	difficult_distractor	
1238.346001	0.000000	difficult_target	
1238.698998	0.000000	correct	
1240.398003	0.000000	difficult_target	
1240.784996	0.000000	correct	
1242.293999	0.000000	difficult_distractor	
1244.157997	0.000000	difficult_target	
1244.521996	0.000000	correct	
1246.105004	0.000000	difficult_distractor	
1248.167000	0.000000	difficult_distractor	
1250.032006	0.000000	difficult_target	
1250.482003	0.000000	correct	
1251.851998	0.000000	difficult_target	
1252.288002	0.000000	correct	
1253.765999	0.000000	difficult_distractor	
1255.726006	0.000000	difficult_distractor	
1257.870003	0.000000	difficult_target	
1258.390007	0.000000	correct	
1260.077004	0.000000	difficult_target	
1260.402993	0.000000	correct	
1262.150002	0.000000	difficult_target	
1262.452004	0.000000	correct	
1264.034996	0.000000	difficult_distractor	
1266.196999	0.000000	difficult_target	
1266.652993	0.000000	correct	
1268.127999	0.000000	difficult_distractor	
1270.243004	0.000000	difficult_target	
1270.584008	0.000000	correct	
1272.260994	0.000000	difficult_target	
1272.654000	0.000000	correct	
1274.182000	0.000000	difficult_target	
1274.542000	0.000000	correct	
1276.260002	0.000000	difficult_distractor	
1278.340996	0.000000	difficult_distractor	
1284.400000	0.000000	BAD boundary	
1284.400000	0.000000	EDGE boundary	
1288.917000	0.000000	animal_target	
1289.570000	0.000000	correct	
1290.902000	0.000000	animal_distractor	
1292.807000	0.000000	animal_distractor	
1292.817158	2.191640	BAD boundary	
1294.801000	0.000000	animal_target	
1295.397000	0.000000	correct	
1296.961000	0.000000	animal_target	
1297.531000	0.000000	correct	
1299.055000	0.000000	animal_distractor	
1301.063000	0.000000	animal_target	
1301.558001	0.000000	correct	
1303.196000	0.000000	animal_distractor	
1305.277001	0.000000	animal_target	
1305.677000	0.000000	correct	
1307.140999	0.000000	animal_target	
1307.612000	0.000000	correct	
1309.272000	0.000000	animal_distractor	
1311.102999	0.000000	animal_target	
1311.616999	0.000000	correct	
1313.081000	0.000000	animal_distractor	
1315.271000	0.000000	animal_target	
1315.758000	0.000000	correct	
1317.282999	0.000000	animal_target	
1317.869002	0.000000	correct	
1319.464999	0.000000	animal_distractor	
1319.842001	0.000000	incorrect	
1321.469000	0.000000	animal_distractor	
1323.294001	0.000000	animal_target	
1323.775999	0.000000	correct	
1325.455000	0.000000	animal_target	
1325.890002	0.000000	correct	
1327.648001	0.000000	animal_target	
1327.991999	0.000000	correct	
1329.732001	0.000000	animal_distractor	
1331.795000	0.000000	animal_distractor	
1333.699000	0.000000	animal_distractor	
1335.782000	0.000000	animal_distractor	
1337.964999	0.000000	animal_distractor	
1340.076998	0.000000	animal_target	
1340.557001	0.000000	correct	
1342.005000	0.000000	animal_distractor	
1343.981001	0.000000	animal_target	
1344.491000	0.000000	correct	
1345.900999	0.000000	animal_distractor	
1348.044001	0.000000	animal_target	
1350.119002	0.000000	animal_target	
1350.862997	0.000000	correct	
1352.303000	0.000000	animal_target	
1352.803000	0.000000	correct	
1354.230002	0.000000	animal_distractor	
1356.177000	0.000000	animal_distractor	
1358.306998	0.000000	animal_distractor	
1360.349997	0.000000	animal_target	
1360.922003	0.000000	correct	
1362.282004	0.000000	animal_target	
1364.391997	0.000000	animal_target	
1366.220999	0.000000	animal_target	
1366.697997	0.000000	correct	
1368.206000	0.000000	animal_target	
1368.683997	0.000000	correct	
1370.082999	0.000000	animal_target	
1370.538000	0.000000	correct	
1371.900000	0.000000	animal_target	
1372.328001	0.000000	correct	
1373.886000	0.000000	animal_target	
1374.423003	0.000000	correct	
1375.888998	0.000000	animal_target	
1376.425002	0.000000	correct	
1377.875998	0.000000	animal_target	
1379.780997	0.000000	animal_target	
1380.310004	0.000000	correct	
1381.713004	0.000000	animal_distractor	
1383.638998	0.000000	animal_target	
1384.137000	0.000000	correct	
1385.533003	0.000000	animal_distractor	
1387.447997	0.000000	animal_target	
1387.961996	0.000000	correct	
1389.350996	0.000000	animal_distractor	
1391.279997	0.000000	animal_distractor	
1393.443999	0.000000	animal_distractor	
1395.487997	0.000000	animal_distractor	
1397.498000	0.000000	animal_target	
1399.627997	0.000000	animal_distractor	
1401.742003	0.000000	animal_target	
1402.334998	0.000000	correct	
1403.817000	0.000000	animal_distractor	
1405.705000	0.000000	animal_target	
1406.253996	0.000000	correct	
1407.650999	0.000000	animal_target	
1408.114996	0.000000	correct	
1409.508002	0.000000	animal_distractor	
1411.441000	0.000000	animal_target	
1411.866003	0.000000	correct	
1413.566000	0.000000	animal_distractor	
1415.765997	0.000000	animal_distractor	
1417.657004	0.000000	animal_distractor	
1419.276830	1.802801	BAD boundary	
1419.517996	0.000000	animal_distractor	
1421.556998	0.000000	animal_distractor	
1423.612997	0.000000	animal_target	
1424.019003	0.000000	correct	
1425.592001	0.000000	animal_distractor	
1427.780997	0.000000	animal_target	
1428.664008	0.000000	correct	
1429.823004	0.000000	animal_target	
1430.286002	0.000000	correct	
1431.857001	0.000000	animal_distractor	
1432.388998	0.000000	incorrect	
1433.789008	0.000000	animal_target	
1435.935004	0.000000	animal_distractor	
1437.952994	0.000000	animal_target	
1438.396994	0.000000	correct	
1440.092993	0.000000	animal_distractor	
1442.058997	0.000000	animal_distractor	
1444.265005	0.000000	animal_target	
1444.778006	0.000000	correct	
1446.127997	0.000000	animal_target	
1446.622000	0.000000	correct	
1448.224005	0.000000	animal_distractor	
1450.071997	0.000000	animal_distractor	
1452.127997	0.000000	animal_target	
1452.638007	0.000000	correct	
1454.334006	0.000000	animal_distractor	
1456.172995	0.000000	animal_target	
1456.765997	0.000000	correct	
1458.274903	1.520008	BAD boundary	
1458.368994	0.000000	animal_target	
1458.944006	0.000000	correct	
1460.517004	0.000000	animal_target	
1461.000998	0.000000	correct	
1462.461005	0.000000	animal_distractor	
1464.289999	0.000000	animal_target	
1464.767004	0.000000	correct	
1466.452994	0.000000	animal_target	
1467.034995	0.000000	correct	
1468.269995	0.000000	animal_distractor	
1470.472998	0.000000	animal_distractor	
1472.291006	0.000000	animal_distractor	
1474.317999	0.000000	animal_target	
1474.926001	0.000000	correct	
1476.482001	0.000000	animal_target	
1476.944006	0.000000	correct	
1478.642004	0.000000	animal_distractor	
1480.640005	0.000000	animal_distractor	
1482.762000	0.000000	animal_distractor	
1484.866003	0.000000	animal_distractor	
1486.722998	0.000000	animal_distractor	
1488.801001	0.000000	animal_distractor	
1494.280000	0.000000	BAD boundary	
1494.280000	0.000000	EDGE boundary	
1496.045000	0.000000	easy_distractor	
1498.039000	0.000000	easy_target	
1498.442000	0.000000	correct	
1500.112000	0.000000	easy_distractor	
1502.103000	0.000000	easy_distractor	
1504.013000	0.000000	easy_distractor	
1506.191000	0.000000	easy_distractor	
1508.200000	0.000000	easy_target	
1508.639000	0.000000	correct	
1510.286001	0.000000	easy_distractor	
1512.155000	0.000000	easy_target	
1512.534000	0.000000	correct	
1514.043000	0.000000	easy_distractor	
1516.107000	0.000000	easy_target	
1516.423000	0.000000	correct	
1518.260000	0.000000	easy_distractor	
1520.225999	0.000000	easy_distractor	
1522.307000	0.000000	easy_distractor	
1524.447000	0.000000	easy_target	
1524.791000	0.000000	correct	
1526.365999	0.000000	easy_distractor	
1528.391000	0.000000	easy_target	
1528.753000	0.000000	correct	
1530.229001	0.000000	easy_distractor	
1532.378000	0.000000	easy_distractor	
1534.343999	0.000000	easy_target	
1534.687001	0.000000	correct	
1536.544000	0.000000	easy_distractor	
1538.558000	0.000000	easy_distractor	
1540.771001	0.000000	easy_distractor	
1542.836999	0.000000	easy_distractor	
1544.782998	0.000000	easy_target	
1545.204000	0.000000	correct	
1546.889001	0.000000	easy_target	
1547.336000	0.000000	correct	
1549.045999	0.000000	easy_distractor	
1551.088998	0.000000	easy_target	
1551.451001	0.000000	correct	
1553.088998	0.000000	easy_distractor	
1555.249002	0.000000	easy_distractor	
1557.381002	0.000000	easy_target	
1557.729001	0.000000	correct	
1559.208001	0.000000	easy_target	
1559.562997	0.000000	correct	
1561.253000	0.000000	easy_distractor	
1561.560998	0.000000	incorrect	
1563.441003	0.000000	easy_distractor	
1565.426004	0.000000	easy_target	
1565.809999	0.000000	correct	
1567.339998	0.000000	easy_target	
1567.767000	0.000000	correct	
1569.419000	0.000000	easy_distractor	
1571.562997	0.000000	easy_distractor	
1573.429002	0.000000	easy_target	
1573.784997	0.000000	correct	
1575.362001	0.000000	easy_target	
1575.697999	0.000000	correct	
1577.517999	0.000000	easy_target	
1577.805002	0.000000	correct	
1579.652002	0.000000	easy_distractor	
1579.919999	0.000000	incorrect	
1581.682000	0.000000	easy_distractor	
1583.813997	0.000000	easy_distractor	
1585.725000	0.000000	easy_target	
1586.135003	0.000000	correct	
1587.850999	0.000000	easy_target	
1588.247003	0.000000	correct	
1589.789003	0.000000	easy_target	
1590.130998	0.000000	correct	
1591.986001	0.000000	easy_distractor	
1594.190004	0.000000	easy_target	
1594.621003	0.000000	correct	
1596.156999	0.000000	easy_target	
1596.436998	0.000000	correct	
1598.263002	0.000000	easy_distractor	
1600.348001	0.000000	easy_target	
1600.685998	0.000000	correct	
1602.224000	0.000000	easy_distractor	
1604.071000	0.000000	easy_target	
1604.476999	0.000000	correct	
1606.261003	0.000000	easy_target	
1606.547998	0.000000	correct	
1608.076997	0.000000	easy_target	
1608.341996	0.000000	correct	
1610.069001	0.000000	easy_target	
1610.336000	0.000000	correct	
1611.940004	0.000000	easy_target	
1612.191003	0.000000	correct	
1614.071000	0.000000	easy_distractor	
1616.183999	0.000000	easy_target	
1616.517000	0.000000	correct	
1618.284997	0.000000	easy_target	
1618.530999	0.000000	correct	
1620.494996	0.000000	easy_distractor	
1622.645997	0.000000	easy_distractor	
1624.515992	0.000000	easy_distractor	
1626.662004	0.000000	easy_target	
1627.110994	0.000000	correct	
1628.697007	0.000000	easy_distractor	
1630.774003	0.000000	easy_distractor	
1632.591005	0.000000	easy_distractor	
1634.662996	0.000000	easy_target	
1634.966005	0.000000	correct	
1636.651994	0.000000	easy_target	
1636.989000	0.000000	correct	
1638.679994	0.000000	easy_distractor	
1640.718004	0.000000	easy_distractor	
1642.871995	0.000000	easy_distractor	
1645.013994	0.000000	easy_target	
1645.418000	0.000000	correct	
1647.100007	0.000000	easy_target	
1647.446000	0.000000	correct	
1648.910005	0.000000	easy_target	
1649.205003	0.000000	correct	
1651.067994	0.000000	easy_distractor	
1652.888002	0.000000	easy_target	
1653.218995	0.000000	correct	
1655.028993	0.000000	easy_target	
1655.341996	0.000000	correct	
1656.998002	0.000000	easy_target	
1657.248002	0.000000	correct	
1658.957002	0.000000	easy_target	
1659.240999	0.000000	correct	
1660.966996	0.000000	easy_distractor	
1662.893007	0.000000	easy_target	
1663.289995	0.000000	correct	
1664.975007	0.000000	easy_distractor	
1667.179994	0.000000	easy_target	
1667.572007	0.000000	correct	
1668.998002	0.000000	easy_target	
1669.281007	0.000000	correct	
1671.147004	0.000000	easy_target	
1671.414003	0.000000	correct	
1673.196000	0.000000	easy_distractor	
1675.041002	0.000000	easy_target	
1675.447007	0.000000	correct	
1676.975007	0.000000	easy_target	
1677.259004	0.000000	correct	
1678.010590	3.640951	BAD boundary	
1679.100999	0.000000	easy_target	
1679.371003	0.000000	correct	
1681.291993	0.000000	easy_distractor	
1683.451005	0.000000	easy_target	
1683.729005	0.000000	correct	
1685.399003	0.000000	easy_distractor	
1687.328004	0.000000	easy_distractor	
1689.352998	0.000000	easy_target	
1689.666993	0.000000	correct	
1691.237993	0.000000	easy_target	
1691.591996	0.000000	correct	
1693.054002	0.000000	easy_distractor	
1695.117006	0.000000	easy_distractor	
1697.194993	0.000000	easy_distractor	
1702.600000	0.000000	BAD boundary	
1702.600000	0.000000	EDGE boundary	
1705.489000	0.000000	nonanimal_distractor	
1707.630000	0.000000	nonanimal_target	
1708.193000	0.000000	correct	
1709.503000	0.000000	nonanimal_distractor	
1711.327000	0.000000	nonanimal_target	
1711.590000	0.000000	correct	
1713.392000	0.000000	nonanimal_target	
1713.686000	0.000000	correct	
1715.302000	0.000000	nonanimal_distractor	
1715.556000	0.000000	incorrect	
1717.495000	0.000000	nonanimal_target	
1717.773000	0.000000	correct	
1719.423999	0.000000	nonanimal_distractor	
1719.759000	0.000000	incorrect	
1721.354999	0.000000	nonanimal_distractor	
1723.277999	0.000000	nonanimal_target	
1723.734001	0.000000	correct	
1725.312999	0.000000	nonanimal_distractor	
1727.503999	0.000000	nonanimal_target	
1727.867000	0.000000	correct	
1729.491001	0.000000	nonanimal_distractor	
1731.541999	0.000000	nonanimal_target	
1731.880001	0.000000	correct	
1733.484001	0.000000	nonanimal_distractor	
1735.688001	0.000000	nonanimal_distractor	
1737.698999	0.000000	nonanimal_distractor	
1739.812002	0.000000	nonanimal_distractor	
1740.093999	0.000000	incorrect	
1741.628000	0.000000	nonanimal_target	
1742.101999	0.000000	correct	
1743.641000	0.000000	nonanimal_distractor	
1745.698999	0.000000	nonanimal_distractor	
1747.718000	0.000000	nonanimal_distractor	
1749.920999	0.000000	nonanimal_target	
1750.324998	0.000000	correct	
1751.904001	0.000000	nonanimal_distractor	
1753.821001	0.000000	nonanimal_distractor	
1756.002000	0.000000	nonanimal_target	
1756.411001	0.000000	correct	
1756.484447	1.449310	BAD boundary	
1758.204000	0.000000	nonanimal_target	
1758.622999	0.000000	correct	
1760.385000	0.000000	nonanimal_distractor	
1762.197000	0.000000	nonanimal_target	
1762.611002	0.000000	correct	
1764.198999	0.000000	nonanimal_target	
1764.577001	0.000000	correct	
1766.113000	0.000000	nonanimal_target	
1766.489000	0.000000	correct	
1767.939996	0.000000	nonanimal_distractor	
1770.129999	0.000000	nonanimal_distractor	
1770.491998	0.000000	incorrect	
1772.097002	0.000000	nonanimal_distractor	
1774.201997	0.000000	nonanimal_target	
1774.530000	0.000000	correct	
1776.349001	0.000000	nonanimal_target	
1776.797998	0.000000	correct	
1778.539003	0.000000	nonanimal_distractor	
1780.392999	0.000000	nonanimal_distractor	
1782.327997	0.000000	nonanimal_distractor	
1784.499002	0.000000	nonanimal_distractor	
1786.561998	0.000000	nonanimal_distractor	
1788.433000	0.000000	nonanimal_target	
1788.853998	0.000000	correct	
1790.462999	0.000000	nonanimal_target	
1791.085001	0.000000	correct	
1792.326997	0.000000	nonanimal_target	
1792.687997	0.000000	correct	
1794.408998	0.000000	nonanimal_target	
1794.701997	0.000000	correct	
1796.385004	0.000000	nonanimal_target	
1796.715997	0.000000	correct	
1798.311998	0.000000	nonanimal_target	
1798.661996	0.000000	correct	
1800.173997	0.000000	nonanimal_target	
1800.562997	0.000000	correct	
1802.054002	0.000000	nonanimal_distractor	
1802.444002	0.000000	incorrect	
1803.937997	0.000000	nonanimal_distractor	
1805.827997	0.000000	nonanimal_target	
1806.256998	0.000000	correct	
1807.842996	0.000000	nonanimal_target	
1808.214998	0.000000	correct	
1809.918001	0.000000	nonanimal_distractor	
1811.770998	0.000000	nonanimal_distractor	
1813.875002	0.000000	nonanimal_target	
1814.284998	0.000000	correct	
1816.052003	0.000000	nonanimal_distractor	
1817.937997	0.000000	nonanimal_target	
1818.322000	0.000000	correct	
1819.941003	0.000000	nonanimal_distractor	
1822.003000	0.000000	nonanimal_distractor	
1823.859003	0.000000	nonanimal_distractor	
1825.817003	0.000000	nonanimal_target	
1826.243997	0.000000	correct	
1827.906000	0.000000	nonanimal_target	
1828.371004	0.000000	correct	
1830.109003	0.000000	nonanimal_target	
1830.420000	0.000000	correct	
1832.260004	0.000000	nonanimal_distractor	
1834.357004	0.000000	nonanimal_target	
1834.721002	0.000000	correct	
1836.476999	0.000000	nonanimal_distractor	
1838.428003	0.000000	nonanimal_distractor	
1840.560999	0.000000	nonanimal_target	
1840.920999	0.000000	correct	
1842.657999	0.000000	nonanimal_distractor	
1844.635995	0.000000	nonanimal_distractor	
1846.777002	0.000000	nonanimal_target	
1847.327005	0.000000	correct	
1848.777002	0.000000	nonanimal_distractor	
1850.924997	0.000000	nonanimal_distractor	
1852.758997	0.000000	nonanimal_target	
1853.092996	0.000000	correct	
1854.820001	0.000000	nonanimal_target	
1855.150995	0.000000	correct	
1856.883005	0.000000	nonanimal_distractor	
1858.792993	0.000000	nonanimal_distractor	
1860.659006	0.000000	nonanimal_target	
1861.232004	0.000000	correct	
1862.551996	0.000000	nonanimal_distractor	
1864.572000	0.000000	nonanimal_distractor	
1866.747995	0.000000	nonanimal_distractor	
1868.564005	0.000000	nonanimal_target	
1868.950998	0.000000	correct	
1870.482004	0.000000	nonanimal_distractor	
1872.631006	0.000000	nonanimal_target	
1873.012003	0.000000	correct	
1874.777002	0.000000	nonanimal_target	
1875.137994	0.000000	correct	
1876.661996	0.000000	nonanimal_target	
1877.064005	0.000000	correct	
1878.551004	0.000000	nonanimal_target	
1879.010004	0.000000	correct	
1880.501001	0.000000	nonanimal_target	
1880.851999	0.000000	correct	
1882.644998	0.000000	nonanimal_target	
1882.995996	0.000000	correct	
1884.682993	0.000000	nonanimal_target	
1885.085001	0.000000	correct	
1886.786996	0.000000	nonanimal_target	
1887.152002	0.000000	correct	
1888.644998	0.000000	nonanimal_distractor	
1890.463998	0.000000	nonanimal_target	
1890.980997	0.000000	correct	
1892.633005	0.000000	nonanimal_distractor	
1894.794000	0.000000	nonanimal_target	
1895.124002	0.000000	correct	
1896.878000	0.000000	nonanimal_distractor	
1899.073007	0.000000	nonanimal_target	
1899.383997	0.000000	correct	
1901.230005	0.000000	nonanimal_target	
1901.788004	0.000000	correct	
1903.215997	0.000000	nonanimal_distractor	
1905.184000	0.000000	nonanimal_target	
1905.482004	0.000000	correct	
1909.680000	0.000000	BAD boundary	
1909.680000	0.000000	EDGE boundary	
1912.594000	0.000000	animal_target	
1914.497000	0.000000	animal_distractor	
1916.548000	0.000000	animal_distractor	
1918.369000	0.000000	animal_target	
1918.859000	0.000000	correct	
1920.535000	0.000000	animal_target	
1920.959000	0.000000	correct	
1922.410000	0.000000	animal_distractor	
1924.423000	0.000000	animal_target	
1924.834000	0.000000	correct	
1926.318000	0.000000	animal_distractor	
1928.138000	0.000000	animal_target	
1928.571001	0.000000	correct	
1930.158001	0.000000	animal_target	
1930.517999	0.000000	correct	
1932.219000	0.000000	animal_distractor	
1934.222000	0.000000	animal_target	
1934.852001	0.000000	correct	
1936.088001	0.000000	animal_distractor	
1938.232999	0.000000	animal_target	
1938.571001	0.000000	correct	
1940.312000	0.000000	animal_target	
1940.614999	0.000000	correct	
1942.399002	0.000000	animal_distractor	
1944.337001	0.000000	animal_distractor	
1946.246002	0.000000	animal_target	
1946.629001	0.000000	correct	
1948.435001	0.000000	animal_target	
1948.767002	0.000000	correct	
1950.378002	0.000000	animal_target	
1950.826999	0.000000	correct	
1952.355999	0.000000	animal_distractor	
1954.351001	0.000000	animal_distractor	
1956.425998	0.000000	animal_distractor	
1956.778999	0.000000	incorrect	
1958.255001	0.000000	animal_distractor	
1960.255001	0.000000	animal_distractor	
1962.396999	0.000000	animal_target	
1964.423000	0.000000	animal_distractor	
1966.261001	0.000000	animal_target	
1968.081001	0.000000	animal_distractor	
1970.230999	0.000000	animal_target	
1970.852001	0.000000	correct	
1972.337001	0.000000	animal_target	
1972.812999	0.000000	correct	
1974.424003	0.000000	animal_target	
1974.821998	0.000000	correct	
1976.385002	0.000000	animal_distractor	
1978.448997	0.000000	animal_distractor	
1980.609001	0.000000	animal_distractor	
1982.794998	0.000000	animal_target	
1983.184997	0.000000	correct	
1984.888000	0.000000	animal_target	
1985.342003	0.000000	correct	
1986.850998	0.000000	animal_target	
1987.288002	0.000000	correct	
1988.935997	0.000000	animal_target	
1989.343002	0.000000	correct	
1991.080002	0.000000	animal_target	
1991.541000	0.000000	correct	
1993.123001	0.000000	animal_target	
1993.482002	0.000000	correct	
1995.268997	0.000000	animal_target	
1995.667000	0.000000	correct	
1997.375999	0.000000	animal_target	
1997.769996	0.000000	correct	
1999.253997	0.000000	animal_target	
1999.639999	0.000000	correct	
2001.323997	0.000000	animal_target	
2001.778999	0.000000	correct	
2003.188003	0.000000	animal_target	
2003.597000	0.000000	correct	
2005.008003	0.000000	animal_distractor	
2007.078003	0.000000	animal_target	
2007.761001	0.000000	correct	
2008.981003	0.000000	animal_distractor	
2011.005996	0.000000	animal_target	
2011.712997	0.000000	correct	
2012.996002	0.000000	animal_distractor	
2015.072998	0.000000	animal_distractor	
2016.915001	0.000000	animal_distractor	
2018.813003	0.000000	animal_distractor	
2020.857002	0.000000	animal_target	
2021.312004	0.000000	correct	
2022.730003	0.000000	animal_distractor	
2024.889000	0.000000	animal_target	
2025.360000	0.000000	correct	
2027.004997	0.000000	animal_distractor	
2028.889000	0.000000	animal_target	
2029.308998	0.000000	correct	
2030.847000	0.000000	animal_target	
2031.260002	0.000000	correct	
2032.951004	0.000000	animal_distractor	
2034.830002	0.000000	animal_target	
2035.264000	0.000000	correct	
2036.764000	0.000000	animal_distractor	
2038.747993	0.000000	animal_distractor	
2040.616005	0.000000	animal_distractor	
2042.704994	0.000000	animal_distractor	
2044.872993	0.000000	animal_distractor	
2046.696998	0.000000	animal_target	
2047.092994	0.000000	correct	
2048.562004	0.000000	animal_distractor	
2050.538994	0.000000	animal_target	
2050.989998	0.000000	correct	
2052.549995	0.000000	animal_target	
2053.036995	0.000000	correct	
2054.586998	0.000000	animal_distractor	
2056.478004	0.000000	animal_target	
2056.948005	0.000000	correct	
2058.629997	0.000000	animal_distractor	
2060.556999	0.000000	animal_target	
2060.956001	0.000000	correct	
2062.637993	0.000000	animal_distractor	
2064.756996	0.000000	animal_distractor	
2066.847007	0.000000	animal_target	
2067.310005	0.000000	correct	
2068.782997	0.000000	animal_target	
2069.202995	0.000000	correct	
2070.607994	0.000000	animal_distractor	
2072.801002	0.000000	animal_distractor	
2074.775001	0.000000	animal_target	
2075.222999	0.000000	correct	
2076.689003	0.000000	animal_distractor	
2078.739006	0.000000	animal_target	
2079.204002	0.000000	correct	
2080.911003	0.000000	animal_target	
2082.987007	0.000000	animal_target	
2083.448997	0.000000	correct	
2084.999000	0.000000	animal_distractor	
2087.150001	0.000000	animal_target	
2087.637001	0.000000	correct	
2089.006004	0.000000	animal_target	
2089.461998	0.000000	correct	
2091.000999	0.000000	animal_distractor	
2093.056007	0.000000	animal_distractor	
2095.215004	0.000000	animal_distractor	
2097.165001	0.000000	animal_target	
2097.670005	0.000000	correct	
2099.187996	0.000000	animal_target	
2099.586006	0.000000	correct	
2101.217003	0.000000	animal_distractor	
2103.428001	0.000000	animal_distractor	
2105.288994	0.000000	animal_distractor	
2107.301002	0.000000	animal_distractor	
2109.135002	0.000000	animal_distractor	
2109.624558	0.883745	BAD boundary	
2111.137993	0.000000	animal_distractor	
2115.680000	0.000000	BAD boundary	
2115.680000	0.000000	EDGE boundary	
2118.362000	0.000000	difficult_target	
2120.464000	0.000000	difficult_target	
2120.895000	0.000000	correct	
2122.333000	0.000000	difficult_target	
2122.608000	0.000000	correct	
2124.397000	0.000000	difficult_target	
2124.666000	0.000000	correct	
2126.555000	0.000000	difficult_target	
2126.890000	0.000000	correct	
2128.712000	0.000000	difficult_distractor	
2130.749000	0.000000	difficult_target	
2131.101000	0.000000	correct	
2132.955999	0.000000	difficult_distractor	
2134.857999	0.000000	difficult_distractor	
2136.917000	0.000000	difficult_distractor	
2139.073000	0.000000	difficult_target	
2139.374000	0.000000	correct	
2141.204000	0.000000	difficult_distractor	
2143.048999	0.000000	difficult_target	
2143.485000	0.000000	correct	
2144.951999	0.000000	difficult_distractor	
2146.771000	0.000000	difficult_target	
2147.148000	0.000000	correct	
2148.886001	0.000000	difficult_target	
2149.170002	0.000000	correct	
