onset	duration	sample	trial_type	response_time	stim_file	value
3.6210000000	n/a	n/a	stimulus	n/a	208087.jpg	difficult_distractor
5.4850000000	n/a	n/a	stimulus	n/a	253050.jpg	difficult_distractor
7.5130000000	n/a	n/a	stimulus	n/a	174064.jpg	difficult_distractor
9.3800000000	n/a	n/a	stimulus	470	98031.jpg	difficult_target
9.8500000000	n/a	n/a	response	n/a	n/a	correct
11.2200000000	n/a	n/a	stimulus	469	98031.jpg	difficult_target
11.6890000000	n/a	n/a	response	n/a	n/a	correct
13.3790000000	n/a	n/a	stimulus	n/a	101086.jpg	difficult_distractor
15.2130000000	n/a	n/a	stimulus	448	98031.jpg	difficult_target
15.6610000000	n/a	n/a	response	n/a	n/a	correct
17.4190000000	n/a	n/a	stimulus	536	98031.jpg	difficult_target
17.9550000000	n/a	n/a	response	n/a	n/a	correct
19.2450000000	n/a	n/a	stimulus	557	98031.jpg	difficult_target
19.8020000000	n/a	n/a	response	n/a	n/a	correct
21.2980000000	n/a	n/a	stimulus	431	98031.jpg	difficult_target
21.7290000000	n/a	n/a	response	n/a	n/a	correct
23.3010000000	n/a	n/a	stimulus	266	98031.jpg	difficult_target
23.5670000000	n/a	n/a	response	n/a	n/a	correct
25.4440000000	n/a	n/a	stimulus	332	86075.jpg	difficult_distractor
25.7760000000	n/a	n/a	response	n/a	n/a	incorrect
27.5690000000	n/a	n/a	stimulus	516	98031.jpg	difficult_target
28.0850000000	n/a	n/a	response	n/a	n/a	correct
29.7380000000	n/a	n/a	stimulus	n/a	36196.jpg	difficult_distractor
31.8490000000	n/a	n/a	stimulus	n/a	46044.jpg	difficult_distractor
33.8680000000	n/a	n/a	stimulus	454	98031.jpg	difficult_target
34.3220000000	n/a	n/a	response	n/a	n/a	correct
35.9440000000	n/a	n/a	stimulus	n/a	151031.jpg	difficult_distractor
37.8370000000	n/a	n/a	stimulus	n/a	334085.jpg	difficult_distractor
39.7310000000	n/a	n/a	stimulus	342	98031.jpg	difficult_target
40.0730000000	n/a	n/a	response	n/a	n/a	correct
47.6270000000	n/a	n/a	stimulus	407	98031.jpg	difficult_target
48.0340000000	n/a	n/a	response	n/a	n/a	correct
49.4520000000	n/a	n/a	stimulus	n/a	111058.jpg	difficult_distractor
51.4460000000	n/a	n/a	stimulus	436	98031.jpg	difficult_target
51.8820000000	n/a	n/a	response	n/a	n/a	correct
53.6510000000	n/a	n/a	stimulus	358	98031.jpg	difficult_target
54.0090000000	n/a	n/a	response	n/a	n/a	correct
55.7710000000	n/a	n/a	stimulus	365	98031.jpg	difficult_target
56.1360000000	n/a	n/a	response	n/a	n/a	correct
57.9240000000	n/a	n/a	stimulus	310	98031.jpg	difficult_target
58.2340000000	n/a	n/a	response	n/a	n/a	correct
60.0520000000	n/a	n/a	stimulus	334	98031.jpg	difficult_target
60.3860000000	n/a	n/a	response	n/a	n/a	correct
62.0270000000	n/a	n/a	stimulus	198	174021.jpg	difficult_distractor
62.2250000000	n/a	n/a	response	n/a	n/a	incorrect
64.1700000000	n/a	n/a	stimulus	393	98031.jpg	difficult_target
64.5630000000	n/a	n/a	response	n/a	n/a	correct
71.2180000000	n/a	n/a	stimulus	n/a	227096.jpg	difficult_distractor
73.0370000000	n/a	n/a	stimulus	n/a	286002.jpg	difficult_distractor
74.8820000000	n/a	n/a	stimulus	439	98031.jpg	difficult_target
75.3210000000	n/a	n/a	response	n/a	n/a	correct
77.0500000000	n/a	n/a	stimulus	22	98031.jpg	difficult_target
77.0720000000	n/a	n/a	response	n/a	n/a	correct
78.8820000000	n/a	n/a	stimulus	500	98031.jpg	difficult_target
79.3820000000	n/a	n/a	response	n/a	n/a	correct
80.7080000000	n/a	n/a	stimulus	n/a	257041.jpg	difficult_distractor
82.5300000000	n/a	n/a	stimulus	387	98031.jpg	difficult_target
82.9170000000	n/a	n/a	response	n/a	n/a	correct
84.4630000000	n/a	n/a	stimulus	352	98031.jpg	difficult_target
84.8150000000	n/a	n/a	response	n/a	n/a	correct
86.6620000000	n/a	n/a	stimulus	n/a	142019.jpg	difficult_distractor
88.6490000000	n/a	n/a	stimulus	277	98031.jpg	difficult_target
88.9260000000	n/a	n/a	response	n/a	n/a	correct
90.8170000000	n/a	n/a	stimulus	420	98031.jpg	difficult_target
91.2370000000	n/a	n/a	response	n/a	n/a	correct
92.7720000000	n/a	n/a	stimulus	442	98031.jpg	difficult_target
93.2140000000	n/a	n/a	response	n/a	n/a	correct
94.9130000000	n/a	n/a	stimulus	529	98031.jpg	difficult_target
95.4420000000	n/a	n/a	response	n/a	n/a	correct
96.7950000000	n/a	n/a	stimulus	299	98031.jpg	difficult_target
97.0940000000	n/a	n/a	response	n/a	n/a	correct
98.9360000000	n/a	n/a	stimulus	386	98031.jpg	difficult_target
99.3220000000	n/a	n/a	response	n/a	n/a	correct
100.8130000000	n/a	n/a	stimulus	n/a	158072.jpg	difficult_distractor
102.7850000000	n/a	n/a	stimulus	346	98031.jpg	difficult_target
103.1310000000	n/a	n/a	response	n/a	n/a	correct
104.9230000000	n/a	n/a	stimulus	313	98031.jpg	difficult_target
105.2360000000	n/a	n/a	response	n/a	n/a	correct
107.0950000000	n/a	n/a	stimulus	293	111004.jpg	difficult_distractor
107.3880000000	n/a	n/a	response	n/a	n/a	incorrect
109.2710000000	n/a	n/a	stimulus	n/a	48066.jpg	difficult_distractor
111.3440000000	n/a	n/a	stimulus	594	98031.jpg	difficult_target
111.9380000000	n/a	n/a	response	n/a	n/a	correct
113.4600000000	n/a	n/a	stimulus	415	98031.jpg	difficult_target
113.8750000000	n/a	n/a	response	n/a	n/a	correct
115.3480000000	n/a	n/a	stimulus	n/a	98029.jpg	difficult_distractor
117.5260000000	n/a	n/a	stimulus	n/a	11022.jpg	difficult_distractor
119.7100000000	n/a	n/a	stimulus	392	98031.jpg	difficult_target
120.1020000000	n/a	n/a	response	n/a	n/a	correct
121.7720000000	n/a	n/a	stimulus	498	98031.jpg	difficult_target
122.2700000000	n/a	n/a	response	n/a	n/a	correct
123.7790000000	n/a	n/a	stimulus	n/a	13038.jpg	difficult_distractor
125.6020000000	n/a	n/a	stimulus	n/a	297069.jpg	difficult_distractor
127.6210000000	n/a	n/a	stimulus	n/a	86093.jpg	difficult_distractor
129.6400000000	n/a	n/a	stimulus	n/a	334056.jpg	difficult_distractor
131.6660000000	n/a	n/a	stimulus	465	98031.jpg	difficult_target
132.1310000000	n/a	n/a	response	n/a	n/a	correct
133.8260000000	n/a	n/a	stimulus	421	98031.jpg	difficult_target
134.2470000000	n/a	n/a	response	n/a	n/a	correct
135.7090000000	n/a	n/a	stimulus	n/a	83097.jpg	difficult_distractor
137.8660000000	n/a	n/a	stimulus	n/a	147095.jpg	difficult_distractor
139.8780000000	n/a	n/a	stimulus	543	98031.jpg	difficult_target
140.4210000000	n/a	n/a	response	n/a	n/a	correct
141.7410000000	n/a	n/a	stimulus	n/a	172094.jpg	difficult_distractor
143.6610000000	n/a	n/a	stimulus	427	98031.jpg	difficult_target
144.0880000000	n/a	n/a	response	n/a	n/a	correct
145.5900000000	n/a	n/a	stimulus	n/a	61029.jpg	difficult_distractor
147.6620000000	n/a	n/a	stimulus	n/a	61001.jpg	difficult_distractor
149.8530000000	n/a	n/a	stimulus	367	98031.jpg	difficult_target
150.2200000000	n/a	n/a	response	n/a	n/a	correct
152.0130000000	n/a	n/a	stimulus	n/a	28046.jpg	difficult_distractor
153.9220000000	n/a	n/a	stimulus	452	98031.jpg	difficult_target
154.3740000000	n/a	n/a	response	n/a	n/a	correct
155.8570000000	n/a	n/a	stimulus	n/a	227016.jpg	difficult_distractor
157.6960000000	n/a	n/a	stimulus	n/a	267011.jpg	difficult_distractor
159.7460000000	n/a	n/a	stimulus	n/a	374096.jpg	difficult_distractor
161.8860000000	n/a	n/a	stimulus	n/a	143016.jpg	difficult_distractor
163.8870000000	n/a	n/a	stimulus	n/a	67063.jpg	difficult_distractor
165.8780000000	n/a	n/a	stimulus	n/a	128079.jpg	difficult_distractor
167.8210000000	n/a	n/a	stimulus	n/a	11081.jpg	difficult_distractor
169.6890000000	n/a	n/a	stimulus	n/a	250067.jpg	difficult_distractor
171.8150000000	n/a	n/a	stimulus	n/a	151072.jpg	difficult_distractor
173.7520000000	n/a	n/a	stimulus	n/a	138024.jpg	difficult_distractor
175.7970000000	n/a	n/a	stimulus	n/a	184001.jpg	difficult_distractor
177.6450000000	n/a	n/a	stimulus	n/a	250066.jpg	difficult_distractor
179.6980000000	n/a	n/a	stimulus	n/a	98040.jpg	difficult_distractor
181.6860000000	n/a	n/a	stimulus	412	98031.jpg	difficult_target
182.0980000000	n/a	n/a	response	n/a	n/a	correct
183.7530000000	n/a	n/a	stimulus	n/a	72030.jpg	difficult_distractor
185.7810000000	n/a	n/a	stimulus	391	98031.jpg	difficult_target
186.1720000000	n/a	n/a	response	n/a	n/a	correct
187.7080000000	n/a	n/a	stimulus	467	98031.jpg	difficult_target
188.1750000000	n/a	n/a	response	n/a	n/a	correct
189.5300000000	n/a	n/a	stimulus	n/a	285032.jpg	difficult_distractor
191.7150000000	n/a	n/a	stimulus	n/a	44021.jpg	difficult_distractor
193.6000000000	n/a	n/a	stimulus	447	98031.jpg	difficult_target
194.0470000000	n/a	n/a	response	n/a	n/a	correct
195.5460000000	n/a	n/a	stimulus	n/a	384009.jpg	difficult_distractor
197.5030000000	n/a	n/a	stimulus	461	98031.jpg	difficult_target
