onset	duration	sample	trial_type	response_time	stim_file	value
9.9730000000	n/a	n/a	stimulus	1000	104010.jpg	animal_target
9.9740000000	n/a	n/a	response	n/a	n/a	incorrect
11.9280000000	n/a	n/a	stimulus	1000	253092.jpg	animal_target
11.9290000000	n/a	n/a	response	n/a	n/a	incorrect
13.9760000000	n/a	n/a	stimulus	607	104000.jpg	animal_target
13.9766070000	n/a	n/a	response	n/a	n/a	incorrect
18.2770000000	n/a	n/a	stimulus	1000	209077.jpg	animal_target
18.2780000000	n/a	n/a	response	n/a	n/a	incorrect
20.2920000000	n/a	n/a	stimulus	473	268043.jpg	animal_target
20.2924730000	n/a	n/a	response	n/a	n/a	incorrect
24.2500000000	n/a	n/a	stimulus	495	132015.jpg	animal_distractor
24.2504950000	n/a	n/a	response	n/a	n/a	incorrect
26.3520000000	n/a	n/a	stimulus	1000	234005.jpg	animal_distractor
26.3530000000	n/a	n/a	response	n/a	n/a	incorrect
28.4630000000	n/a	n/a	stimulus	418	42036.jpg	animal_target
28.4634180000	n/a	n/a	response	n/a	n/a	incorrect
30.5210000000	n/a	n/a	stimulus	414	336049.jpg	animal_target
30.5214140000	n/a	n/a	response	n/a	n/a	incorrect
32.5210000000	n/a	n/a	stimulus	8	116020.jpg	animal_distractor
32.5210080000	n/a	n/a	response	n/a	n/a	incorrect
34.5860000000	n/a	n/a	stimulus	1000	73096.jpg	animal_distractor
34.5870000000	n/a	n/a	response	n/a	n/a	incorrect
36.6420000000	n/a	n/a	stimulus	697	105008.jpg	animal_target
36.6426970000	n/a	n/a	response	n/a	n/a	incorrect
40.6530000000	n/a	n/a	stimulus	449	105071.jpg	animal_target
40.6534490000	n/a	n/a	response	n/a	n/a	incorrect
42.8360000000	n/a	n/a	stimulus	357	74070.jpg	animal_distractor
42.8363570000	n/a	n/a	response	n/a	n/a	incorrect
44.8280000000	n/a	n/a	stimulus	1000	86023.jpg	animal_distractor
44.8290000000	n/a	n/a	response	n/a	n/a	incorrect
46.9290000000	n/a	n/a	stimulus	355	175076.jpg	animal_target
46.9293550000	n/a	n/a	response	n/a	n/a	incorrect
48.8850000000	n/a	n/a	stimulus	1000	48072.jpg	animal_distractor
48.8860000000	n/a	n/a	response	n/a	n/a	correct
50.7510000000	n/a	n/a	stimulus	427	49069.jpg	animal_target
50.7514270000	n/a	n/a	response	n/a	n/a	incorrect
52.7520000000	n/a	n/a	stimulus	1000	56058.jpg	animal_distractor
52.7530000000	n/a	n/a	response	n/a	n/a	correct
54.8820000000	n/a	n/a	stimulus	1000	297055.jpg	animal_distractor
54.8830000000	n/a	n/a	response	n/a	n/a	incorrect
56.7640000000	n/a	n/a	stimulus	702	210055.jpg	animal_target
56.7647020000	n/a	n/a	response	n/a	n/a	incorrect
58.8860000000	n/a	n/a	stimulus	544	240031.jpg	animal_target
58.8865440000	n/a	n/a	response	n/a	n/a	incorrect
61.0360000000	n/a	n/a	stimulus	1000	173051.jpg	animal_target
61.0370000000	n/a	n/a	response	n/a	n/a	incorrect
62.8890000000	n/a	n/a	stimulus	1000	116029.jpg	animal_distractor
62.8900000000	n/a	n/a	response	n/a	n/a	correct
64.9290000000	n/a	n/a	stimulus	513	110002.jpg	animal_target
64.9295130000	n/a	n/a	response	n/a	n/a	incorrect
66.8530000000	n/a	n/a	stimulus	568	196011.jpg	animal_target
66.8535680000	n/a	n/a	response	n/a	n/a	incorrect
68.8510000000	n/a	n/a	stimulus	444	105038.jpg	animal_target
68.8514440000	n/a	n/a	response	n/a	n/a	incorrect
70.7700000000	n/a	n/a	stimulus	1000	138084.jpg	animal_distractor
70.7710000000	n/a	n/a	response	n/a	n/a	correct
72.9170000000	n/a	n/a	stimulus	466	326040.jpg	animal_target
72.9174660000	n/a	n/a	response	n/a	n/a	incorrect
75.0930000000	n/a	n/a	stimulus	1000	279018.jpg	animal_distractor
75.0940000000	n/a	n/a	response	n/a	n/a	correct
77.2110000000	n/a	n/a	stimulus	518	168038.jpg	animal_target
77.2115180000	n/a	n/a	response	n/a	n/a	incorrect
79.2690000000	n/a	n/a	stimulus	1000	2025.jpg	animal_distractor
79.2700000000	n/a	n/a	response	n/a	n/a	correct
81.4610000000	n/a	n/a	stimulus	339	35195.jpg	animal_target
81.4613390000	n/a	n/a	response	n/a	n/a	incorrect
87.1970000000	n/a	n/a	stimulus	366	173024.jpg	animal_target
87.1973660000	n/a	n/a	response	n/a	n/a	incorrect
89.0970000000	n/a	n/a	stimulus	1000	2008.jpg	animal_distractor
89.0980000000	n/a	n/a	response	n/a	n/a	correct
91.2300000000	n/a	n/a	stimulus	405	194061.jpg	animal_distractor
91.2304050000	n/a	n/a	response	n/a	n/a	incorrect
93.1010000000	n/a	n/a	stimulus	611	136052.jpg	animal_target
93.1016110000	n/a	n/a	response	n/a	n/a	incorrect
95.0880000000	n/a	n/a	stimulus	1000	82040.jpg	animal_distractor
95.0890000000	n/a	n/a	response	n/a	n/a	correct
97.1430000000	n/a	n/a	stimulus	1000	116022.jpg	animal_distractor
97.1440000000	n/a	n/a	response	n/a	n/a	incorrect
99.0730000000	n/a	n/a	stimulus	1000	166026.jpg	animal_distractor
99.0740000000	n/a	n/a	response	n/a	n/a	incorrect
100.8880000000	n/a	n/a	stimulus	451	216028.jpg	animal_target
100.8884510000	n/a	n/a	response	n/a	n/a	incorrect
103.0150000000	n/a	n/a	stimulus	498	8159.jpg	animal_target
103.0154980000	n/a	n/a	response	n/a	n/a	incorrect
104.9560000000	n/a	n/a	stimulus	717	163042.jpg	animal_target
104.9567170000	n/a	n/a	response	n/a	n/a	incorrect
107.1520000000	n/a	n/a	stimulus	398	332013.jpg	animal_distractor
