onset	duration	sample	trial_type	response_time	stim_file	value
4.7170000000	n/a	n/a	stimulus	460	207041.jpg	nonanimal_target
5.1770000000	n/a	n/a	response	n/a	n/a	correct
6.5190000000	n/a	n/a	stimulus	322	207041.jpg	nonanimal_target
6.8410000000	n/a	n/a	response	n/a	n/a	correct
8.3340000000	n/a	n/a	stimulus	339	207041.jpg	nonanimal_target
8.6730000000	n/a	n/a	response	n/a	n/a	correct
10.4810000000	n/a	n/a	stimulus	323	207041.jpg	nonanimal_target
10.8040000000	n/a	n/a	response	n/a	n/a	correct
12.3640000000	n/a	n/a	stimulus	n/a	13054.jpg	nonanimal_distractor
14.2750000000	n/a	n/a	stimulus	480	207041.jpg	nonanimal_target
14.7550000000	n/a	n/a	response	n/a	n/a	correct
16.3450000000	n/a	n/a	stimulus	410	207041.jpg	nonanimal_target
16.7550000000	n/a	n/a	response	n/a	n/a	correct
18.2750000000	n/a	n/a	stimulus	395	207041.jpg	nonanimal_target
18.6700000000	n/a	n/a	response	n/a	n/a	correct
20.1410000000	n/a	n/a	stimulus	n/a	93024.jpg	nonanimal_distractor
22.0910000000	n/a	n/a	stimulus	456	207041.jpg	nonanimal_target
22.5470000000	n/a	n/a	response	n/a	n/a	correct
24.0630000000	n/a	n/a	stimulus	n/a	102036.jpg	nonanimal_distractor
25.9010000000	n/a	n/a	stimulus	n/a	332084.jpg	nonanimal_distractor
27.9000000000	n/a	n/a	stimulus	380	207041.jpg	nonanimal_target
28.2800000000	n/a	n/a	response	n/a	n/a	correct
29.7380000000	n/a	n/a	stimulus	n/a	82030.jpg	nonanimal_distractor
31.8840000000	n/a	n/a	stimulus	334	207041.jpg	nonanimal_target
32.2180000000	n/a	n/a	response	n/a	n/a	correct
33.7170000000	n/a	n/a	stimulus	n/a	275092.jpg	nonanimal_distractor
35.6440000000	n/a	n/a	stimulus	n/a	412053.jpg	nonanimal_distractor
37.8200000000	n/a	n/a	stimulus	n/a	46024.jpg	nonanimal_distractor
39.7770000000	n/a	n/a	stimulus	437	207041.jpg	nonanimal_target
40.2140000000	n/a	n/a	response	n/a	n/a	correct
41.8960000000	n/a	n/a	stimulus	469	207041.jpg	nonanimal_target
42.3650000000	n/a	n/a	response	n/a	n/a	correct
43.8370000000	n/a	n/a	stimulus	355	207041.jpg	nonanimal_target
44.1920000000	n/a	n/a	response	n/a	n/a	correct
45.9260000000	n/a	n/a	stimulus	456	207041.jpg	nonanimal_target
46.3820000000	n/a	n/a	response	n/a	n/a	correct
48.0730000000	n/a	n/a	stimulus	460	207041.jpg	nonanimal_target
48.5330000000	n/a	n/a	response	n/a	n/a	correct
