onset	duration	sample	trial_type	response_time	stim_file	value
7.4070000000	n/a	n/a	stimulus	n/a	111044.jpg	animal_distractor
9.2090000000	n/a	n/a	stimulus	n/a	336051.jpg	animal_target
11.0230000000	n/a	n/a	stimulus	408	188088.jpg	animal_target
11.4310000000	n/a	n/a	response	n/a	n/a	correct
13.1700000000	n/a	n/a	stimulus	561	123011.jpg	animal_target
13.7310000000	n/a	n/a	response	n/a	n/a	correct
15.0530000000	n/a	n/a	stimulus	n/a	48094.jpg	animal_distractor
16.9640000000	n/a	n/a	stimulus	386	136055.jpg	animal_target
17.3500000000	n/a	n/a	response	n/a	n/a	correct
19.0340000000	n/a	n/a	stimulus	477	163065.jpg	animal_target
19.5110000000	n/a	n/a	response	n/a	n/a	correct
20.9630000000	n/a	n/a	stimulus	385	173003.jpg	animal_target
21.3480000000	n/a	n/a	response	n/a	n/a	correct
22.8290000000	n/a	n/a	stimulus	423	104013.jpg	animal_target
23.2520000000	n/a	n/a	response	n/a	n/a	correct
24.7790000000	n/a	n/a	stimulus	n/a	116097.jpg	animal_distractor
26.7520000000	n/a	n/a	stimulus	n/a	13099.jpg	animal_distractor
28.5860000000	n/a	n/a	stimulus	n/a	35148.jpg	animal_target
30.5770000000	n/a	n/a	stimulus	n/a	67002.jpg	animal_distractor
32.4150000000	n/a	n/a	stimulus	443	136002.jpg	animal_target
32.8580000000	n/a	n/a	response	n/a	n/a	correct
34.5650000000	n/a	n/a	stimulus	442	317042.jpg	animal_target
35.0070000000	n/a	n/a	response	n/a	n/a	correct
36.3990000000	n/a	n/a	stimulus	n/a	71041.jpg	animal_distractor
38.3260000000	n/a	n/a	stimulus	n/a	166041.jpg	animal_distractor
40.5020000000	n/a	n/a	stimulus	n/a	124046.jpg	animal_distractor
42.4600000000	n/a	n/a	stimulus	472	268068.jpg	animal_target
42.9320000000	n/a	n/a	response	n/a	n/a	correct
44.5780000000	n/a	n/a	stimulus	n/a	124087.jpg	animal_distractor
46.5180000000	n/a	n/a	stimulus	n/a	317050.jpg	animal_target
48.6080000000	n/a	n/a	stimulus	n/a	19007.jpg	animal_distractor
50.7540000000	n/a	n/a	stimulus	n/a	374086.jpg	animal_distractor
52.8510000000	n/a	n/a	stimulus	485	310069.jpg	animal_target
53.3360000000	n/a	n/a	response	n/a	n/a	correct
