onset	duration	sample	trial_type	response_time	stim_file	value
4.5410000000	n/a	n/a	stimulus	n/a	144086.jpg	animal_distractor
6.7480000000	n/a	n/a	stimulus	339	210055.jpg	animal_target
7.0870000000	n/a	n/a	response	n/a	n/a	correct
8.6900000000	n/a	n/a	stimulus	n/a	121000.jpg	animal_distractor
10.6770000000	n/a	n/a	stimulus	n/a	116020.jpg	animal_distractor
12.5230000000	n/a	n/a	stimulus	372	105038.jpg	animal_target
12.8950000000	n/a	n/a	response	n/a	n/a	correct
14.6020000000	n/a	n/a	stimulus	n/a	307043.jpg	animal_target
16.6600000000	n/a	n/a	stimulus	n/a	132015.jpg	animal_distractor
18.8340000000	n/a	n/a	stimulus	n/a	332013.jpg	animal_distractor
20.9720000000	n/a	n/a	stimulus	372	110002.jpg	animal_target
21.3440000000	n/a	n/a	response	n/a	n/a	correct
23.1700000000	n/a	n/a	stimulus	n/a	147030.jpg	animal_distractor
25.2620000000	n/a	n/a	stimulus	n/a	25076.jpg	animal_distractor
27.1560000000	n/a	n/a	stimulus	347	163070.jpg	animal_target
27.5030000000	n/a	n/a	response	n/a	n/a	correct
28.9930000000	n/a	n/a	stimulus	n/a	374091.jpg	animal_distractor
31.0380000000	n/a	n/a	stimulus	331	8051.jpg	animal_target
31.3690000000	n/a	n/a	response	n/a	n/a	correct
33.0670000000	n/a	n/a	stimulus	n/a	116028.jpg	animal_distractor
35.2460000000	n/a	n/a	stimulus	n/a	28025.jpg	animal_distractor
37.2500000000	n/a	n/a	stimulus	365	6055.jpg	animal_target
37.6150000000	n/a	n/a	response	n/a	n/a	correct
39.3370000000	n/a	n/a	stimulus	n/a	82063.jpg	animal_distractor
41.5390000000	n/a	n/a	stimulus	479	6043.jpg	animal_target
42.0180000000	n/a	n/a	response	n/a	n/a	correct
43.4410000000	n/a	n/a	stimulus	n/a	138067.jpg	animal_distractor
45.3450000000	n/a	n/a	stimulus	410	240031.jpg	animal_target
45.7550000000	n/a	n/a	response	n/a	n/a	correct
47.3790000000	n/a	n/a	stimulus	n/a	363045.jpg	animal_distractor
49.4830000000	n/a	n/a	stimulus	n/a	279063.jpg	animal_distractor
51.3250000000	n/a	n/a	stimulus	393	378070.jpg	animal_target
51.7180000000	n/a	n/a	response	n/a	n/a	correct
53.3980000000	n/a	n/a	stimulus	345	183034.jpg	animal_target
53.7430000000	n/a	n/a	response	n/a	n/a	correct
55.2170000000	n/a	n/a	stimulus	n/a	116029.jpg	animal_distractor
57.1370000000	n/a	n/a	stimulus	n/a	98075.jpg	animal_distractor
58.9820000000	n/a	n/a	stimulus	n/a	173051.jpg	animal_target
60.8820000000	n/a	n/a	stimulus	n/a	138084.jpg	animal_distractor
62.7390000000	n/a	n/a	stimulus	480	168038.jpg	animal_target
63.2190000000	n/a	n/a	response	n/a	n/a	correct
64.8590000000	n/a	n/a	stimulus	n/a	132079.jpg	animal_distractor
67.0310000000	n/a	n/a	stimulus	327	335092.jpg	animal_target
67.3580000000	n/a	n/a	response	n/a	n/a	correct
69.0340000000	n/a	n/a	stimulus	n/a	86040.jpg	animal_distractor
71.1000000000	n/a	n/a	stimulus	347	49069.jpg	animal_target
71.4470000000	n/a	n/a	response	n/a	n/a	correct
73.1460000000	n/a	n/a	stimulus	427	105008.jpg	animal_target
73.5730000000	n/a	n/a	response	n/a	n/a	correct
75.2580000000	n/a	n/a	stimulus	n/a	63093.jpg	animal_distractor
77.4290000000	n/a	n/a	stimulus	n/a	297055.jpg	animal_distractor
79.4400000000	n/a	n/a	stimulus	299	105071.jpg	animal_target
79.7390000000	n/a	n/a	response	n/a	n/a	correct
81.5180000000	n/a	n/a	stimulus	331	6005.jpg	animal_target
81.8490000000	n/a	n/a	response	n/a	n/a	correct
83.4140000000	n/a	n/a	stimulus	302	104010.jpg	animal_target
83.7160000000	n/a	n/a	response	n/a	n/a	correct
85.6150000000	n/a	n/a	stimulus	377	175076.jpg	animal_target
85.9920000000	n/a	n/a	response	n/a	n/a	correct
