onset	duration	sample	trial_type	response_time	stim_file	value
2.4380000000	n/a	n/a	stimulus	508	130058.jpg	animal_target
2.9460000000	n/a	n/a	response	n/a	n/a	correct
4.2730000000	n/a	n/a	stimulus	632	163074.jpg	animal_target
4.9050000000	n/a	n/a	response	n/a	n/a	correct
6.3640000000	n/a	n/a	stimulus	396	289042.jpg	animal_target
6.7600000000	n/a	n/a	response	n/a	n/a	correct
8.3890000000	n/a	n/a	stimulus	n/a	108081.jpg	animal_target
10.3570000000	n/a	n/a	stimulus	395	304092.jpg	animal_target
10.7520000000	n/a	n/a	response	n/a	n/a	correct
12.3190000000	n/a	n/a	stimulus	548	134061.jpg	animal_target
12.8670000000	n/a	n/a	response	n/a	n/a	correct
14.4140000000	n/a	n/a	stimulus	391	163036.jpg	animal_target
14.8050000000	n/a	n/a	response	n/a	n/a	correct
16.2740000000	n/a	n/a	stimulus	n/a	158099.jpg	animal_distractor
18.1450000000	n/a	n/a	stimulus	n/a	69091.jpg	animal_distractor
20.2980000000	n/a	n/a	stimulus	n/a	131043.jpg	animal_distractor
22.1800000000	n/a	n/a	stimulus	495	19041.jpg	animal_target
22.6750000000	n/a	n/a	response	n/a	n/a	correct
24.3300000000	n/a	n/a	stimulus	n/a	174018.jpg	animal_distractor
26.2780000000	n/a	n/a	stimulus	444	326016.jpg	animal_target
26.7220000000	n/a	n/a	response	n/a	n/a	correct
28.3970000000	n/a	n/a	stimulus	466	183096.jpg	animal_target
28.8630000000	n/a	n/a	response	n/a	n/a	correct
30.2170000000	n/a	n/a	stimulus	n/a	71077.jpg	animal_distractor
32.2170000000	n/a	n/a	stimulus	n/a	374097.jpg	animal_distractor
34.2590000000	n/a	n/a	stimulus	n/a	86025.jpg	animal_distractor
36.2610000000	n/a	n/a	stimulus	481	289045.jpg	animal_target
36.7420000000	n/a	n/a	response	n/a	n/a	correct
38.3420000000	n/a	n/a	stimulus	n/a	5018.jpg	animal_distractor
40.1990000000	n/a	n/a	stimulus	410	6072.jpg	animal_target
40.6090000000	n/a	n/a	response	n/a	n/a	correct
42.3090000000	n/a	n/a	stimulus	n/a	48012.jpg	animal_distractor
44.4920000000	n/a	n/a	stimulus	612	108064.jpg	animal_target
45.1040000000	n/a	n/a	response	n/a	n/a	correct
46.6280000000	n/a	n/a	stimulus	n/a	116038.jpg	animal_distractor
