stage,roi,condition,trial_index,amp_uV,peak_latency_ms
After ICA,Frontal ROI,familiar,214,3.0203441369170543,500.0
After ICA,Frontal ROI,familiar,215,0.4254661540778302,486.0
After ICA,Frontal ROI,familiar,216,-10.921334085018323,408.0
After ICA,Frontal ROI,familiar,217,-3.896135106523704,328.0
After ICA,Frontal ROI,familiar,218,-7.999819801503662,307.0
After ICA,Frontal ROI,familiar,219,-3.0410928828143535,493.0
After ICA,Frontal ROI,familiar,220,-13.47139655780969,325.0
After ICA,Frontal ROI,familiar,221,5.881534544583081,309.0
After ICA,Frontal ROI,familiar,222,3.934313402112082,491.0
After ICA,Frontal ROI,familiar,223,20.789071510896814,492.0
After ICA,Frontal ROI,familiar,224,-0.20631106492945286,343.0
After ICA,Frontal ROI,familiar,225,16.574688035210848,395.0
After ICA,Frontal ROI,familiar,226,-8.316002924107657,459.0
After ICA,Frontal ROI,familiar,227,6.300483032774729,344.0
After ICA,Frontal ROI,familiar,228,-0.06144468738454325,497.0
After ICA,Frontal ROI,familiar,229,-6.074783830583123,387.0
After ICA,Frontal ROI,familiar,230,0.696042008750783,429.0
After ICA,Frontal ROI,familiar,231,8.391578039513615,442.0
After ICA,Frontal ROI,familiar,232,9.093409279283447,323.0
After ICA,Frontal ROI,familiar,233,-1.2412261263649196,382.0
After ICA,Frontal ROI,familiar,234,-13.790339201057064,305.0
After ICA,Frontal ROI,familiar,235,-14.146902590474408,449.0
After ICA,Frontal ROI,familiar,236,0.12231018442293837,399.0
After ICA,Frontal ROI,familiar,237,-8.62762670318094,500.0
After ICA,Frontal ROI,familiar,238,2.485302264419573,305.0
After ICA,Frontal ROI,familiar,239,-2.2966484721547333,352.0
After ICA,Frontal ROI,familiar,240,6.299532682601684,439.0
After ICA,Frontal ROI,familiar,241,-10.514338134064797,419.0
After ICA,Frontal ROI,familiar,242,-28.230282247258152,489.0
After ICA,Frontal ROI,familiar,243,-6.425611977949,309.0
After ICA,Frontal ROI,familiar,244,-5.497358797954393,434.0
After ICA,Frontal ROI,familiar,245,3.3551484949152512,374.0
After ICA,Frontal ROI,familiar,246,-12.574238072904048,452.0
After ICA,Frontal ROI,familiar,247,3.9208889034126355,376.0
After ICA,Frontal ROI,familiar,248,-17.4913616133081,305.0
After ICA,Frontal ROI,familiar,249,6.262544143841251,378.0
After ICA,Frontal ROI,familiar,250,-4.271927142454886,316.0
After ICA,Frontal ROI,familiar,251,5.404957754556832,346.0
After ICA,Frontal ROI,familiar,252,7.582406150901605,414.0
After ICA,Frontal ROI,familiar,253,3.8459038181158096,500.0
After ICA,Frontal ROI,familiar,254,14.449261947663334,361.0
After ICA,Frontal ROI,familiar,255,7.717500833740791,468.0
