stage,roi,condition,trial_index,amp_uV,peak_latency_ms
Before ICA,Frontal ROI,familiar,420,-4.108340840051704,469.0
Before ICA,Frontal ROI,familiar,421,-9.711634641559579,500.0
Before ICA,Frontal ROI,familiar,422,0.30179190188694505,386.0
Before ICA,Frontal ROI,familiar,423,-3.704883697648353,495.0
Before ICA,Frontal ROI,familiar,424,-7.69997267416858,317.0
Before ICA,Frontal ROI,familiar,425,-12.53510907956327,496.0
Before ICA,Frontal ROI,familiar,426,-11.270406830125818,311.0
Before ICA,Frontal ROI,familiar,427,-6.394340350981779,395.0
Before ICA,Frontal ROI,familiar,428,-8.920761932929771,500.0
Before ICA,Frontal ROI,familiar,429,-8.844585718775145,411.0
Before ICA,Frontal ROI,familiar,430,5.007651927894866,374.0
Before ICA,Frontal ROI,familiar,431,-2.431046701259528,464.0
Before ICA,Frontal ROI,familiar,432,-5.035317368091534,300.0
Before ICA,Frontal ROI,familiar,433,-3.2779009661154284,485.0
Before ICA,Frontal ROI,familiar,434,-20.002246490967604,495.0
Before ICA,Frontal ROI,familiar,435,-14.52731333065443,302.0
Before ICA,Frontal ROI,familiar,436,-13.806387742102935,476.0
Before ICA,Frontal ROI,familiar,437,-3.9189852640601903,500.0
Before ICA,Frontal ROI,familiar,438,8.773685898294639,356.0
Before ICA,Frontal ROI,familiar,439,-2.6127776223979247,477.0
Before ICA,Frontal ROI,familiar,440,-10.471577888162242,466.0
Before ICA,Frontal ROI,familiar,441,-0.976986569597903,412.0
Before ICA,Frontal ROI,familiar,442,7.522156975440283,425.0
Before ICA,Frontal ROI,familiar,443,2.2683107314236017,397.0
Before ICA,Frontal ROI,familiar,444,-12.887758118396144,462.0
Before ICA,Frontal ROI,familiar,445,0.076307038236412,401.0
Before ICA,Frontal ROI,familiar,446,-9.572988870499744,445.0
Before ICA,Frontal ROI,familiar,447,-3.8001221428295766,405.0
Before ICA,Frontal ROI,familiar,448,-14.827192028935094,445.0
Before ICA,Frontal ROI,familiar,449,-4.794396146192597,411.0
Before ICA,Frontal ROI,familiar,450,-20.27197980559948,305.0
Before ICA,Frontal ROI,familiar,451,-10.851278016157536,402.0
Before ICA,Frontal ROI,familiar,452,-30.269130460854935,437.0
Before ICA,Frontal ROI,familiar,453,-35.76770591554587,493.0
Before ICA,Frontal ROI,familiar,454,-27.884615083660844,470.0
Before ICA,Frontal ROI,familiar,455,-11.336170742085601,437.0
Before ICA,Frontal ROI,familiar,456,0.5229356965239046,448.0
Before ICA,Frontal ROI,familiar,457,-16.63830540047728,500.0
Before ICA,Frontal ROI,familiar,458,-10.11102176502519,308.0
Before ICA,Frontal ROI,familiar,459,-15.016546424065185,475.0
Before ICA,Frontal ROI,familiar,460,-10.48379362726562,360.0
Before ICA,Frontal ROI,familiar,461,-26.260975618921716,500.0
Before ICA,Frontal ROI,familiar,462,-25.544358574718505,487.0
Before ICA,Frontal ROI,familiar,463,-18.651580111567405,373.0
Before ICA,Frontal ROI,familiar,464,-22.60638971079962,500.0
Before ICA,Frontal ROI,familiar,465,-21.933629180243233,500.0
Before ICA,Frontal ROI,familiar,466,-31.37752631089695,410.0
Before ICA,Frontal ROI,familiar,467,-18.475482907032276,300.0
Before ICA,Frontal ROI,familiar,468,-15.317730837942014,430.0
Before ICA,Frontal ROI,familiar,469,-30.912258131250212,384.0
Before ICA,Frontal ROI,familiar,470,-12.666556798315547,340.0
Before ICA,Frontal ROI,familiar,471,-18.63540014921878,328.0
Before ICA,Frontal ROI,familiar,472,-13.321389060145615,500.0
Before ICA,Frontal ROI,familiar,473,-16.86370826382989,361.0
Before ICA,Frontal ROI,familiar,474,1.2437245447548262,341.0
Before ICA,Frontal ROI,familiar,475,-2.2807487953902554,377.0
Before ICA,Frontal ROI,familiar,476,-18.20778344754121,500.0
Before ICA,Frontal ROI,familiar,477,3.3065783326273928,441.0
Before ICA,Frontal ROI,familiar,478,1.540097902707183,406.0
Before ICA,Frontal ROI,familiar,479,-23.137235227994346,372.0
Before ICA,Frontal ROI,familiar,480,-19.74938065460138,441.0
Before ICA,Frontal ROI,familiar,481,-17.62097428838394,498.0
Before ICA,Frontal ROI,familiar,482,-28.215069249689282,300.0
Before ICA,Frontal ROI,familiar,483,-3.8444519095334266,377.0
Before ICA,Frontal ROI,familiar,484,-19.616462173797668,392.0
Before ICA,Frontal ROI,familiar,485,-39.53119014755629,479.0
Before ICA,Frontal ROI,familiar,486,-15.001710542174596,500.0
Before ICA,Frontal ROI,familiar,487,-16.62696716861927,497.0
Before ICA,Frontal ROI,familiar,488,-11.916459726449563,325.0
Before ICA,Frontal ROI,familiar,489,-28.808118141210738,498.0
Before ICA,Frontal ROI,familiar,490,-8.592138666107394,314.0
Before ICA,Frontal ROI,familiar,491,-22.77284611080355,429.0
Before ICA,Frontal ROI,familiar,492,-27.41317199087779,440.0
Before ICA,Frontal ROI,familiar,493,-16.392248372542173,436.0
Before ICA,Frontal ROI,familiar,494,23.744620393986803,499.0
Before ICA,Frontal ROI,familiar,495,-16.988644463199712,439.0
Before ICA,Frontal ROI,familiar,496,-26.743705434749064,500.0
Before ICA,Frontal ROI,familiar,497,2.75215656347861,322.0
Before ICA,Frontal ROI,familiar,498,-11.529161772469209,473.0
Before ICA,Frontal ROI,familiar,499,-15.876299045780863,339.0
Before ICA,Frontal ROI,familiar,500,-13.998318451237436,348.0
Before ICA,Frontal ROI,familiar,501,2.0561442120788884,500.0
Before ICA,Frontal ROI,familiar,502,-13.458062712704196,473.0
Before ICA,Frontal ROI,familiar,503,4.127643812652521,393.0
Before ICA,Frontal ROI,familiar,504,-9.079890737975951,492.0
Before ICA,Frontal ROI,familiar,505,-13.394397970726079,485.0
Before ICA,Frontal ROI,familiar,506,9.195255024642139,487.0
Before ICA,Frontal ROI,familiar,507,-12.214797454432878,420.0
Before ICA,Frontal ROI,familiar,508,-9.72590589491362,401.0
Before ICA,Frontal ROI,familiar,509,-19.539173147720515,392.0
Before ICA,Frontal ROI,familiar,510,-13.239588974809097,485.0
Before ICA,Frontal ROI,familiar,511,-13.612862804542774,472.0
Before ICA,Frontal ROI,familiar,512,-10.063360633597059,498.0
Before ICA,Frontal ROI,familiar,513,-3.92196584127309,437.0
Before ICA,Frontal ROI,familiar,514,-4.09131766694464,500.0
Before ICA,Frontal ROI,familiar,515,-3.8306012005110213,467.0
Before ICA,Frontal ROI,familiar,516,2.785370971119465,424.0
Before ICA,Frontal ROI,familiar,517,-9.257345723901125,389.0
Before ICA,Frontal ROI,familiar,518,-7.250934213898636,485.0
Before ICA,Frontal ROI,familiar,519,-1.4852929207222885,479.0
Before ICA,Frontal ROI,familiar,520,4.061545099087914,430.0
Before ICA,Frontal ROI,familiar,521,-24.97537022637059,410.0
Before ICA,Frontal ROI,familiar,522,7.361994545525885,458.0
Before ICA,Frontal ROI,familiar,523,-14.857921528986768,433.0
Before ICA,Frontal ROI,familiar,524,-1.9725023232189844,449.0
Before ICA,Frontal ROI,familiar,525,3.1892270134515424,500.0
Before ICA,Frontal ROI,familiar,526,2.2570505737639186,393.0
Before ICA,Frontal ROI,familiar,527,2.946348685827005,382.0
Before ICA,Frontal ROI,familiar,528,-13.055926167854862,425.0
Before ICA,Frontal ROI,familiar,529,-6.5547089746429545,375.0
Before ICA,Frontal ROI,familiar,530,-11.665535509797008,500.0
Before ICA,Frontal ROI,familiar,531,-0.488534107236554,470.0
Before ICA,Frontal ROI,familiar,532,-10.989927929705315,434.0
Before ICA,Frontal ROI,familiar,533,-29.8136417130916,498.0
Before ICA,Frontal ROI,familiar,534,-4.984262585839573,450.0
Before ICA,Frontal ROI,familiar,535,-4.286615727997055,466.0
Before ICA,Frontal ROI,familiar,536,-2.231114901609688,437.0
Before ICA,Frontal ROI,familiar,537,-5.426905497222322,498.0
Before ICA,Frontal ROI,familiar,538,14.256009046248016,411.0
Before ICA,Frontal ROI,familiar,539,-12.46052634452982,456.0
Before ICA,Frontal ROI,familiar,540,-1.9190611223508243,498.0
Before ICA,Frontal ROI,familiar,541,-10.232821098944989,491.0
Before ICA,Frontal ROI,familiar,542,-6.948785389445897,300.0
Before ICA,Frontal ROI,familiar,543,-15.16851473605247,494.0
Before ICA,Frontal ROI,familiar,544,-7.420749850450424,488.0
Before ICA,Frontal ROI,familiar,545,-9.611422254919036,445.0
Before ICA,Frontal ROI,familiar,546,58.672476242369484,500.0
Before ICA,Frontal ROI,familiar,547,-15.635583899657414,318.0
Before ICA,Frontal ROI,familiar,548,1.2235629373408348,500.0
Before ICA,Frontal ROI,familiar,549,-8.8368891860993,500.0
Before ICA,Frontal ROI,familiar,550,-1.6962527685922941,499.0
Before ICA,Frontal ROI,familiar,551,11.540450462275864,422.0
Before ICA,Frontal ROI,familiar,552,-12.452079909738798,322.0
Before ICA,Frontal ROI,familiar,553,4.039353849308216,481.0
Before ICA,Frontal ROI,familiar,554,-7.927875587465465,478.0
Before ICA,Frontal ROI,familiar,555,-7.032852574500533,472.0
Before ICA,Frontal ROI,familiar,556,-2.571011827208663,354.0
Before ICA,Frontal ROI,familiar,557,-2.0706579354462984,454.0
Before ICA,Frontal ROI,familiar,558,2.5760530053280224,409.0
Before ICA,Frontal ROI,familiar,559,15.82033305126869,494.0
Before ICA,Frontal ROI,familiar,560,13.769355812234394,370.0
Before ICA,Frontal ROI,familiar,561,4.997282936791405,418.0
Before ICA,Frontal ROI,familiar,562,-0.34222003488672326,492.0
Before ICA,Frontal ROI,familiar,563,-11.708217008004043,497.0
Before ICA,Frontal ROI,familiar,564,-10.550428580037513,452.0
Before ICA,Frontal ROI,familiar,565,-23.10328207961096,305.0
Before ICA,Frontal ROI,familiar,566,-8.329709782979373,409.0
Before ICA,Frontal ROI,familiar,567,-15.917160333444201,348.0
Before ICA,Frontal ROI,familiar,568,-12.46639204191339,500.0
Before ICA,Frontal ROI,familiar,569,-0.7939347217779341,382.0
Before ICA,Frontal ROI,familiar,570,-4.125537778107246,500.0
Before ICA,Frontal ROI,familiar,571,-1.6530935901241772,334.0
Before ICA,Frontal ROI,familiar,572,-1.221778193719061,495.0
Before ICA,Frontal ROI,familiar,573,-6.878041626937271,485.0
Before ICA,Frontal ROI,familiar,574,-3.331208133164383,463.0
Before ICA,Frontal ROI,familiar,575,16.410015867388452,383.0
Before ICA,Frontal ROI,familiar,576,-20.440379684197644,494.0
Before ICA,Frontal ROI,familiar,577,-13.340313546493386,361.0
Before ICA,Frontal ROI,familiar,578,-4.122195353943443,360.0
Before ICA,Frontal ROI,familiar,579,5.069673741311433,425.0
Before ICA,Frontal ROI,familiar,580,-6.203178063878219,497.0
Before ICA,Frontal ROI,familiar,581,-6.569142245418733,374.0
Before ICA,Frontal ROI,familiar,582,-21.713099560616488,486.0
Before ICA,Frontal ROI,familiar,583,-8.357107267707585,435.0
Before ICA,Frontal ROI,familiar,584,-9.501187054642248,300.0
Before ICA,Frontal ROI,familiar,585,1.8422655830936012,371.0
Before ICA,Frontal ROI,familiar,586,-19.852760802344058,500.0
Before ICA,Frontal ROI,familiar,587,-20.98244033128065,485.0
Before ICA,Frontal ROI,familiar,588,-0.10476063214864677,452.0
Before ICA,Frontal ROI,familiar,589,-12.920526647054707,337.0
Before ICA,Frontal ROI,familiar,590,5.00607855561409,458.0
Before ICA,Frontal ROI,familiar,591,-1.2595231956193234,493.0
Before ICA,Frontal ROI,familiar,592,2.0695772886901316,485.0
Before ICA,Frontal ROI,familiar,593,4.140555821250203,346.0
Before ICA,Frontal ROI,familiar,594,5.1899699714493215,373.0
Before ICA,Frontal ROI,familiar,595,-4.881256434194896,460.0
Before ICA,Frontal ROI,familiar,596,-7.410381949048821,499.0
Before ICA,Frontal ROI,familiar,597,-8.19552638859554,461.0
Before ICA,Frontal ROI,familiar,598,-2.111426620748548,420.0
Before ICA,Frontal ROI,familiar,599,-7.3088926768433655,357.0
Before ICA,Frontal ROI,new,0,-20.947477199446922,312.0
Before ICA,Frontal ROI,new,1,-20.369439226277372,439.0
Before ICA,Frontal ROI,new,2,1.4247984401617404,425.0
Before ICA,Frontal ROI,new,3,-5.582465273629876,392.0
Before ICA,Frontal ROI,new,4,-5.408918767698853,354.0
Before ICA,Frontal ROI,new,5,0.9386207507128056,429.0
Before ICA,Frontal ROI,new,6,-14.497034519445558,492.0
Before ICA,Frontal ROI,new,7,-10.82211440449694,500.0
Before ICA,Frontal ROI,new,8,-23.434491132166336,480.0
Before ICA,Frontal ROI,new,9,-10.20377029819716,500.0
Before ICA,Frontal ROI,new,10,-23.05905462355332,432.0
Before ICA,Frontal ROI,new,11,-34.89206990140014,481.0
Before ICA,Frontal ROI,new,12,-26.6346009972069,381.0
Before ICA,Frontal ROI,new,13,-9.405481083763826,444.0
Before ICA,Frontal ROI,new,14,-13.66853790889028,461.0
Before ICA,Frontal ROI,new,15,-3.0824827792326475,486.0
Before ICA,Frontal ROI,new,16,-17.380441487557167,354.0
Before ICA,Frontal ROI,new,17,-13.205538097078591,431.0
Before ICA,Frontal ROI,new,18,-23.869950920874544,423.0
Before ICA,Frontal ROI,new,19,-28.25349787592441,493.0
Before ICA,Frontal ROI,new,20,5.24592305087621,380.0
Before ICA,Frontal ROI,new,21,-14.029932202838232,463.0
Before ICA,Frontal ROI,new,22,0.8277716765079006,368.0
Before ICA,Frontal ROI,new,23,-13.619244451819428,325.0
Before ICA,Frontal ROI,new,24,-18.868300051063233,306.0
Before ICA,Frontal ROI,new,25,-2.3740962009189293,471.0
Before ICA,Frontal ROI,new,26,-3.2622290945308414,472.0
Before ICA,Frontal ROI,new,27,-24.01155972364999,461.0
Before ICA,Frontal ROI,new,28,-17.992717690089147,346.0
Before ICA,Frontal ROI,new,29,-16.383334612977333,475.0
Before ICA,Frontal ROI,new,30,-5.8752227608670555,369.0
Before ICA,Frontal ROI,new,31,-13.627781795341997,467.0
Before ICA,Frontal ROI,new,32,-14.524059441821887,479.0
Before ICA,Frontal ROI,new,33,-11.817029900312553,484.0
Before ICA,Frontal ROI,new,34,-14.883135956269737,402.0
Before ICA,Frontal ROI,new,35,-26.222419981638645,412.0
Before ICA,Frontal ROI,new,36,1.0773065789010103,365.0
Before ICA,Frontal ROI,new,37,1.9127019356141237,474.0
Before ICA,Frontal ROI,new,38,-12.476401324226199,374.0
Before ICA,Frontal ROI,new,39,-0.21489690988824886,444.0
Before ICA,Frontal ROI,new,40,-9.396103582070385,488.0
Before ICA,Frontal ROI,new,41,-12.445121260707023,400.0
Before ICA,Frontal ROI,new,42,6.932073206395471,448.0
Before ICA,Frontal ROI,new,43,-12.758542363634831,334.0
Before ICA,Frontal ROI,new,44,-24.34973953434424,419.0
Before ICA,Frontal ROI,new,45,-8.223750968931192,357.0
Before ICA,Frontal ROI,new,46,-28.112990220079396,500.0
Before ICA,Frontal ROI,new,47,-2.055462813304397,468.0
Before ICA,Frontal ROI,new,48,15.269480902360321,424.0
Before ICA,Frontal ROI,new,49,41.71656859039378,485.0
Before ICA,Frontal ROI,new,50,-7.152700182986463,449.0
Before ICA,Frontal ROI,new,51,-4.289291020412226,433.0
Before ICA,Frontal ROI,new,52,3.78545902899117,360.0
Before ICA,Frontal ROI,new,53,-0.201321376492675,397.0
Before ICA,Frontal ROI,new,54,-3.975504219873761,393.0
Before ICA,Frontal ROI,new,55,6.026124333022396,434.0
Before ICA,Frontal ROI,new,56,14.9878577547352,448.0
Before ICA,Frontal ROI,new,57,-8.621172922502769,326.0
Before ICA,Frontal ROI,new,58,-12.755490008169652,478.0
Before ICA,Frontal ROI,new,59,-6.321056598994937,412.0
Before ICA,Frontal ROI,new,60,-8.109389705194811,500.0
Before ICA,Frontal ROI,new,61,-0.24531918014342285,365.0
Before ICA,Frontal ROI,new,62,15.439023483993882,468.0
Before ICA,Frontal ROI,new,63,-20.844331714634908,455.0
Before ICA,Frontal ROI,new,64,-13.025281837675927,397.0
Before ICA,Frontal ROI,new,65,-10.232561547972468,429.0
Before ICA,Frontal ROI,new,66,-3.26211068009529,496.0
Before ICA,Frontal ROI,new,67,-5.640623077983298,434.0
Before ICA,Frontal ROI,new,68,8.235002373717851,455.0
Before ICA,Frontal ROI,new,69,-12.431084518748625,496.0
Before ICA,Frontal ROI,new,70,-0.1474665512108215,496.0
Before ICA,Frontal ROI,new,71,-94.77762633640474,442.0
Before ICA,Frontal ROI,new,72,-4.878954428648732,483.0
Before ICA,Frontal ROI,new,73,9.029910255423683,448.0
Before ICA,Frontal ROI,new,74,-7.3895024561127425,394.0
Before ICA,Frontal ROI,new,75,5.446183939810588,497.0
Before ICA,Frontal ROI,new,76,-2.8669703987897712,442.0
Before ICA,Frontal ROI,new,77,-11.78419976353826,317.0
Before ICA,Frontal ROI,new,78,12.20101366416506,470.0
Before ICA,Frontal ROI,new,79,-7.1917596365689525,384.0
Before ICA,Frontal ROI,new,80,0.3337856989798146,434.0
Before ICA,Frontal ROI,new,81,-8.101882400846918,434.0
Before ICA,Frontal ROI,new,82,1.240530147319323,500.0
Before ICA,Frontal ROI,new,83,-8.531710895095381,418.0
Before ICA,Frontal ROI,new,84,-22.598866647368478,388.0
Before ICA,Frontal ROI,new,85,-1.6109458344727805,317.0
Before ICA,Frontal ROI,new,86,-8.566280690537264,361.0
Before ICA,Frontal ROI,new,87,-5.505172162433684,338.0
Before ICA,Frontal ROI,new,88,-14.886638765865651,434.0
Before ICA,Frontal ROI,new,89,7.2969130844424175,357.0
Before ICA,Frontal ROI,new,90,8.49089982379131,484.0
Before ICA,Frontal ROI,new,91,-2.3978520849998426,500.0
Before ICA,Frontal ROI,new,92,-16.638826768273816,360.0
Before ICA,Frontal ROI,new,93,-16.4823500487228,492.0
Before ICA,Frontal ROI,new,94,0.24529315918922395,443.0
Before ICA,Frontal ROI,new,95,13.206271372152864,470.0
Before ICA,Frontal ROI,new,96,4.325363941457212,412.0
Before ICA,Frontal ROI,new,97,-2.0607626623384583,484.0
Before ICA,Frontal ROI,new,98,-0.8386287289745715,500.0
Before ICA,Frontal ROI,new,99,-1.078767547285113,460.0
Before ICA,Frontal ROI,new,100,-17.811450958532575,480.0
Before ICA,Frontal ROI,new,101,8.299438984503901,377.0
Before ICA,Frontal ROI,new,102,-14.223749186115416,386.0
Before ICA,Frontal ROI,new,103,-1.1859150038672144,439.0
Before ICA,Frontal ROI,new,104,-4.648539785604708,468.0
Before ICA,Frontal ROI,new,105,26.505258194058115,490.0
Before ICA,Frontal ROI,new,106,-2.1781808596486467,453.0
Before ICA,Frontal ROI,new,107,-5.3213419412277,368.0
Before ICA,Frontal ROI,new,108,-4.6936314086316075,419.0
Before ICA,Frontal ROI,new,109,-9.489093479214217,495.0
Before ICA,Frontal ROI,new,110,-4.2688308186442425,418.0
Before ICA,Frontal ROI,new,111,-7.628668273985154,365.0
Before ICA,Frontal ROI,new,112,-1.745931774260343,405.0
Before ICA,Frontal ROI,new,113,9.854073516064767,363.0
Before ICA,Frontal ROI,new,114,31.63121457069984,401.0
Before ICA,Frontal ROI,new,115,-12.845163412599987,418.0
Before ICA,Frontal ROI,new,116,-19.506513025149534,500.0
Before ICA,Frontal ROI,new,117,-4.814073181410677,415.0
Before ICA,Frontal ROI,new,118,-14.56244184794018,480.0
Before ICA,Frontal ROI,new,119,-2.8012241715544506,472.0
Before ICA,Frontal ROI,new,120,-22.156095925933283,437.0
Before ICA,Frontal ROI,new,121,-8.845028461814403,442.0
Before ICA,Frontal ROI,new,122,-1.69447451905211,444.0
Before ICA,Frontal ROI,new,123,-11.777954838148501,470.0
Before ICA,Frontal ROI,new,124,7.4113142162659695,490.0
Before ICA,Frontal ROI,new,125,-11.530418652918351,438.0
Before ICA,Frontal ROI,new,126,12.922787039507009,485.0
Before ICA,Frontal ROI,new,127,2.8927374840756586,423.0
Before ICA,Frontal ROI,new,128,-3.383261735947041,471.0
Before ICA,Frontal ROI,new,129,-1.4857679925921077,463.0
Before ICA,Frontal ROI,new,130,-1.3018747294461288,483.0
Before ICA,Frontal ROI,new,131,1.5983279636349432,424.0
Before ICA,Frontal ROI,new,132,-9.533825723925577,312.0
Before ICA,Frontal ROI,new,133,4.103318168418663,461.0
Before ICA,Frontal ROI,new,134,2.56781115624839,425.0
Before ICA,Frontal ROI,new,135,-2.950630820053003,478.0
Before ICA,Frontal ROI,new,136,-61.09646971256549,300.0
Before ICA,Frontal ROI,new,137,-35.01891890491101,411.0
Before ICA,Frontal ROI,new,138,0.20030928709032725,381.0
Before ICA,Frontal ROI,new,139,6.187709697381644,416.0
Before ICA,Frontal ROI,new,140,-18.418236975009492,466.0
Before ICA,Frontal ROI,new,141,-2.367270432804518,377.0
Before ICA,Frontal ROI,new,142,-18.720195247449862,474.0
Before ICA,Frontal ROI,new,143,-11.709967869912738,485.0
Before ICA,Frontal ROI,new,144,5.360013673299003,444.0
Before ICA,Frontal ROI,new,145,4.861784585580097,435.0
Before ICA,Frontal ROI,new,146,0.447335966955003,328.0
Before ICA,Frontal ROI,new,147,-1.6091800697315821,452.0
Before ICA,Frontal ROI,new,148,2.7727017040768733,461.0
Before ICA,Frontal ROI,new,149,-3.7882609777513023,461.0
Before ICA,Frontal ROI,new,150,-31.612923603531154,313.0
Before ICA,Frontal ROI,new,151,-22.75606845061769,428.0
Before ICA,Frontal ROI,new,152,-22.493635944981595,482.0
Before ICA,Frontal ROI,new,153,-16.57621860295945,352.0
Before ICA,Frontal ROI,new,154,-13.745444272121834,341.0
Before ICA,Frontal ROI,new,155,-16.336786214268944,319.0
Before ICA,Frontal ROI,new,156,-15.775463004391002,464.0
Before ICA,Frontal ROI,new,157,-11.273928168874676,498.0
Before ICA,Frontal ROI,new,158,-13.790438927235657,337.0
Before ICA,Frontal ROI,new,159,-7.711714236321665,321.0
Before ICA,Frontal ROI,new,160,-13.623182632417109,458.0
Before ICA,Frontal ROI,new,161,-5.807550738206404,401.0
Before ICA,Frontal ROI,new,162,-10.809874052165085,444.0
Before ICA,Frontal ROI,new,163,-5.373389676862178,415.0
Before ICA,Frontal ROI,new,164,-17.37460989289722,500.0
Before ICA,Frontal ROI,new,165,-1.7183680305269529,470.0
Before ICA,Frontal ROI,new,166,-16.425283235446347,441.0
Before ICA,Frontal ROI,new,167,-18.30553967138728,304.0
Before ICA,Frontal ROI,new,168,-16.70515607440774,365.0
Before ICA,Frontal ROI,new,169,-7.9706014040394,472.0
Before ICA,Frontal ROI,new,170,-11.0110294322394,434.0
Before ICA,Frontal ROI,new,171,-23.471994356134005,464.0
Before ICA,Frontal ROI,new,172,-29.712289009053965,468.0
Before ICA,Frontal ROI,new,173,-12.73987984164549,331.0
Before ICA,Frontal ROI,new,174,-20.851218038894384,464.0
Before ICA,Frontal ROI,new,175,-7.317728064008665,486.0
Before ICA,Frontal ROI,new,176,-9.818857726275212,483.0
Before ICA,Frontal ROI,new,177,4.626467086598924,363.0
Before ICA,Frontal ROI,new,178,-18.23824978005421,322.0
Before ICA,Frontal ROI,new,179,-5.202765655540216,387.0
Before ICA,Frontal ROI,new,180,-20.801131743592528,465.0
Before ICA,Frontal ROI,new,181,-22.14597829507834,397.0
Before ICA,Frontal ROI,new,182,-28.488129632597804,478.0
Before ICA,Frontal ROI,new,183,-7.663888386102998,461.0
Before ICA,Frontal ROI,new,184,-11.605865011958453,312.0
Before ICA,Frontal ROI,new,185,-1.1154957764919509,366.0
Before ICA,Frontal ROI,new,186,-4.702164994968792,392.0
Before ICA,Frontal ROI,new,187,-15.325560044358836,315.0
Before ICA,Frontal ROI,new,188,-25.943706938737364,472.0
Before ICA,Frontal ROI,new,189,-21.692552104191186,381.0
Before ICA,Frontal ROI,new,190,7.385935839954803,420.0
Before ICA,Frontal ROI,new,191,-17.952284297733605,300.0
Before ICA,Frontal ROI,new,192,-8.414688376076649,458.0
Before ICA,Frontal ROI,new,193,-17.226745611763324,430.0
Before ICA,Frontal ROI,new,194,-5.998267993954416,462.0
Before ICA,Frontal ROI,new,195,-9.276930267913388,435.0
Before ICA,Frontal ROI,new,196,-18.59061136788025,304.0
Before ICA,Frontal ROI,new,197,-14.25933639711207,403.0
Before ICA,Frontal ROI,new,198,-20.642440609359127,477.0
Before ICA,Frontal ROI,new,199,-9.305576313398563,473.0
Before ICA,Frontal ROI,new,200,-22.904721414697786,457.0
Before ICA,Frontal ROI,new,201,-0.828629826965373,304.0
Before ICA,Frontal ROI,new,202,-12.626457697622824,340.0
Before ICA,Frontal ROI,new,203,-2.9034633843199176,400.0
Before ICA,Frontal ROI,new,204,-24.03734282825867,475.0
Before ICA,Frontal ROI,new,205,2.355244138832375,485.0
Before ICA,Frontal ROI,new,206,-4.683616582219622,347.0
Before ICA,Frontal ROI,new,207,-11.008059558807552,415.0
Before ICA,Frontal ROI,new,208,-29.98661648066465,323.0
Before ICA,Frontal ROI,new,209,-11.1793144295663,380.0
Before ICA,Frontal ROI,new,210,-4.208363036743407,476.0
Before ICA,Frontal ROI,new,211,-13.912471156927735,490.0
Before ICA,Frontal ROI,new,212,-14.543995876265246,441.0
Before ICA,Frontal ROI,new,213,-8.686784398233497,367.0
Before ICA,Frontal ROI,new,214,-14.241223150632862,443.0
Before ICA,Frontal ROI,new,215,-3.5116701734624325,391.0
Before ICA,Frontal ROI,new,216,-6.730073199182373,500.0
Before ICA,Frontal ROI,new,217,-8.586736938924338,491.0
Before ICA,Frontal ROI,new,218,-8.148504339777473,397.0
Before ICA,Frontal ROI,new,219,-9.83041535007595,395.0
Before ICA,Frontal ROI,new,220,-9.168953096818525,500.0
Before ICA,Frontal ROI,new,221,-15.646770308387767,300.0
Before ICA,Frontal ROI,new,222,-22.618137514991712,370.0
Before ICA,Frontal ROI,new,223,-7.306164869813372,487.0
Before ICA,Frontal ROI,new,224,-22.670155035644132,473.0
Before ICA,Frontal ROI,new,225,-21.626314453725918,453.0
Before ICA,Frontal ROI,new,226,-17.582161198256667,388.0
Before ICA,Frontal ROI,new,227,-2.9585901660688787,476.0
Before ICA,Frontal ROI,new,228,-11.151819881484505,443.0
Before ICA,Frontal ROI,new,229,-11.992832603617824,497.0
Before ICA,Frontal ROI,new,230,-10.36251343173935,491.0
Before ICA,Frontal ROI,new,231,5.236768083820617,339.0
Before ICA,Frontal ROI,new,232,-5.863120063131727,440.0
Before ICA,Frontal ROI,new,233,-12.509924905911108,411.0
Before ICA,Frontal ROI,new,234,-17.471930017683608,367.0
Before ICA,Frontal ROI,new,235,-17.244722647048977,378.0
Before ICA,Frontal ROI,new,236,-3.230505689984168,413.0
Before ICA,Frontal ROI,new,237,1.0729144356697098,402.0
Before ICA,Frontal ROI,new,238,-8.127907798508684,400.0
Before ICA,Frontal ROI,new,239,-17.229071552832675,410.0
Before ICA,Frontal ROI,new,240,-5.073645815951573,465.0
Before ICA,Frontal ROI,new,241,-4.005419840502375,500.0
Before ICA,Frontal ROI,new,242,-4.499307318893308,323.0
Before ICA,Frontal ROI,new,243,-18.67442105906194,492.0
Before ICA,Frontal ROI,new,244,-18.440024384756434,365.0
Before ICA,Frontal ROI,new,245,-20.238502653013274,461.0
Before ICA,Frontal ROI,new,246,-4.0169008586728605,488.0
Before ICA,Frontal ROI,new,247,-6.431301547260385,423.0
Before ICA,Frontal ROI,new,248,-1.336643732353457,358.0
Before ICA,Frontal ROI,new,249,-0.6867468718639769,416.0
Before ICA,Frontal ROI,new,250,-7.209067451317203,500.0
Before ICA,Frontal ROI,new,251,-5.395674920175952,476.0
Before ICA,Frontal ROI,new,252,-2.70674746223982,462.0
Before ICA,Frontal ROI,new,253,-8.720519594896967,453.0
Before ICA,Frontal ROI,new,254,-5.0259807640949985,407.0
Before ICA,Frontal ROI,new,255,-17.55586682808908,474.0
Before ICA,Frontal ROI,new,256,-21.471846502753177,300.0
Before ICA,Frontal ROI,new,257,-8.699530602885197,455.0
Before ICA,Frontal ROI,new,258,1.3140695660186603,300.0
