stage,roi,condition,trial_index,amp_uV,peak_latency_ms
Before ICA,Parieto-occipital ROI,familiar,136,18.979584830323784,332.0
Before ICA,Parieto-occipital ROI,familiar,137,10.967761169070437,302.0
Before ICA,Parieto-occipital ROI,familiar,138,9.275431436813971,324.0
Before ICA,Parieto-occipital ROI,familiar,139,14.231873551419872,312.0
Before ICA,Parieto-occipital ROI,familiar,140,-0.24965995871853672,342.0
Before ICA,Parieto-occipital ROI,familiar,141,24.572982222704695,354.0
Before ICA,Parieto-occipital ROI,familiar,142,22.5466790598359,312.0
Before ICA,Parieto-occipital ROI,familiar,143,6.497476398507928,444.0
Before ICA,Parieto-occipital ROI,familiar,144,16.15327047642254,304.0
Before ICA,Parieto-occipital ROI,familiar,145,18.257963324268083,394.0
Before ICA,Parieto-occipital ROI,familiar,146,1.8384544100463949,341.0
Before ICA,Parieto-occipital ROI,familiar,147,8.392359180868691,391.0
Before ICA,Parieto-occipital ROI,familiar,148,5.858255620360902,382.0
Before ICA,Parieto-occipital ROI,familiar,149,15.290763520478526,331.0
Before ICA,Parieto-occipital ROI,familiar,150,12.014396399667502,423.0
Before ICA,Parieto-occipital ROI,familiar,151,19.692352006634863,399.0
Before ICA,Parieto-occipital ROI,familiar,152,16.188242349472727,366.0
Before ICA,Parieto-occipital ROI,familiar,153,10.951330528804483,491.0
Before ICA,Parieto-occipital ROI,familiar,154,14.217101900381715,344.0
Before ICA,Parieto-occipital ROI,familiar,155,6.724719474067616,455.0
Before ICA,Parieto-occipital ROI,familiar,156,18.802581746840907,347.0
Before ICA,Parieto-occipital ROI,familiar,157,16.10181540346144,395.0
Before ICA,Parieto-occipital ROI,familiar,158,8.347292167917965,353.0
Before ICA,Parieto-occipital ROI,familiar,159,14.036738263268342,367.0
Before ICA,Parieto-occipital ROI,familiar,160,12.751117360099855,365.0
Before ICA,Parieto-occipital ROI,familiar,161,14.694633542244564,454.0
Before ICA,Parieto-occipital ROI,familiar,162,26.40654871787519,468.0
Before ICA,Parieto-occipital ROI,familiar,163,11.029191038768424,399.0
Before ICA,Parieto-occipital ROI,familiar,164,21.210298854146636,419.0
Before ICA,Parieto-occipital ROI,familiar,165,16.32313750085294,347.0
Before ICA,Parieto-occipital ROI,familiar,166,10.167803044998875,330.0
Before ICA,Parieto-occipital ROI,familiar,167,7.833845528931575,344.0
Before ICA,Parieto-occipital ROI,familiar,168,17.92280681503217,345.0
Before ICA,Parieto-occipital ROI,familiar,169,-25.275931606037652,366.0
Before ICA,Parieto-occipital ROI,familiar,170,29.90915338974702,361.0
Before ICA,Parieto-occipital ROI,familiar,171,15.523215350764856,384.0
Before ICA,Parieto-occipital ROI,familiar,172,20.8729096916128,348.0
Before ICA,Parieto-occipital ROI,familiar,173,13.555007242614149,371.0
Before ICA,Parieto-occipital ROI,familiar,174,24.889195442359977,357.0
Before ICA,Parieto-occipital ROI,familiar,175,11.640511400786526,420.0
Before ICA,Parieto-occipital ROI,familiar,176,14.116393569489494,301.0
Before ICA,Parieto-occipital ROI,familiar,177,27.506275309353416,431.0
Before ICA,Parieto-occipital ROI,familiar,178,13.485230873710163,386.0
Before ICA,Parieto-occipital ROI,familiar,179,14.84402971204057,393.0
Before ICA,Parieto-occipital ROI,familiar,180,16.418880253675205,373.0
Before ICA,Parieto-occipital ROI,familiar,181,10.515832827103434,442.0
Before ICA,Parieto-occipital ROI,familiar,182,23.27595570245911,382.0
Before ICA,Parieto-occipital ROI,familiar,183,19.92392189018375,346.0
Before ICA,Parieto-occipital ROI,familiar,184,13.84504037466496,318.0
Before ICA,Parieto-occipital ROI,familiar,185,21.38361805519153,348.0
Before ICA,Parieto-occipital ROI,familiar,186,9.208926381277962,496.0
Before ICA,Parieto-occipital ROI,familiar,187,15.477221653280054,343.0
Before ICA,Parieto-occipital ROI,familiar,188,3.4673113943607463,361.0
Before ICA,Parieto-occipital ROI,familiar,189,11.575587620571703,339.0
Before ICA,Parieto-occipital ROI,familiar,190,7.155159856653792,476.0
Before ICA,Parieto-occipital ROI,familiar,191,16.464014524346688,325.0
Before ICA,Parieto-occipital ROI,familiar,192,13.23922773250741,379.0
Before ICA,Parieto-occipital ROI,familiar,193,16.140268798557027,300.0
Before ICA,Parieto-occipital ROI,familiar,194,0.9493114279321542,447.0
Before ICA,Parieto-occipital ROI,familiar,195,12.88807639641392,372.0
Before ICA,Parieto-occipital ROI,familiar,196,2.4602080228608907,301.0
Before ICA,Parieto-occipital ROI,familiar,197,11.127660549103169,398.0
Before ICA,Parieto-occipital ROI,familiar,198,7.9244368149051505,374.0
Before ICA,Parieto-occipital ROI,familiar,199,28.634729292631267,405.0
Before ICA,Parieto-occipital ROI,familiar,200,4.00159451603725,356.0
Before ICA,Parieto-occipital ROI,familiar,201,5.349297677303484,363.0
Before ICA,Parieto-occipital ROI,familiar,202,6.292480182714024,324.0
Before ICA,Parieto-occipital ROI,familiar,203,1.8554015639369081,343.0
Before ICA,Parieto-occipital ROI,familiar,204,3.3585135094281777,482.0
Before ICA,Parieto-occipital ROI,familiar,205,15.075139311960411,397.0
Before ICA,Parieto-occipital ROI,familiar,206,12.260394636414155,332.0
Before ICA,Parieto-occipital ROI,familiar,207,16.887628478064318,339.0
Before ICA,Parieto-occipital ROI,familiar,208,13.214927486872417,383.0
Before ICA,Parieto-occipital ROI,familiar,209,14.09087976295946,333.0
Before ICA,Parieto-occipital ROI,familiar,210,13.702781978506769,314.0
Before ICA,Parieto-occipital ROI,familiar,211,7.151668486701736,489.0
Before ICA,Parieto-occipital ROI,familiar,212,26.723378076349988,342.0
Before ICA,Parieto-occipital ROI,familiar,213,17.35541339198412,342.0
Before ICA,Parieto-occipital ROI,familiar,214,11.152378959798263,497.0
Before ICA,Parieto-occipital ROI,familiar,215,-0.5414431060648994,344.0
Before ICA,Parieto-occipital ROI,familiar,216,16.613763622033836,349.0
Before ICA,Parieto-occipital ROI,familiar,217,15.634018421445104,367.0
Before ICA,Parieto-occipital ROI,familiar,218,15.421321261104007,387.0
Before ICA,Parieto-occipital ROI,familiar,219,11.525671139836783,372.0
Before ICA,Parieto-occipital ROI,familiar,220,13.619475911212803,352.0
Before ICA,Parieto-occipital ROI,familiar,221,14.222556607644782,345.0
Before ICA,Parieto-occipital ROI,familiar,222,25.28140353390526,441.0
Before ICA,Parieto-occipital ROI,familiar,223,6.5610479819452205,442.0
Before ICA,Parieto-occipital ROI,familiar,224,3.011897570665898,500.0
Before ICA,Parieto-occipital ROI,familiar,225,19.299855834749433,391.0
Before ICA,Parieto-occipital ROI,familiar,226,12.146144970477334,424.0
Before ICA,Parieto-occipital ROI,familiar,227,16.468402428140404,362.0
Before ICA,Parieto-occipital ROI,familiar,228,14.634820704891318,351.0
Before ICA,Parieto-occipital ROI,familiar,229,32.009166647883646,471.0
Before ICA,Parieto-occipital ROI,familiar,230,22.430853358051966,356.0
Before ICA,Parieto-occipital ROI,familiar,231,25.669763368984952,458.0
