onset	duration	sample	trial_type	response_time	stim_file	value
5.3730000000	n/a	n/a	stimulus	n/a	194032.jpg	animal_distractor
7.1750000000	n/a	n/a	stimulus	n/a	131002.jpg	animal_distractor
8.9890000000	n/a	n/a	stimulus	283	100055.jpg	animal_target
9.2720000000	n/a	n/a	response	n/a	n/a	correct
11.1350000000	n/a	n/a	stimulus	333	135018.jpg	animal_target
11.4680000000	n/a	n/a	response	n/a	n/a	correct
13.0180000000	n/a	n/a	stimulus	423	289009.jpg	animal_target
13.4410000000	n/a	n/a	response	n/a	n/a	correct
14.9290000000	n/a	n/a	stimulus	n/a	116050.jpg	animal_distractor
17.0000000000	n/a	n/a	stimulus	294	289023.jpg	animal_target
17.2940000000	n/a	n/a	response	n/a	n/a	correct
18.9290000000	n/a	n/a	stimulus	354	10074.jpg	animal_distractor
19.2830000000	n/a	n/a	response	n/a	n/a	incorrect
20.7950000000	n/a	n/a	stimulus	n/a	38042.jpg	animal_distractor
22.7450000000	n/a	n/a	stimulus	n/a	158086.jpg	animal_distractor
24.7170000000	n/a	n/a	stimulus	395	6054.jpg	animal_target
25.1120000000	n/a	n/a	response	n/a	n/a	correct
26.5510000000	n/a	n/a	stimulus	344	317026.jpg	animal_target
26.8950000000	n/a	n/a	response	n/a	n/a	correct
28.5430000000	n/a	n/a	stimulus	329	49019.jpg	animal_target
28.8720000000	n/a	n/a	response	n/a	n/a	correct
30.3810000000	n/a	n/a	stimulus	300	335041.jpg	animal_target
30.6810000000	n/a	n/a	response	n/a	n/a	correct
32.5270000000	n/a	n/a	stimulus	390	163045.jpg	animal_target
32.9170000000	n/a	n/a	response	n/a	n/a	correct
34.3600000000	n/a	n/a	stimulus	386	35100.jpg	animal_target
34.7460000000	n/a	n/a	response	n/a	n/a	correct
36.2870000000	n/a	n/a	stimulus	472	136066.jpg	animal_target
36.7590000000	n/a	n/a	response	n/a	n/a	correct
38.4620000000	n/a	n/a	stimulus	315	317046.jpg	animal_target
38.7770000000	n/a	n/a	response	n/a	n/a	correct
40.4190000000	n/a	n/a	stimulus	n/a	166062.jpg	animal_distractor
42.5380000000	n/a	n/a	stimulus	n/a	62017.jpg	animal_distractor
44.4790000000	n/a	n/a	stimulus	376	289005.jpg	animal_target
44.8550000000	n/a	n/a	response	n/a	n/a	correct
46.5690000000	n/a	n/a	stimulus	n/a	48009.jpg	animal_distractor
48.7150000000	n/a	n/a	stimulus	517	6041.jpg	animal_target
49.2320000000	n/a	n/a	response	n/a	n/a	correct
50.8120000000	n/a	n/a	stimulus	370	6015.jpg	animal_target
51.1820000000	n/a	n/a	response	n/a	n/a	correct
52.7440000000	n/a	n/a	stimulus	382	6010.jpg	animal_target
53.1260000000	n/a	n/a	response	n/a	n/a	correct
54.6190000000	n/a	n/a	stimulus	n/a	166004.jpg	animal_distractor
56.5600000000	n/a	n/a	stimulus	n/a	318079.jpg	animal_distractor
58.5560000000	n/a	n/a	stimulus	n/a	194070.jpg	animal_distractor
60.4640000000	n/a	n/a	stimulus	n/a	248021.jpg	animal_distractor
62.6040000000	n/a	n/a	stimulus	736	310038.jpg	animal_target
63.3400000000	n/a	n/a	response	n/a	n/a	correct
64.5300000000	n/a	n/a	stimulus	367	130022.jpg	animal_target
64.8970000000	n/a	n/a	response	n/a	n/a	correct
66.5310000000	n/a	n/a	stimulus	n/a	86018.jpg	animal_distractor
68.4000000000	n/a	n/a	stimulus	555	210000.jpg	animal_target
68.9550000000	n/a	n/a	response	n/a	n/a	correct
70.5590000000	n/a	n/a	stimulus	358	108094.jpg	animal_target
70.9170000000	n/a	n/a	response	n/a	n/a	correct
72.4830000000	n/a	n/a	stimulus	589	110045.jpg	animal_target
73.0720000000	n/a	n/a	response	n/a	n/a	correct
74.6020000000	n/a	n/a	stimulus	402	113057.jpg	animal_target
75.0040000000	n/a	n/a	response	n/a	n/a	correct
76.8030000000	n/a	n/a	stimulus	337	173014.jpg	animal_target
77.1400000000	n/a	n/a	response	n/a	n/a	correct
78.8090000000	n/a	n/a	stimulus	n/a	13067.jpg	animal_distractor
80.9740000000	n/a	n/a	stimulus	358	160004.jpg	animal_target
81.3320000000	n/a	n/a	response	n/a	n/a	correct
83.1140000000	n/a	n/a	stimulus	n/a	56051.jpg	animal_distractor
84.9310000000	n/a	n/a	stimulus	n/a	83027.jpg	animal_distractor
86.7970000000	n/a	n/a	stimulus	403	35096.jpg	animal_target
87.2000000000	n/a	n/a	response	n/a	n/a	correct
88.6640000000	n/a	n/a	stimulus	444	8146.jpg	animal_target
