onset	duration	sample	trial_type	response_time	stim_file	value
6.5140000000	n/a	n/a	stimulus	319	218095.jpg	nonanimal_target
6.8330000000	n/a	n/a	response	n/a	n/a	correct
8.4370000000	n/a	n/a	stimulus	270	218095.jpg	nonanimal_target
8.7070000000	n/a	n/a	response	n/a	n/a	correct
10.6210000000	n/a	n/a	stimulus	n/a	166022.jpg	nonanimal_distractor
12.7250000000	n/a	n/a	stimulus	n/a	279055.jpg	nonanimal_distractor
14.7070000000	n/a	n/a	stimulus	283	218095.jpg	nonanimal_target
14.9900000000	n/a	n/a	response	n/a	n/a	correct
16.6930000000	n/a	n/a	stimulus	n/a	142036.jpg	nonanimal_distractor
18.6160000000	n/a	n/a	stimulus	n/a	25004.jpg	nonanimal_distractor
20.5660000000	n/a	n/a	stimulus	249	218095.jpg	nonanimal_target
20.8150000000	n/a	n/a	response	n/a	n/a	correct
22.4420000000	n/a	n/a	stimulus	247	218095.jpg	nonanimal_target
22.6890000000	n/a	n/a	response	n/a	n/a	correct
24.3880000000	n/a	n/a	stimulus	n/a	36124.jpg	nonanimal_distractor
26.4140000000	n/a	n/a	stimulus	n/a	25097.jpg	nonanimal_distractor
28.5570000000	n/a	n/a	stimulus	261	218095.jpg	nonanimal_target
28.8180000000	n/a	n/a	response	n/a	n/a	correct
30.3760000000	n/a	n/a	stimulus	n/a	170070.jpg	nonanimal_distractor
32.4580000000	n/a	n/a	stimulus	n/a	83091.jpg	nonanimal_distractor
34.6530000000	n/a	n/a	stimulus	313	218095.jpg	nonanimal_target
34.9660000000	n/a	n/a	response	n/a	n/a	correct
36.7420000000	n/a	n/a	stimulus	287	218095.jpg	nonanimal_target
37.0290000000	n/a	n/a	response	n/a	n/a	correct
38.8710000000	n/a	n/a	stimulus	n/a	86061.jpg	nonanimal_distractor
40.9450000000	n/a	n/a	stimulus	n/a	69073.jpg	nonanimal_distractor
42.8870000000	n/a	n/a	stimulus	292	218095.jpg	nonanimal_target
43.1790000000	n/a	n/a	response	n/a	n/a	correct
44.9370000000	n/a	n/a	stimulus	n/a	279096.jpg	nonanimal_distractor
46.8530000000	n/a	n/a	stimulus	n/a	120092.jpg	nonanimal_distractor
48.9090000000	n/a	n/a	stimulus	n/a	98037.jpg	nonanimal_distractor
50.8700000000	n/a	n/a	stimulus	n/a	120017.jpg	nonanimal_distractor
52.7840000000	n/a	n/a	stimulus	n/a	221088.jpg	nonanimal_distractor
54.9830000000	n/a	n/a	stimulus	n/a	56002.jpg	nonanimal_distractor
56.9660000000	n/a	n/a	stimulus	476	218095.jpg	nonanimal_target
57.4420000000	n/a	n/a	response	n/a	n/a	correct
58.8010000000	n/a	n/a	stimulus	332	218095.jpg	nonanimal_target
59.1330000000	n/a	n/a	response	n/a	n/a	correct
60.9490000000	n/a	n/a	stimulus	317	218095.jpg	nonanimal_target
61.2660000000	n/a	n/a	response	n/a	n/a	correct
62.8820000000	n/a	n/a	stimulus	304	218095.jpg	nonanimal_target
63.1860000000	n/a	n/a	response	n/a	n/a	correct
64.8170000000	n/a	n/a	stimulus	n/a	208064.jpg	nonanimal_distractor
66.8550000000	n/a	n/a	stimulus	n/a	174006.jpg	nonanimal_distractor
68.9890000000	n/a	n/a	stimulus	n/a	334099.jpg	nonanimal_distractor
70.8690000000	n/a	n/a	stimulus	423	218095.jpg	nonanimal_target
71.2920000000	n/a	n/a	response	n/a	n/a	correct
72.9430000000	n/a	n/a	stimulus	n/a	144077.jpg	nonanimal_distractor
75.1140000000	n/a	n/a	stimulus	284	218095.jpg	nonanimal_target
75.3980000000	n/a	n/a	response	n/a	n/a	correct
77.3040000000	n/a	n/a	stimulus	286	218095.jpg	nonanimal_target
77.5900000000	n/a	n/a	response	n/a	n/a	correct
79.4880000000	n/a	n/a	stimulus	n/a	28043.jpg	nonanimal_distractor
81.3550000000	n/a	n/a	stimulus	n/a	142021.jpg	nonanimal_distractor
83.3290000000	n/a	n/a	stimulus	264	218095.jpg	nonanimal_target
83.5930000000	n/a	n/a	response	n/a	n/a	correct
85.4790000000	n/a	n/a	stimulus	n/a	82018.jpg	nonanimal_distractor
87.4620000000	n/a	n/a	stimulus	n/a	56017.jpg	nonanimal_distractor
89.3640000000	n/a	n/a	stimulus	426	218095.jpg	nonanimal_target
89.7900000000	n/a	n/a	response	n/a	n/a	correct
91.4410000000	n/a	n/a	stimulus	259	218095.jpg	nonanimal_target
91.7000000000	n/a	n/a	response	n/a	n/a	correct
93.3290000000	n/a	n/a	stimulus	n/a	56095.jpg	nonanimal_distractor
95.2190000000	n/a	n/a	stimulus	245	218095.jpg	nonanimal_target
95.4640000000	n/a	n/a	response	n/a	n/a	correct
97.3260000000	n/a	n/a	stimulus	236	218095.jpg	nonanimal_target
97.5620000000	n/a	n/a	response	n/a	n/a	correct
99.3030000000	n/a	n/a	stimulus	276	218095.jpg	nonanimal_target
99.5790000000	n/a	n/a	response	n/a	n/a	correct
101.3510000000	n/a	n/a	stimulus	253	218095.jpg	nonanimal_target
101.6040000000	n/a	n/a	response	n/a	n/a	correct
103.2510000000	n/a	n/a	stimulus	n/a	257001.jpg	nonanimal_distractor
105.1620000000	n/a	n/a	stimulus	n/a	13070.jpg	nonanimal_distractor
107.2440000000	n/a	n/a	stimulus	n/a	76067.jpg	nonanimal_distractor
109.3940000000	n/a	n/a	stimulus	n/a	48023.jpg	nonanimal_distractor
111.6010000000	n/a	n/a	stimulus	289	218095.jpg	nonanimal_target
111.8900000000	n/a	n/a	response	n/a	n/a	correct
113.5260000000	n/a	n/a	stimulus	332	218095.jpg	nonanimal_target
113.8580000000	n/a	n/a	response	n/a	n/a	correct
115.3750000000	n/a	n/a	stimulus	n/a	111002.jpg	nonanimal_distractor
117.5000000000	n/a	n/a	stimulus	n/a	71045.jpg	nonanimal_distractor
119.4690000000	n/a	n/a	stimulus	n/a	32033.jpg	nonanimal_distractor
121.5820000000	n/a	n/a	stimulus	287	218095.jpg	nonanimal_target
121.8690000000	n/a	n/a	response	n/a	n/a	correct
123.4470000000	n/a	n/a	stimulus	270	218095.jpg	nonanimal_target
123.7170000000	n/a	n/a	response	n/a	n/a	correct
125.3230000000	n/a	n/a	stimulus	n/a	194029.jpg	nonanimal_distractor
127.4920000000	n/a	n/a	stimulus	289	218095.jpg	nonanimal_target
127.7810000000	n/a	n/a	response	n/a	n/a	correct
129.3270000000	n/a	n/a	stimulus	n/a	147033.jpg	nonanimal_distractor
131.4740000000	n/a	n/a	stimulus	253	218095.jpg	nonanimal_target
131.7270000000	n/a	n/a	response	n/a	n/a	correct
133.3920000000	n/a	n/a	stimulus	279	218095.jpg	nonanimal_target
133.6710000000	n/a	n/a	response	n/a	n/a	correct
135.2650000000	n/a	n/a	stimulus	284	218095.jpg	nonanimal_target
135.5490000000	n/a	n/a	response	n/a	n/a	correct
137.3480000000	n/a	n/a	stimulus	241	218095.jpg	nonanimal_target
137.5890000000	n/a	n/a	response	n/a	n/a	correct
139.1840000000	n/a	n/a	stimulus	267	218095.jpg	nonanimal_target
139.4510000000	n/a	n/a	response	n/a	n/a	correct
