onset	duration	sample	trial_type	response_time	stim_file	value
6.1680000000	n/a	n/a	stimulus	361	108099.jpg	easy_target
6.5290000000	n/a	n/a	response	n/a	n/a	correct
8.2490000000	n/a	n/a	stimulus	n/a	93052.jpg	easy_distractor
10.4300000000	n/a	n/a	stimulus	382	108099.jpg	easy_target
10.8120000000	n/a	n/a	response	n/a	n/a	correct
12.4990000000	n/a	n/a	stimulus	n/a	261063.jpg	easy_distractor
14.4400000000	n/a	n/a	stimulus	331	108099.jpg	easy_target
14.7710000000	n/a	n/a	response	n/a	n/a	correct
16.3830000000	n/a	n/a	stimulus	n/a	143037.jpg	easy_distractor
18.2720000000	n/a	n/a	stimulus	349	108099.jpg	easy_target
18.6210000000	n/a	n/a	response	n/a	n/a	correct
20.4010000000	n/a	n/a	stimulus	295	108099.jpg	easy_target
20.6960000000	n/a	n/a	response	n/a	n/a	correct
22.2720000000	n/a	n/a	stimulus	n/a	13020.jpg	easy_distractor
24.3710000000	n/a	n/a	stimulus	n/a	102025.jpg	easy_distractor
26.4910000000	n/a	n/a	stimulus	n/a	329014.jpg	easy_distractor
28.3540000000	n/a	n/a	stimulus	351	108099.jpg	easy_target
28.7050000000	n/a	n/a	response	n/a	n/a	correct
30.5560000000	n/a	n/a	stimulus	n/a	13057.jpg	easy_distractor
32.5930000000	n/a	n/a	stimulus	n/a	102079.jpg	easy_distractor
34.7610000000	n/a	n/a	stimulus	338	108099.jpg	easy_target
35.0990000000	n/a	n/a	response	n/a	n/a	correct
36.8120000000	n/a	n/a	stimulus	270	108099.jpg	easy_target
37.0820000000	n/a	n/a	response	n/a	n/a	correct
39.0130000000	n/a	n/a	stimulus	254	108099.jpg	easy_target
39.2670000000	n/a	n/a	response	n/a	n/a	correct
41.1330000000	n/a	n/a	stimulus	249	108099.jpg	easy_target
41.3820000000	n/a	n/a	response	n/a	n/a	correct
42.9810000000	n/a	n/a	stimulus	n/a	64007.jpg	easy_distractor
45.0430000000	n/a	n/a	stimulus	352	108099.jpg	easy_target
45.3950000000	n/a	n/a	response	n/a	n/a	correct
47.0880000000	n/a	n/a	stimulus	328	108099.jpg	easy_target
47.4160000000	n/a	n/a	response	n/a	n/a	correct
49.2630000000	n/a	n/a	stimulus	372	108099.jpg	easy_target
49.6350000000	n/a	n/a	response	n/a	n/a	correct
51.3730000000	n/a	n/a	stimulus	n/a	340016.jpg	easy_distractor
53.4690000000	n/a	n/a	stimulus	310	108099.jpg	easy_target
53.7790000000	n/a	n/a	response	n/a	n/a	correct
55.3570000000	n/a	n/a	stimulus	n/a	260009.jpg	easy_distractor
57.1730000000	n/a	n/a	stimulus	n/a	98015.jpg	easy_distractor
59.1560000000	n/a	n/a	stimulus	n/a	58066.jpg	easy_distractor
61.0240000000	n/a	n/a	stimulus	323	108099.jpg	easy_target
61.3470000000	n/a	n/a	response	n/a	n/a	correct
