onset	duration	sample	trial_type	response_time	stim_file	value
2.3190000000	n/a	n/a	stimulus	n/a	36196.jpg	difficult_distractor
4.1220000000	n/a	n/a	stimulus	264	253078.jpg	difficult_target
4.3860000000	n/a	n/a	response	n/a	n/a	correct
5.9350000000	n/a	n/a	stimulus	258	253078.jpg	difficult_target
6.1930000000	n/a	n/a	response	n/a	n/a	correct
8.0820000000	n/a	n/a	stimulus	n/a	11081.jpg	difficult_distractor
9.9650000000	n/a	n/a	stimulus	276	253078.jpg	difficult_target
10.2410000000	n/a	n/a	response	n/a	n/a	correct
11.8830000000	n/a	n/a	stimulus	n/a	138024.jpg	difficult_distractor
13.9580000000	n/a	n/a	stimulus	252	253078.jpg	difficult_target
14.2100000000	n/a	n/a	response	n/a	n/a	correct
15.8930000000	n/a	n/a	stimulus	n/a	334085.jpg	difficult_distractor
17.7650000000	n/a	n/a	stimulus	253	253078.jpg	difficult_target
18.0180000000	n/a	n/a	response	n/a	n/a	correct
19.7200000000	n/a	n/a	stimulus	255	253078.jpg	difficult_target
19.9750000000	n/a	n/a	response	n/a	n/a	correct
21.6980000000	n/a	n/a	stimulus	n/a	86093.jpg	difficult_distractor
23.5370000000	n/a	n/a	stimulus	n/a	286002.jpg	difficult_distractor
25.5330000000	n/a	n/a	stimulus	248	253078.jpg	difficult_target
25.7810000000	n/a	n/a	response	n/a	n/a	correct
27.3720000000	n/a	n/a	stimulus	268	253078.jpg	difficult_target
27.6400000000	n/a	n/a	response	n/a	n/a	correct
29.5150000000	n/a	n/a	stimulus	n/a	142019.jpg	difficult_distractor
31.3450000000	n/a	n/a	stimulus	286	253078.jpg	difficult_target
31.6310000000	n/a	n/a	response	n/a	n/a	correct
33.2690000000	n/a	n/a	stimulus	265	253078.jpg	difficult_target
33.5340000000	n/a	n/a	response	n/a	n/a	correct
35.4420000000	n/a	n/a	stimulus	n/a	46044.jpg	difficult_distractor
37.3960000000	n/a	n/a	stimulus	n/a	143016.jpg	difficult_distractor
39.5110000000	n/a	n/a	stimulus	n/a	285032.jpg	difficult_distractor
41.4490000000	n/a	n/a	stimulus	242	253078.jpg	difficult_target
41.6910000000	n/a	n/a	response	n/a	n/a	correct
43.5340000000	n/a	n/a	stimulus	267	253078.jpg	difficult_target
43.8010000000	n/a	n/a	response	n/a	n/a	correct
45.6780000000	n/a	n/a	stimulus	n/a	253050.jpg	difficult_distractor
47.7720000000	n/a	n/a	stimulus	244	253078.jpg	difficult_target
48.0160000000	n/a	n/a	response	n/a	n/a	correct
49.7000000000	n/a	n/a	stimulus	n/a	250067.jpg	difficult_distractor
51.5720000000	n/a	n/a	stimulus	276	253078.jpg	difficult_target
51.8480000000	n/a	n/a	response	n/a	n/a	correct
53.5090000000	n/a	n/a	stimulus	262	253078.jpg	difficult_target
53.7710000000	n/a	n/a	response	n/a	n/a	correct
55.5020000000	n/a	n/a	stimulus	n/a	174021.jpg	difficult_distractor
57.4070000000	n/a	n/a	stimulus	n/a	111004.jpg	difficult_distractor
59.5440000000	n/a	n/a	stimulus	274	253078.jpg	difficult_target
59.8180000000	n/a	n/a	response	n/a	n/a	correct
61.4610000000	n/a	n/a	stimulus	n/a	13038.jpg	difficult_distractor
