onset	duration	sample	trial_type	response_time	stim_file	value
2.3710000000	n/a	n/a	stimulus	293	128077.jpg	nonanimal_target
2.6640000000	n/a	n/a	response	n/a	n/a	correct
4.2840000000	n/a	n/a	stimulus	n/a	97071.jpg	nonanimal_distractor
6.4310000000	n/a	n/a	stimulus	268	128077.jpg	nonanimal_target
6.6990000000	n/a	n/a	response	n/a	n/a	correct
8.2440000000	n/a	n/a	stimulus	314	128077.jpg	nonanimal_target
8.5580000000	n/a	n/a	response	n/a	n/a	correct
10.3440000000	n/a	n/a	stimulus	n/a	286025.jpg	nonanimal_distractor
12.5190000000	n/a	n/a	stimulus	n/a	257001.jpg	nonanimal_distractor
14.4820000000	n/a	n/a	stimulus	239	128077.jpg	nonanimal_target
14.7210000000	n/a	n/a	response	n/a	n/a	correct
16.4890000000	n/a	n/a	stimulus	272	128077.jpg	nonanimal_target
16.7610000000	n/a	n/a	response	n/a	n/a	correct
18.6130000000	n/a	n/a	stimulus	n/a	334099.jpg	nonanimal_distractor
20.5190000000	n/a	n/a	stimulus	n/a	111002.jpg	nonanimal_distractor
22.3620000000	n/a	n/a	stimulus	280	128077.jpg	nonanimal_target
22.6420000000	n/a	n/a	response	n/a	n/a	correct
24.3290000000	n/a	n/a	stimulus	n/a	217025.jpg	nonanimal_distractor
26.4240000000	n/a	n/a	stimulus	256	128077.jpg	nonanimal_target
26.6800000000	n/a	n/a	response	n/a	n/a	correct
28.4510000000	n/a	n/a	stimulus	n/a	63090.jpg	nonanimal_distractor
30.6110000000	n/a	n/a	stimulus	279	128077.jpg	nonanimal_target
30.8900000000	n/a	n/a	response	n/a	n/a	correct
32.4450000000	n/a	n/a	stimulus	336	128077.jpg	nonanimal_target
32.7810000000	n/a	n/a	response	n/a	n/a	correct
34.6500000000	n/a	n/a	stimulus	n/a	120017.jpg	nonanimal_distractor
36.5660000000	n/a	n/a	stimulus	n/a	384087.jpg	nonanimal_distractor
38.4950000000	n/a	n/a	stimulus	n/a	76067.jpg	nonanimal_distractor
40.6830000000	n/a	n/a	stimulus	n/a	208064.jpg	nonanimal_distractor
42.6790000000	n/a	n/a	stimulus	n/a	177021.jpg	nonanimal_distractor
44.6690000000	n/a	n/a	stimulus	n/a	13070.jpg	nonanimal_distractor
46.5400000000	n/a	n/a	stimulus	283	128077.jpg	nonanimal_target
46.8230000000	n/a	n/a	response	n/a	n/a	correct
48.4170000000	n/a	n/a	stimulus	n/a	71045.jpg	nonanimal_distractor
50.6090000000	n/a	n/a	stimulus	315	128077.jpg	nonanimal_target
50.9240000000	n/a	n/a	response	n/a	n/a	correct
52.8120000000	n/a	n/a	stimulus	n/a	131097.jpg	nonanimal_distractor
54.8980000000	n/a	n/a	stimulus	251	128077.jpg	nonanimal_target
55.1490000000	n/a	n/a	response	n/a	n/a	correct
57.0950000000	n/a	n/a	stimulus	n/a	221088.jpg	nonanimal_distractor
58.9600000000	n/a	n/a	stimulus	n/a	28043.jpg	nonanimal_distractor
61.0160000000	n/a	n/a	stimulus	280	128077.jpg	nonanimal_target
61.2960000000	n/a	n/a	response	n/a	n/a	correct
63.2080000000	n/a	n/a	stimulus	n/a	138097.jpg	nonanimal_distractor
65.0890000000	n/a	n/a	stimulus	n/a	144077.jpg	nonanimal_distractor
67.1830000000	n/a	n/a	stimulus	369	128077.jpg	nonanimal_target
67.5520000000	n/a	n/a	response	n/a	n/a	correct
69.0150000000	n/a	n/a	stimulus	230	128077.jpg	nonanimal_target
69.2450000000	n/a	n/a	response	n/a	n/a	correct
