onset	duration	sample	trial_type	response_time	stim_file	value
2.3230000000	n/a	n/a	stimulus	317	185077.jpg	difficult_target
2.6400000000	n/a	n/a	response	n/a	n/a	correct
4.1430000000	n/a	n/a	stimulus	n/a	330008.jpg	difficult_distractor
6.1220000000	n/a	n/a	stimulus	n/a	121055.jpg	difficult_distractor
8.2720000000	n/a	n/a	stimulus	341	185077.jpg	difficult_target
8.6130000000	n/a	n/a	response	n/a	n/a	correct
10.1970000000	n/a	n/a	stimulus	308	185077.jpg	difficult_target
10.5050000000	n/a	n/a	response	n/a	n/a	correct
12.3010000000	n/a	n/a	stimulus	262	185077.jpg	difficult_target
12.5630000000	n/a	n/a	response	n/a	n/a	correct
14.4960000000	n/a	n/a	stimulus	276	185077.jpg	difficult_target
14.7720000000	n/a	n/a	response	n/a	n/a	correct
16.5240000000	n/a	n/a	stimulus	354	185077.jpg	difficult_target
16.8780000000	n/a	n/a	response	n/a	n/a	correct
18.5870000000	n/a	n/a	stimulus	353	185077.jpg	difficult_target
18.9400000000	n/a	n/a	response	n/a	n/a	correct
20.4750000000	n/a	n/a	stimulus	249	185077.jpg	difficult_target
20.7240000000	n/a	n/a	response	n/a	n/a	correct
22.5850000000	n/a	n/a	stimulus	284	185077.jpg	difficult_target
22.8690000000	n/a	n/a	response	n/a	n/a	correct
24.4430000000	n/a	n/a	stimulus	241	185077.jpg	difficult_target
24.6840000000	n/a	n/a	response	n/a	n/a	correct
26.2620000000	n/a	n/a	stimulus	n/a	250045.jpg	difficult_distractor
28.0780000000	n/a	n/a	stimulus	333	185077.jpg	difficult_target
28.4110000000	n/a	n/a	response	n/a	n/a	correct
30.2020000000	n/a	n/a	stimulus	n/a	207048.jpg	difficult_distractor
32.0410000000	n/a	n/a	stimulus	269	185077.jpg	difficult_target
32.3100000000	n/a	n/a	response	n/a	n/a	correct
33.8840000000	n/a	n/a	stimulus	n/a	266031.jpg	difficult_distractor
36.0230000000	n/a	n/a	stimulus	n/a	65119.jpg	difficult_distractor
38.0350000000	n/a	n/a	stimulus	253	185077.jpg	difficult_target
38.2880000000	n/a	n/a	response	n/a	n/a	correct
40.1330000000	n/a	n/a	stimulus	368	185077.jpg	difficult_target
40.5010000000	n/a	n/a	response	n/a	n/a	correct
42.2910000000	n/a	n/a	stimulus	n/a	177099.jpg	difficult_distractor
44.4640000000	n/a	n/a	stimulus	n/a	115099.jpg	difficult_distractor
46.3280000000	n/a	n/a	stimulus	302	185077.jpg	difficult_target
46.6300000000	n/a	n/a	response	n/a	n/a	correct
48.5140000000	n/a	n/a	stimulus	n/a	329065.jpg	difficult_distractor
50.3930000000	n/a	n/a	stimulus	264	185077.jpg	difficult_target
50.6570000000	n/a	n/a	response	n/a	n/a	correct
