onset	duration	sample	trial_type	response_time	stim_file	value
9.3770000000	n/a	n/a	stimulus	454	77053.jpg	easy_target
9.8310000000	n/a	n/a	response	n/a	n/a	correct
11.4800000000	n/a	n/a	stimulus	390	77053.jpg	easy_target
11.8700000000	n/a	n/a	response	n/a	n/a	correct
13.5000000000	n/a	n/a	stimulus	412	77053.jpg	easy_target
13.9120000000	n/a	n/a	response	n/a	n/a	correct
15.3440000000	n/a	n/a	stimulus	n/a	126026.jpg	easy_distractor
17.2580000000	n/a	n/a	stimulus	n/a	142004.jpg	easy_distractor
19.4490000000	n/a	n/a	stimulus	n/a	191052.jpg	easy_distractor
21.3390000000	n/a	n/a	stimulus	n/a	146021.jpg	easy_distractor
23.3740000000	n/a	n/a	stimulus	375	77053.jpg	easy_target
23.7490000000	n/a	n/a	response	n/a	n/a	correct
25.1970000000	n/a	n/a	stimulus	616	77053.jpg	easy_target
25.8130000000	n/a	n/a	response	n/a	n/a	correct
27.3900000000	n/a	n/a	stimulus	n/a	150006.jpg	easy_distractor
29.2180000000	n/a	n/a	stimulus	n/a	237083.jpg	easy_distractor
31.1730000000	n/a	n/a	stimulus	n/a	131053.jpg	easy_distractor
33.3800000000	n/a	n/a	stimulus	380	77053.jpg	easy_target
33.7600000000	n/a	n/a	response	n/a	n/a	correct
35.5380000000	n/a	n/a	stimulus	n/a	117048.jpg	easy_distractor
37.7160000000	n/a	n/a	stimulus	691	77053.jpg	easy_target
38.4070000000	n/a	n/a	response	n/a	n/a	correct
39.7380000000	n/a	n/a	stimulus	n/a	334019.jpg	easy_distractor
41.7420000000	n/a	n/a	stimulus	547	77053.jpg	easy_target
42.2890000000	n/a	n/a	response	n/a	n/a	correct
43.6170000000	n/a	n/a	stimulus	361	77053.jpg	easy_target
43.9780000000	n/a	n/a	response	n/a	n/a	correct
45.5410000000	n/a	n/a	stimulus	392	77053.jpg	easy_target
45.9330000000	n/a	n/a	response	n/a	n/a	correct
47.6030000000	n/a	n/a	stimulus	502	77053.jpg	easy_target
