onset	duration	sample	trial_type	response_time	stim_file	value
5.0560000000	n/a	n/a	stimulus	375	49015.jpg	animal_target
5.4310000000	n/a	n/a	response	n/a	n/a	correct
6.8580000000	n/a	n/a	stimulus	n/a	132015.jpg	animal_distractor
8.6720000000	n/a	n/a	stimulus	462	110002.jpg	animal_target
9.1340000000	n/a	n/a	response	n/a	n/a	correct
10.8190000000	n/a	n/a	stimulus	366	209077.jpg	animal_target
11.1850000000	n/a	n/a	response	n/a	n/a	correct
12.7020000000	n/a	n/a	stimulus	n/a	74070.jpg	animal_distractor
14.6130000000	n/a	n/a	stimulus	386	175076.jpg	animal_target
14.9990000000	n/a	n/a	response	n/a	n/a	correct
16.6830000000	n/a	n/a	stimulus	337	336049.jpg	animal_target
17.0200000000	n/a	n/a	response	n/a	n/a	correct
18.6120000000	n/a	n/a	stimulus	321	163042.jpg	animal_target
18.9330000000	n/a	n/a	response	n/a	n/a	correct
20.4780000000	n/a	n/a	stimulus	n/a	82040.jpg	animal_distractor
22.4290000000	n/a	n/a	stimulus	n/a	83015.jpg	animal_distractor
24.4010000000	n/a	n/a	stimulus	385	8159.jpg	animal_target
24.7860000000	n/a	n/a	response	n/a	n/a	correct
26.2350000000	n/a	n/a	stimulus	352	49069.jpg	animal_target
26.5870000000	n/a	n/a	response	n/a	n/a	correct
28.2260000000	n/a	n/a	stimulus	n/a	98075.jpg	animal_distractor
30.0650000000	n/a	n/a	stimulus	335	240031.jpg	animal_target
30.4000000000	n/a	n/a	response	n/a	n/a	correct
32.2110000000	n/a	n/a	stimulus	n/a	25076.jpg	animal_distractor
34.0440000000	n/a	n/a	stimulus	n/a	144086.jpg	animal_distractor
35.9710000000	n/a	n/a	stimulus	363	52036.jpg	animal_target
36.3340000000	n/a	n/a	response	n/a	n/a	correct
38.1470000000	n/a	n/a	stimulus	360	6005.jpg	animal_target
38.5070000000	n/a	n/a	response	n/a	n/a	correct
40.1040000000	n/a	n/a	stimulus	n/a	2025.jpg	animal_distractor
42.2240000000	n/a	n/a	stimulus	349	173053.jpg	animal_target
42.5730000000	n/a	n/a	response	n/a	n/a	correct
44.1650000000	n/a	n/a	stimulus	n/a	28025.jpg	animal_distractor
46.2560000000	n/a	n/a	stimulus	323	196011.jpg	animal_target
46.5790000000	n/a	n/a	response	n/a	n/a	correct
48.4030000000	n/a	n/a	stimulus	348	112057.jpg	animal_target
48.7510000000	n/a	n/a	response	n/a	n/a	correct
50.5000000000	n/a	n/a	stimulus	n/a	363045.jpg	animal_distractor
52.4320000000	n/a	n/a	stimulus	296	279018.jpg	animal_distractor
52.7280000000	n/a	n/a	response	n/a	n/a	incorrect
54.3070000000	n/a	n/a	stimulus	n/a	86023.jpg	animal_distractor
56.2480000000	n/a	n/a	stimulus	n/a	374091.jpg	animal_distractor
58.2450000000	n/a	n/a	stimulus	n/a	147030.jpg	animal_distractor
60.1540000000	n/a	n/a	stimulus	391	163070.jpg	animal_target
60.5450000000	n/a	n/a	response	n/a	n/a	correct
