roi,time_ms,F,p,p_fdr,n_subjects
Parieto-occipital ROI,207.0,0.3403946228846174,0.7159712090131151,0.863401405442489,10
Parieto-occipital ROI,208.0,0.328147841911232,0.7244756605060991,0.8637031258754685,10
Parieto-occipital ROI,209.0,0.3507942821015362,0.7088364820723463,0.8609063855220369,10
Parieto-occipital ROI,210.0,0.41894790165701673,0.6639892259402387,0.8326591187551114,10
Parieto-occipital ROI,211.0,0.5401881912342071,0.591793388891853,0.7995796083416511,10
Parieto-occipital ROI,212.0,0.7151380414096737,0.5025066373732971,0.7428058568476683,10
Parieto-occipital ROI,213.0,0.9312714964383347,0.41222933489501723,0.655378330676282,10
Parieto-occipital ROI,214.0,1.1597682545709433,0.3359142047331919,0.614507608123379,10
Parieto-occipital ROI,215.0,1.3593216341212804,0.2819685886049106,0.5712716202660183,10
Parieto-occipital ROI,216.0,1.4868492301139968,0.2525674429387097,0.5430974769939739,10
Parieto-occipital ROI,217.0,1.5095197303101675,0.24770613113646345,0.5413514899600079,10
Parieto-occipital ROI,218.0,1.4135647036678505,0.26902200589054437,0.5601968941625285,10
Parieto-occipital ROI,219.0,1.218363649334121,0.3189704102702722,0.6014082410461644,10
Parieto-occipital ROI,220.0,0.9903635995717348,0.39079674061441116,0.646251596208632,10
Parieto-occipital ROI,221.0,0.8032655746529882,0.46328226239927883,0.7060018824823793,10
Parieto-occipital ROI,222.0,0.6753290988308976,0.5214238233234544,0.7505505136545001,10
Parieto-occipital ROI,223.0,0.5882486822655183,0.5656254994576568,0.7898475599996363,10
Parieto-occipital ROI,224.0,0.5352999441790758,0.5945294268547776,0.7995796083416511,10
Parieto-occipital ROI,225.0,0.533244806847767,0.5956839176854978,0.7995796083416511,10
Parieto-occipital ROI,226.0,0.6037257371249402,0.557474291184092,0.7825502137014614,10
Parieto-occipital ROI,227.0,0.7363250751428042,0.4927504099552875,0.736499013600547,10
Parieto-occipital ROI,228.0,0.8707601312463721,0.4355391512935408,0.6769688360460578,10
Parieto-occipital ROI,229.0,0.9388607251174914,0.4094049994177711,0.655378330676282,10
Parieto-occipital ROI,230.0,0.9195465112518177,0.41663545218480913,0.6563178696214634,10
Parieto-occipital ROI,231.0,0.8401891912001774,0.4478695631606505,0.6911881040719801,10
Parieto-occipital ROI,232.0,0.7387156215804579,0.491662886539446,0.7364437680857941,10
Parieto-occipital ROI,233.0,0.6348548488836975,0.5414719930680709,0.7704423210743517,10
Parieto-occipital ROI,234.0,0.5315835697356205,0.5966189524012009,0.7995796083416511,10
Parieto-occipital ROI,235.0,0.42874737896866955,0.657804113518017,0.827864782003824,10
Parieto-occipital ROI,236.0,0.33201523081357787,0.7217779900727045,0.8637031258754685,10
Parieto-occipital ROI,237.0,0.2591411576413432,0.7745442592419517,0.903420175921145,10
Parieto-occipital ROI,238.0,0.24583254192661724,0.7846362613478708,0.9106457271603601,10
Parieto-occipital ROI,239.0,0.33921931533075433,0.7167825392246687,0.863401405442489,10
Parieto-occipital ROI,240.0,0.56266331353631,0.5793924051319291,0.7988408804700684,10
Parieto-occipital ROI,241.0,0.8741791284102438,0.4341837558868018,0.6769688360460578,10
Parieto-occipital ROI,242.0,1.1679260311442576,0.3334964238806979,0.614507608123379,10
Parieto-occipital ROI,243.0,1.3305439319055548,0.2891171702350924,0.5790603895279994,10
Parieto-occipital ROI,244.0,1.3195925993325937,0.29189026674512464,0.5796461104485336,10
Parieto-occipital ROI,245.0,1.1831450296981336,0.3290373684398281,0.614366060501394,10
Parieto-occipital ROI,246.0,1.0020285577057297,0.386713891544196,0.6425685009900866,10
Parieto-occipital ROI,247.0,0.8383312083335064,0.4486313656957931,0.6911881040719801,10
Parieto-occipital ROI,248.0,0.72630974011042,0.49733580019686596,0.7401961697197517,10
Parieto-occipital ROI,249.0,0.6815266318716987,0.5184274454190962,0.7493147200799721,10
Parieto-occipital ROI,250.0,0.7094613767613149,0.5051569570210017,0.7428058568476683,10
Parieto-occipital ROI,251.0,0.8085886053857083,0.4610243969576884,0.7040917260726353,10
Parieto-occipital ROI,252.0,0.9648382258520757,0.3998989944407285,0.6489101738494228,10
Parieto-occipital ROI,253.0,1.139348535874948,0.34205198646295165,0.6151590598854979,10
Parieto-occipital ROI,254.0,1.2680715649971601,0.30533922777010825,0.5868451212019065,10
Parieto-occipital ROI,255.0,1.2936550123359019,0.2985768310664496,0.5846434597139138,10
Parieto-occipital ROI,256.0,1.208966425927561,0.32162263440491146,0.6044436105036003,10
Parieto-occipital ROI,257.0,1.0639179560533079,0.3658295613869743,0.632870432968284,10
Parieto-occipital ROI,258.0,0.9294442321359092,0.41291258158351274,0.655378330676282,10
Parieto-occipital ROI,259.0,0.8568042405798151,0.44112066380234993,0.6826171861488903,10
Parieto-occipital ROI,260.0,0.8602647230627736,0.4397293073804024,0.6819695674196063,10
Parieto-occipital ROI,261.0,0.9236397132685276,0.4150913555106889,0.655378330676282,10
Parieto-occipital ROI,262.0,1.019408621058713,0.3807183292711406,0.6384773895193051,10
Parieto-occipital ROI,263.0,1.128478078051438,0.34537019268387215,0.6182746951496315,10
Parieto-occipital ROI,264.0,1.2521431422096079,0.3096354191296614,0.5890574405179688,10
Parieto-occipital ROI,265.0,1.4169950406620533,0.2682257500108254,0.5601968941625285,10
Parieto-occipital ROI,266.0,1.67917456712965,0.21445857358985176,0.5324535788030944,10
Parieto-occipital ROI,267.0,2.12486408161785,0.14843289634528012,0.44277217165123983,10
Parieto-occipital ROI,268.0,2.842953829557143,0.08453610999570393,0.29336541142073497,10
Parieto-occipital ROI,269.0,3.834535352805516,0.04099786393326088,0.1651695552713556,10
Parieto-occipital ROI,270.0,4.896194270389973,0.020050245391333932,0.09634027554526535,10
Parieto-occipital ROI,271.0,5.677526077121239,0.01225481724717259,0.07362369659930816,10
Parieto-occipital ROI,272.0,5.975137764763723,0.010229281905381193,0.06731719498960972,10
Parieto-occipital ROI,273.0,5.886727087822413,0.010789207475866869,0.06801172246065748,10
Parieto-occipital ROI,274.0,5.657465054126744,0.01240659993450155,0.07370361486513208,10
Parieto-occipital ROI,275.0,5.500850189183817,0.01366599925724532,0.07668813805557073,10
Parieto-occipital ROI,276.0,5.547301040298994,0.01327824719378512,0.0756752136816534,10
Parieto-occipital ROI,277.0,5.862120252352952,0.010951047089655774,0.06801172246065748,10
Parieto-occipital ROI,278.0,6.464127191474628,0.007660442679306434,0.05316802295241396,10
Parieto-occipital ROI,279.0,7.323224503488571,0.004709003365685582,0.0351171421206978,10
Parieto-occipital ROI,280.0,8.347820436732494,0.0027225654002895894,0.029334870605907528,10
Parieto-occipital ROI,281.0,9.387292679840495,0.001612584510245596,0.029334870605907528,10
Parieto-occipital ROI,282.0,10.273058390683053,0.0010559098725057003,0.029334870605907528,10
Parieto-occipital ROI,283.0,10.89851550367182,0.0007921300427348177,0.029334870605907528,10
Parieto-occipital ROI,284.0,11.281030499878659,0.0006673788226351229,0.029334870605907528,10
Parieto-occipital ROI,285.0,11.540330078806281,0.0005952725001852066,0.029334870605907528,10
Parieto-occipital ROI,286.0,11.820124902164057,0.0005270266904008336,0.029334870605907528,10
Parieto-occipital ROI,287.0,12.224526111788176,0.00044324165080023015,0.029334870605907528,10
Parieto-occipital ROI,288.0,12.78823082778089,0.00035009416825215744,0.029334870605907528,10
Parieto-occipital ROI,289.0,13.462864537612875,0.00026607026491431984,0.029334870605907528,10
Parieto-occipital ROI,290.0,14.116887471531488,0.00020550308905498138,0.029334870605907528,10
Parieto-occipital ROI,291.0,14.566745546115987,0.00017277705642515517,0.029334870605907528,10
Parieto-occipital ROI,292.0,14.643693414974559,0.00016778174678522273,0.029334870605907528,10
Parieto-occipital ROI,293.0,14.270408733074998,0.00019361833506681414,0.029334870605907528,10
Parieto-occipital ROI,294.0,13.509261084316535,0.0002611749004445274,0.029334870605907528,10
Parieto-occipital ROI,295.0,12.544081247971064,0.0003874634854099668,0.029334870605907528,10
Parieto-occipital ROI,296.0,11.593128000327276,0.0005816767625707042,0.029334870605907528,10
Parieto-occipital ROI,297.0,10.819315913069898,0.000821078429454114,0.029334870605907528,10
Parieto-occipital ROI,298.0,10.298823148899002,0.0010432902480284056,0.029334870605907528,10
Parieto-occipital ROI,299.0,10.039622535085929,0.0011783046122427754,0.029334870605907528,10
Parieto-occipital ROI,300.0,10.011147275266586,0.0011942840954901612,0.029334870605907528,10
Parieto-occipital ROI,301.0,10.161084457088469,0.0011127608016435753,0.029334870605907528,10
Parieto-occipital ROI,302.0,10.41351594640374,0.0009891105037448389,0.029334870605907528,10
Parieto-occipital ROI,303.0,10.658418969415774,0.0008835788352877794,0.029334870605907528,10
Parieto-occipital ROI,304.0,10.760562837909012,0.0008433129927256644,0.029334870605907528,10
Parieto-occipital ROI,305.0,10.611615211400421,0.0009027392230314124,0.029334870605907528,10
Parieto-occipital ROI,306.0,10.197494935030996,0.0010939098422729776,0.029334870605907528,10
Parieto-occipital ROI,307.0,9.612084161298343,0.0014455313529914138,0.029334870605907528,10
Parieto-occipital ROI,308.0,9.001790344245592,0.0019513774861327216,0.029334870605907528,10
Parieto-occipital ROI,309.0,8.498509687615178,0.002518680178539845,0.029334870605907528,10
Parieto-occipital ROI,310.0,8.185584911675106,0.002962809465476224,0.02967042050426904,10
Parieto-occipital ROI,311.0,8.093241781212477,0.003110016288876416,0.029780185722918125,10
Parieto-occipital ROI,312.0,8.20490655827653,0.0029329976876717456,0.02967042050426904,10
Parieto-occipital ROI,313.0,8.465929105521813,0.00256128170739367,0.029334870605907528,10
Parieto-occipital ROI,314.0,8.797052994036099,0.0021629662464588417,0.029334870605907528,10
Parieto-occipital ROI,315.0,9.115617110775917,0.0018437599994659548,0.029334870605907528,10
Parieto-occipital ROI,316.0,9.359319082195132,0.0016348332276417965,0.029334870605907528,10
Parieto-occipital ROI,317.0,9.502175929123759,0.0015246751765423117,0.029334870605907528,10
Parieto-occipital ROI,318.0,9.557347680874747,0.0014843606885853733,0.029334870605907528,10
Parieto-occipital ROI,319.0,9.568126567088022,0.001476623565456081,0.029334870605907528,10
Parieto-occipital ROI,320.0,9.588604392470556,0.0014620476337094956,0.029334870605907528,10
Parieto-occipital ROI,321.0,9.655202589699659,0.0014157378970964807,0.029334870605907528,10
Parieto-occipital ROI,322.0,9.75680365901358,0.0013481961844139523,0.029334870605907528,10
Parieto-occipital ROI,323.0,9.823748409070477,0.0013056524818202409,0.029334870605907528,10
Parieto-occipital ROI,324.0,9.763109428014054,0.0013441238344171769,0.029334870605907528,10
Parieto-occipital ROI,325.0,9.535737238592906,0.0015000087978863652,0.029334870605907528,10
Parieto-occipital ROI,326.0,9.202929234523996,0.0017656761807354204,0.029334870605907528,10
Parieto-occipital ROI,327.0,8.883740623964357,0.0020704146056689243,0.029334870605907528,10
Parieto-occipital ROI,328.0,8.673817825117805,0.002302550784595292,0.029334870605907528,10
Parieto-occipital ROI,329.0,8.602585939036178,0.002387780082558022,0.029334870605907528,10
Parieto-occipital ROI,330.0,8.636862008542973,0.002346338852647234,0.029334870605907528,10
Parieto-occipital ROI,331.0,8.706491135293637,0.0022645923087251107,0.029334870605907528,10
Parieto-occipital ROI,332.0,8.738293739550784,0.0022283120230933706,0.029334870605907528,10
Parieto-occipital ROI,333.0,8.688699800013472,0.0022851745664760337,0.029334870605907528,10
Parieto-occipital ROI,334.0,8.5594282410501,0.0024411206793039097,0.029334870605907528,10
Parieto-occipital ROI,335.0,8.38690318675509,0.0026679793375956606,0.029334870605907528,10
Parieto-occipital ROI,336.0,8.215266829303863,0.002917149983628131,0.02967042050426904,10
Parieto-occipital ROI,337.0,8.071801870681965,0.0031453452897726164,0.029780185722918125,10
Parieto-occipital ROI,338.0,7.954719902005973,0.0033463164602814954,0.029780185722918125,10
Parieto-occipital ROI,339.0,7.832524503191102,0.0035714065175840304,0.030655971344050806,10
Parieto-occipital ROI,340.0,7.653378144176082,0.003932434455831024,0.03140424515428817,10
Parieto-occipital ROI,341.0,7.367247536913794,0.0045962297414635644,0.0350212722691952,10
Parieto-occipital ROI,342.0,6.9590944399542245,0.005769104190160745,0.042126479555236275,10
Parieto-occipital ROI,343.0,6.472574763916226,0.0076228833839443455,0.05316802295241396,10
Parieto-occipital ROI,344.0,5.996867222760637,0.010096658502242839,0.06731719498960972,10
Parieto-occipital ROI,345.0,5.621732153022002,0.012682158261284826,0.07408494117633886,10
Parieto-occipital ROI,346.0,5.397540278918443,0.014574305379678854,0.07861107003949379,10
Parieto-occipital ROI,347.0,5.32158914327935,0.015284867908406441,0.07878450296906556,10
Parieto-occipital ROI,348.0,5.345107149871264,0.015060812999208917,0.07861107003949379,10
Parieto-occipital ROI,349.0,5.395074240226429,0.014596791470847137,0.07861107003949379,10
Parieto-occipital ROI,350.0,5.408943673238356,0.014470825023528477,0.07861107003949379,10
Parieto-occipital ROI,351.0,5.366026189865568,0.014864581976715585,0.07861107003949379,10
Parieto-occipital ROI,352.0,5.292150132202398,0.015570568105466864,0.07880784211358285,10
Parieto-occipital ROI,353.0,5.236992257647007,0.016121978780813895,0.07963576313785771,10
Parieto-occipital ROI,354.0,5.2451831656567585,0.01603873990839777,0.07963576313785771,10
Parieto-occipital ROI,355.0,5.336847995968187,0.015139079108889675,0.07861107003949379,10
Parieto-occipital ROI,356.0,5.499815911201948,0.013674774974245851,0.07668813805557073,10
Parieto-occipital ROI,357.0,5.692893695203386,0.012139940467343902,0.07362369659930816,10
Parieto-occipital ROI,358.0,5.860262711069654,0.010963373235455487,0.06801172246065748,10
Parieto-occipital ROI,359.0,5.951309527851347,0.010376944460928184,0.06731719498960972,10
Parieto-occipital ROI,360.0,5.936914645623032,0.010467295654589814,0.06731719498960972,10
Parieto-occipital ROI,361.0,5.819520427110692,0.011237643163380273,0.06910164787306641,10
Parieto-occipital ROI,362.0,5.63635992538112,0.012568540766030534,0.0740382107309866,10
Parieto-occipital ROI,363.0,5.451575911109858,0.014091126332818948,0.07839586951830224,10
Parieto-occipital ROI,364.0,5.338614079561023,0.015122305284623327,0.07861107003949379,10
Parieto-occipital ROI,365.0,5.36312370214116,0.014891638237217952,0.07861107003949379,10
Parieto-occipital ROI,366.0,5.573632257260135,0.013063884307274676,0.07506379425737335,10
Parieto-occipital ROI,367.0,5.998001920299676,0.010089785674496365,0.06731719498960972,10
Parieto-occipital ROI,368.0,6.639793660135247,0.006919957289069356,0.04949887815956754,10
Parieto-occipital ROI,369.0,7.467065631463496,0.004351476445341507,0.03352071415587249,10
Parieto-occipital ROI,370.0,8.380591313616705,0.0026767120594691773,0.029334870605907528,10
Parieto-occipital ROI,371.0,9.165580055037964,0.001798618905107463,0.029334870605907528,10
Parieto-occipital ROI,372.0,9.520212748270142,0.00151136320034706,0.029334870605907528,10
Parieto-occipital ROI,373.0,9.284035233836645,0.001696422950583143,0.029334870605907528,10
Parieto-occipital ROI,374.0,8.649269942898407,0.0023315346512545743,0.029334870605907528,10
Parieto-occipital ROI,375.0,7.992425267489101,0.0032800787284369415,0.029780185722918125,10
Parieto-occipital ROI,376.0,7.57967236467804,0.004092598004355685,0.032234957315206016,10
Parieto-occipital ROI,377.0,7.495256478209629,0.00428500103829943,0.03337539697608778,10
Parieto-occipital ROI,378.0,7.693248512267113,0.0038487070557391423,0.03140424515428817,10
Parieto-occipital ROI,379.0,8.028873711540967,0.003217431153007988,0.029780185722918125,10
Parieto-occipital ROI,380.0,8.292020403106525,0.0028026633304186754,0.029334870605907528,10
Parieto-occipital ROI,381.0,8.320232631236582,0.002761843703786848,0.029334870605907528,10
Parieto-occipital ROI,382.0,8.126583454172037,0.0030559480623327806,0.029780185722918125,10
Parieto-occipital ROI,383.0,7.867498398760898,0.003505310441855203,0.030655971344050806,10
Parieto-occipital ROI,384.0,7.690742079846526,0.0038539117904995424,0.03140424515428817,10
Parieto-occipital ROI,385.0,7.648728210489288,0.003942330347471268,0.03140424515428817,10
Parieto-occipital ROI,386.0,7.712585018618217,0.003808815350357264,0.03140424515428817,10
Parieto-occipital ROI,387.0,7.824896747108139,0.0035860052071500226,0.030655971344050806,10
Parieto-occipital ROI,388.0,7.949214181191634,0.003356112228403041,0.029780185722918125,10
Parieto-occipital ROI,389.0,8.093167861521607,0.0031101373348282335,0.029780185722918125,10
Parieto-occipital ROI,390.0,8.291268198729872,0.0028037608139740433,0.029334870605907528,10
Parieto-occipital ROI,391.0,8.557577209990617,0.002443437882021171,0.029334870605907528,10
Parieto-occipital ROI,392.0,8.841846849617873,0.002114580974823088,0.029334870605907528,10
Parieto-occipital ROI,393.0,9.030945077273834,0.001923163333950817,0.029334870605907528,10
Parieto-occipital ROI,394.0,9.017881333917362,0.001935749180448032,0.029334870605907528,10
Parieto-occipital ROI,395.0,8.787106449541845,0.002173876398114616,0.029334870605907528,10
Parieto-occipital ROI,396.0,8.419912228755393,0.002622822634055666,0.029334870605907528,10
Parieto-occipital ROI,397.0,8.020693192255703,0.003231375252120916,0.029780185722918125,10
Parieto-occipital ROI,398.0,7.655073561561722,0.0039288331728573045,0.03140424515428817,10
Parieto-occipital ROI,399.0,7.341727964981097,0.004661232811363658,0.0351171421206978,10
Parieto-occipital ROI,400.0,7.073326584322425,0.005410416068718726,0.03992317541233502,10
Parieto-occipital ROI,401.0,6.836082892603407,0.006185184910299735,0.044699119815671276,10
Parieto-occipital ROI,402.0,6.61601417716415,0.0070153740755034555,0.04967451744371639,10
Parieto-occipital ROI,403.0,6.396172568855758,0.007970171244040536,0.05477539256933741,10
Parieto-occipital ROI,404.0,6.156523950806146,0.009178803948373448,0.062469335609803764,10
Parieto-occipital ROI,405.0,5.8836178040977005,0.010809509850215893,0.06801172246065748,10
Parieto-occipital ROI,406.0,5.583912296581328,0.012981240305677377,0.07506379425737335,10
Parieto-occipital ROI,407.0,5.286440630205784,0.01562666198828533,0.07880784211358285,10
Parieto-occipital ROI,408.0,5.02999404371752,0.01839353508557473,0.09016690975516004,10
Parieto-occipital ROI,409.0,4.846249415741036,0.020710626253468756,0.09678766002454399,10
Parieto-occipital ROI,410.0,4.750744724046268,0.022041777182657096,0.10093501606577641,10
Parieto-occipital ROI,411.0,4.741608092407806,0.02217402635396515,0.10093501606577641,10
Parieto-occipital ROI,412.0,4.799381832153209,0.021352360753860156,0.09912586018845013,10
Parieto-occipital ROI,413.0,4.884511298415255,0.020202597011631962,0.09634027554526535,10
Parieto-occipital ROI,414.0,4.936644211459598,0.01953253752037054,0.09508547779013715,10
Parieto-occipital ROI,415.0,4.8854912383448,0.02018976882348633,0.09634027554526535,10
Parieto-occipital ROI,416.0,4.6774015656549075,0.023128645724247554,0.10414314783467003,10
Parieto-occipital ROI,417.0,4.304097777228509,0.0296697394624722,0.12759808198277922,10
Parieto-occipital ROI,418.0,3.812765186478495,0.04162907691952178,0.16675418811762724,10
Parieto-occipital ROI,419.0,3.291205690424296,0.060510704046638386,0.233065953498316,10
Parieto-occipital ROI,420.0,2.8353177811087846,0.08502825669228176,0.2936197435531503,10
Parieto-occipital ROI,421.0,2.5155491034530972,0.10879795218773758,0.34825280586120566,10
Parieto-occipital ROI,422.0,2.3636190446567347,0.12261189125798999,0.38031387509668574,10
Parieto-occipital ROI,423.0,2.3799700791794596,0.1210354260441695,0.37709259403094586,10
Parieto-occipital ROI,424.0,2.540204800428326,0.10672371621526844,0.3453965463099568,10
Parieto-occipital ROI,425.0,2.7872352671933234,0.08820130639290291,0.30082601167014933,10
Parieto-occipital ROI,426.0,3.0240402918381815,0.0737443545961417,0.2678486661756235,10
Parieto-occipital ROI,427.0,3.1377022777495327,0.06775701413172452,0.2553638005717145,10
Parieto-occipital ROI,428.0,3.0530149746564903,0.07216411996276972,0.26624762154685044,10
Parieto-occipital ROI,429.0,2.7687786962928813,0.08945405210072632,0.30293377064062393,10
Parieto-occipital ROI,430.0,2.350109887936679,0.1239315806377902,0.38271382390788955,10
Parieto-occipital ROI,431.0,1.8920061698627766,0.17956086003490934,0.49105509784825147,10
Parieto-occipital ROI,432.0,1.4772837839682134,0.2546503163395708,0.5440591389309862,10
Parieto-occipital ROI,433.0,1.15142707115111,0.33840649854240135,0.614507608123379,10
Parieto-occipital ROI,434.0,0.9246871044461493,0.4146972659220092,0.655378330676282,10
Parieto-occipital ROI,435.0,0.7890519591889241,0.46937167911771827,0.7125904774455483,10
Parieto-occipital ROI,436.0,0.7330562669901806,0.4942418067029558,0.7371563968058978,10
Parieto-occipital ROI,437.0,0.748283785650272,0.4873366937924519,0.7330966144817785,10
Parieto-occipital ROI,438.0,0.8292426022592102,0.4523786456898854,0.6954329619048457,10
Parieto-occipital ROI,439.0,0.9697938184318947,0.39811358059276536,0.6489101738494228,10
Parieto-occipital ROI,440.0,1.1586826400216361,0.33623742217746266,0.614507608123379,10
Parieto-occipital ROI,441.0,1.3752761961774707,0.27809013597951093,0.5708981152344265,10
Parieto-occipital ROI,442.0,1.5866271556972684,0.23193378813737564,0.5351848965271779,10
Parieto-occipital ROI,443.0,1.7512754391626872,0.20185647754208003,0.5238350213637382,10
Parieto-occipital ROI,444.0,1.8355800083391822,0.18815385278820373,0.5041875350642552,10
Parieto-occipital ROI,445.0,1.8337442374583968,0.18844099028079153,0.5041875350642552,10
Parieto-occipital ROI,446.0,1.7702163687430952,0.19868392526732137,0.5196919090014638,10
Parieto-occipital ROI,447.0,1.6810377005458392,0.21412212909621597,0.5324535788030944,10
Parieto-occipital ROI,448.0,1.595405221508702,0.2302101385662586,0.5351848965271779,10
Parieto-occipital ROI,449.0,1.5317538506574155,0.24303917561318167,0.5372081932824583,10
Parieto-occipital ROI,450.0,1.5013837021713141,0.249438703647764,0.5413514899600079,10
Parieto-occipital ROI,451.0,1.5077778795611485,0.24807593147591223,0.5413514899600079,10
Parieto-occipital ROI,452.0,1.5411583721444537,0.24109463168547274,0.5372081932824583,10
Parieto-occipital ROI,453.0,1.5782179271546686,0.23359847105835774,0.5351848965271779,10
Parieto-occipital ROI,454.0,1.5934370594588907,0.23059536287990334,0.5351848965271779,10
Parieto-occipital ROI,455.0,1.5747085215256447,0.23429711234263817,0.5351848965271779,10
Parieto-occipital ROI,456.0,1.5285871180743764,0.24369786799403959,0.5372081932824583,10
Parieto-occipital ROI,457.0,1.4710655255160288,0.256014574156298,0.5440591389309862,10
Parieto-occipital ROI,458.0,1.4152491079844896,0.2686306912737888,0.5601968941625285,10
Parieto-occipital ROI,459.0,1.3659842559010522,0.28034168604421805,0.5712716202660183,10
Parieto-occipital ROI,460.0,1.320682734132325,0.2916129025396106,0.5796461104485336,10
Parieto-occipital ROI,461.0,1.272841265012019,0.30406566853303785,0.5868451212019065,10
Parieto-occipital ROI,462.0,1.2177260432303367,0.31914959439254376,0.6014082410461644,10
Parieto-occipital ROI,463.0,1.1586614114531983,0.33624374595246853,0.614507608123379,10
Parieto-occipital ROI,464.0,1.1085909188869056,0.35153372057877186,0.620718232054708,10
Parieto-occipital ROI,465.0,1.0843664647462694,0.35920718037763033,0.6263786901609922,10
Parieto-occipital ROI,466.0,1.098459028705538,0.35472076691066456,0.6232061594094633,10
Parieto-occipital ROI,467.0,1.1526279203049676,0.33804642954839803,0.614507608123379,10
Parieto-occipital ROI,468.0,1.2334547643098115,0.31476187052250193,0.5963461384764158,10
Parieto-occipital ROI,469.0,1.3120914339066683,0.2938067633999778,0.5812310386266543,10
Parieto-occipital ROI,470.0,1.3544828082667637,0.28315672626044075,0.5718489503395048,10
Parieto-occipital ROI,471.0,1.3376540229311518,0.28733242993840635,0.577134766151355,10
Parieto-occipital ROI,472.0,1.2567932440006169,0.30837429876145817,0.5890201183427307,10
Parieto-occipital ROI,473.0,1.1200291654025267,0.3479739298348783,0.6191109766859129,10
Parieto-occipital ROI,474.0,0.9414371854003125,0.408451062282037,0.655378330676282,10
Parieto-occipital ROI,475.0,0.7397773273582284,0.4911807436894674,0.7364437680857941,10
Parieto-occipital ROI,476.0,0.5414864539724953,0.5910690816713726,0.7995796083416511,10
Parieto-occipital ROI,477.0,0.37764613733709995,0.6907772375623105,0.8510278445187691,10
Parieto-occipital ROI,478.0,0.2663090778656799,0.7691686005231078,0.9003456937415232,10
Parieto-occipital ROI,479.0,0.1976247570967331,0.8224346492681425,0.9253422770565208,10
Parieto-occipital ROI,480.0,0.1474471977825634,0.8639396050156342,0.9360458471653161,10
Parieto-occipital ROI,481.0,0.10415358612836244,0.9016259533604452,0.9590892159418393,10
Parieto-occipital ROI,482.0,0.07687151504405153,0.9263111534325245,0.961292711162296,10
Parieto-occipital ROI,483.0,0.0770720723615359,0.9261269686487527,0.961292711162296,10
Parieto-occipital ROI,484.0,0.09487876082057961,0.9099349749663479,0.959194612708887,10
Parieto-occipital ROI,485.0,0.1046146522204766,0.9012151040540246,0.9590892159418393,10
Parieto-occipital ROI,486.0,0.09084924680369008,0.9135713712012867,0.9609796024074683,10
Parieto-occipital ROI,487.0,0.05954353070648545,0.9423793045184283,0.9643910838940414,10
Parieto-occipital ROI,488.0,0.029138887713623718,0.9713272745962767,0.9825402878672294,10
Parieto-occipital ROI,489.0,0.012960619721718783,0.9871322105653185,0.9899566231849618,10
Parieto-occipital ROI,490.0,0.010880941900008089,0.989184542518037,0.9905976632930626,10
Parieto-occipital ROI,491.0,0.023823536998852854,0.9764887383789872,0.9850067982502674,10
Parieto-occipital ROI,492.0,0.06911888901908728,0.9334621829440899,0.961292711162296,10
Parieto-occipital ROI,493.0,0.1706020575617788,0.8445044636608119,0.9253422770565208,10
Parieto-occipital ROI,494.0,0.3355877867716259,0.7192958926938853,0.863401405442489,10
Parieto-occipital ROI,495.0,0.5481933395171618,0.5873429303146689,0.7995796083416511,10
Parieto-occipital ROI,496.0,0.7860818571713067,0.470655336743636,0.7125904774455483,10
Parieto-occipital ROI,497.0,1.0383168458020668,0.3743126372457344,0.632870432968284,10
Parieto-occipital ROI,498.0,1.3067661620712006,0.29517581990169606,0.5812310386266543,10
Parieto-occipital ROI,499.0,1.5968678127160847,0.2299243317113323,0.5351848965271779,10
Parieto-occipital ROI,500.0,1.9111697441367432,0.17674241137578162,0.48708494156933807,10
Parieto-occipital ROI,501.0,2.2491411669329704,0.1343099797076136,0.40758136699150277,10
Parieto-occipital ROI,502.0,2.6038681378775923,0.10156814482651289,0.33426887100181,10
Parieto-occipital ROI,503.0,2.9470854485672,0.07813126501185375,0.27802038971223086,10
Parieto-occipital ROI,504.0,3.2130744071241852,0.06408517253108448,0.24415057578418597,10
Parieto-occipital ROI,505.0,3.3134015508203585,0.05953607545780559,0.23057894417636307,10
Parieto-occipital ROI,506.0,3.195286800651841,0.06493134828336855,0.24603716295481812,10
Parieto-occipital ROI,507.0,2.8847315779419516,0.08189892250038588,0.28705572336385254,10
Parieto-occipital ROI,508.0,2.4600833170445306,0.11362989608572849,0.360427860434822,10
Parieto-occipital ROI,509.0,2.003274657014527,0.16386454701475905,0.4746654853609343,10
Parieto-occipital ROI,510.0,1.5821752178654518,0.23281344158573813,0.5351848965271779,10
Parieto-occipital ROI,511.0,1.2505292174533014,0.31007445870346717,0.5890574405179688,10
Parieto-occipital ROI,512.0,1.0446259559215667,0.37220196679044526,0.632870432968284,10
Parieto-occipital ROI,513.0,0.9824498952239372,0.3935938770871775,0.6471650662498961,10
Parieto-occipital ROI,514.0,1.0673738631727836,0.3647008811927148,0.6328101923665671,10
Parieto-occipital ROI,515.0,1.279474246491571,0.3023043938980047,0.5868451212019065,10
Parieto-occipital ROI,516.0,1.5567208799373387,0.23791467693063506,0.5351848965271779,10
Parieto-occipital ROI,517.0,1.8120508868067537,0.19187122824108593,0.5105207186906615,10
Parieto-occipital ROI,518.0,1.987290578602221,0.16602255444086655,0.4785112512375226,10
Parieto-occipital ROI,519.0,2.06974099718953,0.1552192026293372,0.45874556478045136,10
