roi,time_ms,category,mean_uV,sem_uV
Frontal ROI,-40.0,animal,0.20573100413809833,0.17956270791809187
Frontal ROI,-40.0,nonanimal,0.1531108711620142,0.22901880336270838
Frontal ROI,-39.0,animal,0.19041698459808004,0.17964494378769602
Frontal ROI,-39.0,nonanimal,0.13537606148376713,0.23406427420811335
Frontal ROI,-38.0,animal,0.17937580832763794,0.17366068521525965
Frontal ROI,-38.0,nonanimal,0.128502592321396,0.23637393315993324
Frontal ROI,-37.0,animal,0.17087381940572044,0.16273769263998097
Frontal ROI,-37.0,nonanimal,0.1375418667264275,0.23798533646687636
Frontal ROI,-36.0,animal,0.1615986249449401,0.14900440585242902
Frontal ROI,-36.0,nonanimal,0.1621114538557469,0.2407767236109256
Frontal ROI,-35.0,animal,0.14818137050578367,0.1351484571513386
Frontal ROI,-35.0,nonanimal,0.19659707758503936,0.244810857754679
Frontal ROI,-34.0,animal,0.12862557733941216,0.12346643092242815
Frontal ROI,-34.0,nonanimal,0.23194634356672728,0.2478591203744959
Frontal ROI,-33.0,animal,0.10302490226739998,0.11464195886968302
Frontal ROI,-33.0,nonanimal,0.2585238333420282,0.24710158869783597
Frontal ROI,-32.0,animal,0.07336701494309972,0.10734026590956972
Frontal ROI,-32.0,nonanimal,0.2691102057092342,0.2415905548216193
Frontal ROI,-31.0,animal,0.04270543319090929,0.09947173572817886
Frontal ROI,-31.0,nonanimal,0.2610253650484203,0.23337470493152035
Frontal ROI,-30.0,animal,0.014208039435880027,0.09026374484939305
Frontal ROI,-30.0,nonanimal,0.23664520659309574,0.22629279482696715
Frontal ROI,-29.0,animal,-0.009524428182597388,0.08162136087408992
Frontal ROI,-29.0,nonanimal,0.20219573292731088,0.22316141213311558
Frontal ROI,-28.0,animal,-0.02676815513823788,0.07750914497368509
Frontal ROI,-28.0,nonanimal,0.16540657453523233,0.2239203032036783
Frontal ROI,-27.0,animal,-0.03671415585766359,0.08035776965253216
Frontal ROI,-27.0,nonanimal,0.13304214949650922,0.22659996958270465
Frontal ROI,-26.0,animal,-0.03935632168270968,0.08816731863733376
Frontal ROI,-26.0,nonanimal,0.1092702262496342,0.22940742523527335
Frontal ROI,-25.0,animal,-0.03528322170035643,0.09727893347085438
Frontal ROI,-25.0,nonanimal,0.09533613096915117,0.23150399248035178
Frontal ROI,-24.0,animal,-0.025416641417943097,0.1059350156752746
Frontal ROI,-24.0,nonanimal,0.09036579437231512,0.23274872635201202
Frontal ROI,-23.0,animal,-0.010803463522685608,0.1144558814540805
Frontal ROI,-23.0,nonanimal,0.0926582659954706,0.23383702346649252
Frontal ROI,-22.0,animal,0.007398508075589861,0.12341647357587998
Frontal ROI,-22.0,nonanimal,0.10073778518737649,0.23676099753755625
Frontal ROI,-21.0,animal,0.02769564062265162,0.13201646621242802
Frontal ROI,-21.0,nonanimal,0.1137326693710005,0.24410844592596598
Frontal ROI,-20.0,animal,0.04794657312749719,0.13806457136137176
Frontal ROI,-20.0,nonanimal,0.13112243808751786,0.256787308702608
Frontal ROI,-19.0,animal,0.06526862205540493,0.139308790219875
Frontal ROI,-19.0,nonanimal,0.15224698663424507,0.2723878312695176
Frontal ROI,-18.0,animal,0.07640927350181553,0.13496803939109153
Frontal ROI,-18.0,nonanimal,0.17602164771366674,0.28627815468813983
Frontal ROI,-17.0,animal,0.07855604672957198,0.1267731061989455
Frontal ROI,-17.0,nonanimal,0.2010610376010197,0.29432268670209427
Frontal ROI,-16.0,animal,0.07025913816981857,0.11909286691832467
Frontal ROI,-16.0,nonanimal,0.22607466011817992,0.2949660579765625
Frontal ROI,-15.0,animal,0.05204115240134397,0.11712016731360193
Frontal ROI,-15.0,nonanimal,0.2501702851736748,0.28972922524289907
Frontal ROI,-14.0,animal,0.02642426954621161,0.1227874934303728
Frontal ROI,-14.0,nonanimal,0.27273187885527106,0.2821081758276739
Frontal ROI,-13.0,animal,-0.0026320750673242354,0.13276033665648798
Frontal ROI,-13.0,nonanimal,0.2928173377822855,0.27527144040815255
Frontal ROI,-12.0,animal,-0.030685147267800604,0.14160960333753447
Frontal ROI,-12.0,nonanimal,0.30839350420792255,0.26976623898259117
Frontal ROI,-11.0,animal,-0.053875148490254446,0.14555446294712662
Frontal ROI,-11.0,nonanimal,0.31592762277539516,0.26307047510019327
Frontal ROI,-10.0,animal,-0.069833455640489,0.1439155421642795
Frontal ROI,-10.0,nonanimal,0.3107635963386538,0.25155926815854646
Frontal ROI,-9.0,animal,-0.07821674689058801,0.1388837681179506
Frontal ROI,-9.0,nonanimal,0.28837156100379524,0.23343004502268416
Frontal ROI,-8.0,animal,-0.08073742316050947,0.13375644747730334
Frontal ROI,-8.0,nonanimal,0.246132609645888,0.21090470911823955
Frontal ROI,-7.0,animal,-0.08067914894651892,0.1299450807845846
Frontal ROI,-7.0,nonanimal,0.18499485315910852,0.19055281802905394
Frontal ROI,-6.0,animal,-0.08201238617948262,0.1253812359776089
Frontal ROI,-6.0,nonanimal,0.1102611171897121,0.17999348839998752
Frontal ROI,-5.0,animal,-0.08833356247510092,0.11692415854102585
Frontal ROI,-5.0,nonanimal,0.031006563922526355,0.18110059003768436
Frontal ROI,-4.0,animal,-0.10189307968650614,0.10517016670684298
Frontal ROI,-4.0,nonanimal,-0.04186712868786456,0.18795268321169076
Frontal ROI,-3.0,animal,-0.12295591652685674,0.09804010711145798
Frontal ROI,-3.0,nonanimal,-0.09833315678964705,0.19364370729871452
Frontal ROI,-2.0,animal,-0.14966737451082718,0.10579065678011294
Frontal ROI,-2.0,nonanimal,-0.13167330732974597,0.19624648793466432
Frontal ROI,-1.0,animal,-0.17849672916864986,0.12589916587004726
Frontal ROI,-1.0,nonanimal,-0.13967514444878945,0.19886478135188054
Frontal ROI,0.0,animal,-0.20518860242093145,0.14535217861164018
Frontal ROI,0.0,nonanimal,-0.12421764290999446,0.20561858450052126
Frontal ROI,1.0,animal,-0.22597376916690007,0.15378649493851906
Frontal ROI,1.0,nonanimal,-0.08970667371137461,0.2169978914862899
Frontal ROI,2.0,animal,-0.23864078542774356,0.14766510577485228
Frontal ROI,2.0,nonanimal,-0.04135929565516759,0.2288656825102377
Frontal ROI,3.0,animal,-0.24306740147131087,0.13044434204554994
Frontal ROI,3.0,nonanimal,0.015772275322839875,0.23546139384115608
Frontal ROI,4.0,animal,-0.2409894371401297,0.11163647760999358
Frontal ROI,4.0,nonanimal,0.07679075676648167,0.23288399152362796
Frontal ROI,5.0,animal,-0.23510014940517387,0.10261551334385256
Frontal ROI,5.0,nonanimal,0.1364300555785604,0.22116666837639173
Frontal ROI,6.0,animal,-0.22786554599410289,0.10656164492245063
Frontal ROI,6.0,nonanimal,0.18881350308860653,0.20486746019589233
Frontal ROI,7.0,animal,-0.2205795481191683,0.11625589319116213
Frontal ROI,7.0,nonanimal,0.22803565996944708,0.19160884423271662
Frontal ROI,8.0,animal,-0.21307662801663158,0.12543683051216267
Frontal ROI,8.0,nonanimal,0.24947575163950045,0.18744957282486202
Frontal ROI,9.0,animal,-0.20419749719172126,0.13342761894843633
Frontal ROI,9.0,nonanimal,0.2511615202813985,0.19173823497404285
Frontal ROI,10.0,animal,-0.19275394974654025,0.14164274792713966
Frontal ROI,10.0,nonanimal,0.23435541874907456,0.19842362824529766
Frontal ROI,11.0,animal,-0.17855380727745457,0.14958680280013195
Frontal ROI,11.0,nonanimal,0.20296332615375734,0.20244123877268017
Frontal ROI,12.0,animal,-0.16309653044257708,0.1544976416169304
Frontal ROI,12.0,nonanimal,0.16209263685467715,0.20361381108593718
Frontal ROI,13.0,animal,-0.14971918120395789,0.1541265413543399
Frontal ROI,13.0,nonanimal,0.11660310819831121,0.20603957102050033
Frontal ROI,14.0,animal,-0.14311763650624107,0.14948113912883645
Frontal ROI,14.0,nonanimal,0.07043015612621605,0.21413515707310654
Frontal ROI,15.0,animal,-0.14827056051872645,0.14532852295644688
Frontal ROI,15.0,nonanimal,0.02687693207862819,0.22835415590232552
Frontal ROI,16.0,animal,-0.16893765059384244,0.14707166377958908
Frontal ROI,16.0,nonanimal,-0.0106043218795429,0.24485273321216228
Frontal ROI,17.0,animal,-0.20611692892070527,0.1554005581356938
Frontal ROI,17.0,nonanimal,-0.03795128908108299,0.25849302989750167
Frontal ROI,18.0,animal,-0.25701383150118157,0.16544886933941275
Frontal ROI,18.0,nonanimal,-0.050978415171804695,0.2649952378494651
Frontal ROI,19.0,animal,-0.31503370106721096,0.17175533649400834
Frontal ROI,19.0,nonanimal,-0.04685971412009442,0.26112044278002794
Frontal ROI,20.0,animal,-0.3709838542364234,0.17243249680534647
Frontal ROI,20.0,nonanimal,-0.02599695892078368,0.24455314417602575
Frontal ROI,21.0,animal,-0.4151874096044989,0.16970308482862742
Frontal ROI,21.0,nonanimal,0.006723566462933722,0.21502172682181525
Frontal ROI,22.0,animal,-0.4398258324851165,0.16753450237241554
Frontal ROI,22.0,nonanimal,0.04217447646303505,0.17708499626557603
Frontal ROI,23.0,animal,-0.4407577660768343,0.1682086522045383
Frontal ROI,23.0,nonanimal,0.06902540438564934,0.14442545051375433
Frontal ROI,24.0,animal,-0.4183293954628523,0.1711350871393156
Frontal ROI,24.0,nonanimal,0.07705842732011212,0.13914255584736498
Frontal ROI,25.0,animal,-0.3770986047751803,0.17503819229403286
Frontal ROI,25.0,nonanimal,0.06059801373765028,0.1662598320289241
Frontal ROI,26.0,animal,-0.3247221986514863,0.18012397029559296
Frontal ROI,26.0,nonanimal,0.020744276835510788,0.20550691751446318
Frontal ROI,27.0,animal,-0.2703712127056847,0.18743291074633264
Frontal ROI,27.0,nonanimal,-0.034466043236605494,0.240305690009809
Frontal ROI,28.0,animal,-0.223018729756885,0.19666186808701241
Frontal ROI,28.0,nonanimal,-0.09204286773397688,0.26446914899037277
Frontal ROI,29.0,animal,-0.18987201235822168,0.2055129342942105
Frontal ROI,29.0,nonanimal,-0.13747045554291698,0.2779503783832734
Frontal ROI,30.0,animal,-0.17516480869980505,0.21124527529356898
Frontal ROI,30.0,nonanimal,-0.15846563651381942,0.28316582110967176
Frontal ROI,31.0,animal,-0.17949057313779943,0.21246772455117996
Frontal ROI,31.0,nonanimal,-0.14800103742819878,0.2822514484242916
Frontal ROI,32.0,animal,-0.1998178519558254,0.20973670492037372
Frontal ROI,32.0,nonanimal,-0.10590953287504531,0.2756540847686057
Frontal ROI,33.0,animal,-0.23025121880356497,0.20506105821634343
Frontal ROI,33.0,nonanimal,-0.03884747661673451,0.2625711055066942
Frontal ROI,34.0,animal,-0.26344278973266827,0.20099437985977814
Frontal ROI,34.0,nonanimal,0.04122619470956705,0.2427928132627318
Frontal ROI,35.0,animal,-0.2923457578102998,0.1998209834651542
Frontal ROI,35.0,nonanimal,0.11963944285232828,0.21862908794211006
Frontal ROI,36.0,animal,-0.31183079743546077,0.20295888793660666
Frontal ROI,36.0,nonanimal,0.18208199992818425,0.19558867535649851
Frontal ROI,37.0,animal,-0.3196743818528424,0.21054411974939535
Frontal ROI,37.0,nonanimal,0.2175099775794184,0.18093787109358345
Frontal ROI,38.0,animal,-0.3166158211160347,0.22131711319513875
Frontal ROI,38.0,nonanimal,0.22029163755887243,0.18030880042746278
Frontal ROI,39.0,animal,-0.3055003757942759,0.2329542133198337
Frontal ROI,39.0,nonanimal,0.1911891161930223,0.19500980695120507
Frontal ROI,40.0,animal,-0.28984810540991307,0.2427277847819926
Frontal ROI,40.0,nonanimal,0.1369862616567499,0.22240249411967156
Frontal ROI,41.0,animal,-0.2723866790567655,0.2482504659852524
Frontal ROI,41.0,nonanimal,0.06881103910854791,0.2568909528346752
Frontal ROI,42.0,animal,-0.2540814859936814,0.2481628638146755
Frontal ROI,42.0,nonanimal,-0.0005084287189076831,0.2903754630314056
Frontal ROI,43.0,animal,-0.23400035007858566,0.24267524573844187
Frontal ROI,43.0,nonanimal,-0.059408556236749545,0.3141108301119326
Frontal ROI,44.0,animal,-0.2100151182535713,0.2337739526753622
Frontal ROI,44.0,nonanimal,-0.10005217313924553,0.32191571199691416
Frontal ROI,45.0,animal,-0.1800119594438921,0.2247718282631189
Frontal ROI,45.0,nonanimal,-0.11955926505423267,0.31308217409037964
Frontal ROI,46.0,animal,-0.1430952752803602,0.21895998782438278
Frontal ROI,46.0,nonanimal,-0.11965168455887558,0.2935657240314658
Frontal ROI,47.0,animal,-0.10031879954406064,0.2177930916321852
Frontal ROI,47.0,nonanimal,-0.10491088867535522,0.2741549872420522
Frontal ROI,48.0,animal,-0.054713744659948695,0.22001166472076653
Frontal ROI,48.0,nonanimal,-0.08036802010478042,0.26436672193815264
Frontal ROI,49.0,animal,-0.010672072687056772,0.2226184401752051
Frontal ROI,49.0,nonanimal,-0.04940774976268873,0.2649676024227438
Frontal ROI,50.0,animal,0.027061415480197006,0.22272716850830687
Frontal ROI,50.0,nonanimal,-0.012816488837188911,0.2680148406490182
Frontal ROI,51.0,animal,0.054497770014537594,0.2188055763207299
Frontal ROI,51.0,nonanimal,0.03072017712458145,0.2647160451803499
Frontal ROI,52.0,animal,0.069387304048479,0.21088741978621603
Frontal ROI,52.0,nonanimal,0.08303459748107904,0.25171743306329547
Frontal ROI,53.0,animal,0.07190865197231408,0.20008431442303992
Frontal ROI,53.0,nonanimal,0.14465172197533124,0.23291678962049597
Frontal ROI,54.0,animal,0.06489394042710002,0.18788481604094803
Frontal ROI,54.0,nonanimal,0.21362743152097458,0.21824640441315882
Frontal ROI,55.0,animal,0.05342114121208861,0.1756460881143017
Frontal ROI,55.0,nonanimal,0.2855860996449303,0.21806899196290022
Frontal ROI,56.0,animal,0.04373811024085798,0.1644276763060323
Frontal ROI,56.0,nonanimal,0.35489961373527495,0.23395570417133957
Frontal ROI,57.0,animal,0.04175579982009818,0.15498456274092656
Frontal ROI,57.0,nonanimal,0.41642898414204144,0.2573315086286937
Frontal ROI,58.0,animal,0.05160292063412233,0.14765567089381057
Frontal ROI,58.0,nonanimal,0.4670437484169484,0.2778716198352003
Frontal ROI,59.0,animal,0.07474938468938781,0.14222977294316566
Frontal ROI,59.0,nonanimal,0.5062922124762341,0.28937224531727157
Frontal ROI,60.0,animal,0.10994356353284798,0.13824369193431404
Frontal ROI,60.0,nonanimal,0.5360095544245816,0.2904622559759928
Frontal ROI,61.0,animal,0.15383341120535232,0.13591485049256788
Frontal ROI,61.0,nonanimal,0.5591206625178199,0.28328183987528466
Frontal ROI,62.0,animal,0.20189504035924663,0.13702618714828782
Frontal ROI,62.0,nonanimal,0.5782372605973717,0.27184708897412346
Frontal ROI,63.0,animal,0.249278856385364,0.14436351492227803
Frontal ROI,63.0,nonanimal,0.5947373136933712,0.26074950111642686
Frontal ROI,64.0,animal,0.2913512534481761,0.1592546417991278
Frontal ROI,64.0,nonanimal,0.6087904210955007,0.2541357289833694
Frontal ROI,65.0,animal,0.3239401438235999,0.17973471065363494
Frontal ROI,65.0,nonanimal,0.6203028336792091,0.25449437147417675
Frontal ROI,66.0,animal,0.34346226333221597,0.20165346894703506
Frontal ROI,66.0,nonanimal,0.6302060580105225,0.2615917582843938
Frontal ROI,67.0,animal,0.3471410551819534,0.2211008187201688
Frontal ROI,67.0,nonanimal,0.6412180688682139,0.2728456466656651
Frontal ROI,68.0,animal,0.3334116914358021,0.23607382679343017
Frontal ROI,68.0,nonanimal,0.6573982823097013,0.2851400807501539
Frontal ROI,69.0,animal,0.30244685675043614,0.24698328003914544
Frontal ROI,69.0,nonanimal,0.6824661242168117,0.29645713838814947
Frontal ROI,70.0,animal,0.25662853996166535,0.2560275909403534
Frontal ROI,70.0,nonanimal,0.7176141809360995,0.30631440825375833
Frontal ROI,71.0,animal,0.20077352084707348,0.265547079320838
Frontal ROI,71.0,nonanimal,0.7599839733356555,0.3152820828681403
Frontal ROI,72.0,animal,0.14194439916317284,0.27616355931027387
Frontal ROI,72.0,nonanimal,0.8027849044355019,0.3242589925297544
Frontal ROI,73.0,animal,0.08869793090100683,0.2860647876769851
Frontal ROI,73.0,nonanimal,0.8372675254798482,0.33400690066870736
Frontal ROI,74.0,animal,0.04968773332377724,0.2919291523338714
Frontal ROI,74.0,nonanimal,0.8557970220864511,0.34507943424510046
Frontal ROI,75.0,animal,0.03172516910582261,0.2906042948757591
Frontal ROI,75.0,nonanimal,0.8546556875344293,0.3577997784560696
Frontal ROI,76.0,animal,0.037722007610018135,0.28051196456688954
Frontal ROI,76.0,nonanimal,0.8352935555974111,0.37176508441200373
Frontal ROI,77.0,animal,0.0652416958789948,0.26240328771765814
Frontal ROI,77.0,nonanimal,0.8034859225696049,0.38509239126714717
Frontal ROI,78.0,animal,0.10643140265197615,0.2394051619712517
Frontal ROI,78.0,nonanimal,0.7668320385109493,0.3945727159919318
Frontal ROI,79.0,animal,0.14973346994826578,0.21626850998242347
Frontal ROI,79.0,nonanimal,0.7317398265219344,0.3973763170790556
Frontal ROI,80.0,animal,0.18304842460608042,0.19781034956482674
Frontal ROI,80.0,nonanimal,0.7011862944763364,0.3931436447744442
Frontal ROI,81.0,animal,0.19729910428950773,0.1870554697458628
Frontal ROI,81.0,nonanimal,0.6741388661197643,0.3843393909997653
Frontal ROI,82.0,animal,0.18905250612348143,0.18427945371513682
Frontal ROI,82.0,nonanimal,0.6467957507645267,0.37396527458266005
Frontal ROI,83.0,animal,0.16121184534230854,0.1876677662248625
Frontal ROI,83.0,nonanimal,0.6150515728513225,0.3626712753512742
Frontal ROI,84.0,animal,0.12160673919509354,0.19464024589728882
Frontal ROI,84.0,nonanimal,0.57706798416408,0.3488495355717639
Frontal ROI,85.0,animal,0.08015361189386776,0.2027409750876969
Frontal ROI,85.0,nonanimal,0.5347590244523323,0.33205488787880627
Frontal ROI,86.0,animal,0.04573431182240224,0.21009442099795964
Frontal ROI,86.0,nonanimal,0.49347584585931764,0.31572482141028096
Frontal ROI,87.0,animal,0.023881354305758683,0.21560548735449875
Frontal ROI,87.0,nonanimal,0.4600490883278715,0.30548451617020334
Frontal ROI,88.0,animal,0.015891469865323794,0.21889367619241692
Frontal ROI,88.0,nonanimal,0.4401622453864256,0.30403617639469593
Frontal ROI,89.0,animal,0.019379526834058185,0.22018609580950652
Frontal ROI,89.0,nonanimal,0.436327774952022,0.3087516802703483
Frontal ROI,90.0,animal,0.02979595384370464,0.22045926780979289
Frontal ROI,90.0,nonanimal,0.4473450177615085,0.31530901092925234
Frontal ROI,91.0,animal,0.04219750289542381,0.22159925295911354
Frontal ROI,91.0,nonanimal,0.46930076061547493,0.3222456904456238
Frontal ROI,92.0,animal,0.05261342080578195,0.22588787855991596
Frontal ROI,92.0,nonanimal,0.49741823985858946,0.3312172750847676
Frontal ROI,93.0,animal,0.05864443553942909,0.23466209119747153
Frontal ROI,93.0,nonanimal,0.5277525902960841,0.34354526168970145
Frontal ROI,94.0,animal,0.05933394643410013,0.2472596099120852
Frontal ROI,94.0,nonanimal,0.5579626025661952,0.3571213281470609
Frontal ROI,95.0,animal,0.05466790116359852,0.2614105077765558
Frontal ROI,95.0,nonanimal,0.5869556977891796,0.3667949940391811
Frontal ROI,96.0,animal,0.04513557745835413,0.27461717150803205
Frontal ROI,96.0,nonanimal,0.6137952943712623,0.3673001711639544
Frontal ROI,97.0,animal,0.03160129747927256,0.28526505752340126
Frontal ROI,97.0,nonanimal,0.6366131085640155,0.3559399214027074
Frontal ROI,98.0,animal,0.015422240526392777,0.29294634878232334
Frontal ROI,98.0,nonanimal,0.6522454032518025,0.33373597214987194
Frontal ROI,99.0,animal,-0.0014993382032895241,0.2981999488996348
Frontal ROI,99.0,nonanimal,0.6569458850498998,0.3051507407324248
Frontal ROI,100.0,animal,-0.017062399346176548,0.30198566670705396
Frontal ROI,100.0,nonanimal,0.6479648239712692,0.2766446052407929
Frontal ROI,101.0,animal,-0.029791322581490122,0.3051024821257964
Frontal ROI,101.0,nonanimal,0.6252770952621125,0.2541762812890583
Frontal ROI,102.0,animal,-0.039828714096979044,0.30771578587247983
Frontal ROI,102.0,nonanimal,0.5925309703237739,0.2405560804070264
Frontal ROI,103.0,animal,-0.049517792102706196,0.3091688492390927
Frontal ROI,103.0,nonanimal,0.556528030894786,0.23505868173570985
Frontal ROI,104.0,animal,-0.06305583643956252,0.30820920780829747
Frontal ROI,104.0,nonanimal,0.5251676101661455,0.2360761237165948
Frontal ROI,105.0,animal,-0.0850962725717309,0.3036128645320522
Frontal ROI,105.0,nonanimal,0.5045428491431798,0.2432390667918202
Frontal ROI,106.0,animal,-0.1187186683325701,0.29499330652315436
Frontal ROI,106.0,nonanimal,0.49640317091231345,0.25590273011209724
Frontal ROI,107.0,animal,-0.1635942136491942,0.2834216046280998
Frontal ROI,107.0,nonanimal,0.49720822702180023,0.27026561837647733
Frontal ROI,108.0,animal,-0.21521400062466425,0.27143193799895754
Frontal ROI,108.0,nonanimal,0.49937741829975135,0.2795170459063257
Frontal ROI,109.0,animal,-0.2656682593094308,0.2621169031668351
Frontal ROI,109.0,nonanimal,0.4943441897546565,0.2772332103390338
Frontal ROI,110.0,animal,-0.3058184186349147,0.257511405077585
Frontal ROI,110.0,nonanimal,0.4761559194852739,0.26093077878578985
Frontal ROI,111.0,animal,-0.3281081303379222,0.2572841113800991
Frontal ROI,111.0,nonanimal,0.44410112921756284,0.23364070851875263
Frontal ROI,112.0,animal,-0.32897868414218423,0.2589003062344359
Frontal ROI,112.0,nonanimal,0.4033177965869211,0.20285307785129675
Frontal ROI,113.0,animal,-0.30999477963156935,0.2591508095231465
Frontal ROI,113.0,nonanimal,0.36321108025062887,0.1768388749109818
Frontal ROI,114.0,animal,-0.27726380612024304,0.2558442456999437
Frontal ROI,114.0,nonanimal,0.3343446939085182,0.16017197455599128
Frontal ROI,115.0,animal,-0.23935112782957177,0.24875397982233075
Frontal ROI,115.0,nonanimal,0.32495414309550974,0.15358406936680116
Frontal ROI,116.0,animal,-0.2044359582110764,0.23956447465576766
Frontal ROI,116.0,nonanimal,0.3382643128238358,0.1589207218620294
Frontal ROI,117.0,animal,-0.17774356763533286,0.23089020719405887
Frontal ROI,117.0,nonanimal,0.3714430208295543,0.17918028657932242
Frontal ROI,118.0,animal,-0.16022190561367095,0.22484968828340107
Frontal ROI,118.0,nonanimal,0.41644563918664357,0.2116383010499303
Frontal ROI,119.0,animal,-0.14900615082306073,0.22224392395226011
Frontal ROI,119.0,nonanimal,0.462419761635317,0.24708391754189352
Frontal ROI,120.0,animal,-0.13952877356044555,0.2231046148828055
Frontal ROI,120.0,nonanimal,0.4989297138854683,0.2758468215760361
Frontal ROI,121.0,animal,-0.12841618276330372,0.22781545771644
Frontal ROI,121.0,nonanimal,0.5190725171251769,0.2923803273403282
Frontal ROI,122.0,animal,-0.11586962870221593,0.23710448092999253
Frontal ROI,122.0,nonanimal,0.5215825662760536,0.2967141830698472
Frontal ROI,123.0,animal,-0.10634043215825666,0.250613493783816
Frontal ROI,123.0,nonanimal,0.5112508068800692,0.29343671369106616
Frontal ROI,124.0,animal,-0.1070254012672193,0.2658878380739855
Frontal ROI,124.0,nonanimal,0.49745070515357553,0.2886808182592747
Frontal ROI,125.0,animal,-0.12473466595622958,0.27932067259937443
Frontal ROI,125.0,nonanimal,0.4912040669777392,0.286644878422419
Frontal ROI,126.0,animal,-0.1625063605052079,0.28820323796970476
Frontal ROI,126.0,nonanimal,0.5017767853882128,0.2882804347612096
Frontal ROI,127.0,animal,-0.21752217065465468,0.29209838048911896
Frontal ROI,127.0,nonanimal,0.5339760182650499,0.29281198762845223
Frontal ROI,128.0,animal,-0.28131805118588316,0.29268610234423
Frontal ROI,128.0,nonanimal,0.5869762915818395,0.2994344769290583
Frontal ROI,129.0,animal,-0.3422533937879008,0.29235965131163927
Frontal ROI,129.0,nonanimal,0.6548700172871439,0.30726709660082824
Frontal ROI,130.0,animal,-0.3892148581107848,0.2926349174792455
Frontal ROI,130.0,nonanimal,0.7285424364056425,0.3148567045944362
Frontal ROI,131.0,animal,-0.4150406925745537,0.29357378650002985
Frontal ROI,131.0,nonanimal,0.7981632332765567,0.32100984457882625
Frontal ROI,132.0,animal,-0.41836742786303044,0.29450819998960337
Frontal ROI,132.0,nonanimal,0.8555732655877758,0.3263958011572774
Frontal ROI,133.0,animal,-0.4033612317065349,0.29518528496590213
Frontal ROI,133.0,nonanimal,0.896043738596747,0.3338624394667039
Frontal ROI,134.0,animal,-0.3776866404281146,0.2963114734282184
Frontal ROI,134.0,nonanimal,0.9191663943331108,0.34650563911481724
Frontal ROI,135.0,animal,-0.3496722983563547,0.2991854102852174
Frontal ROI,135.0,nonanimal,0.9288872145487634,0.36512531978901835
Frontal ROI,136.0,animal,-0.32574273647445556,0.3047904817070521
Frontal ROI,136.0,nonanimal,0.9328163497910449,0.38776836478354326
Frontal ROI,137.0,animal,-0.30887646431403404,0.31299399188282534
Frontal ROI,137.0,nonanimal,0.9409274766758896,0.41154407494644896
Frontal ROI,138.0,animal,-0.2983569438856827,0.3223192842876344
Frontal ROI,138.0,nonanimal,0.963735922246148,0.43443282421536494
Frontal ROI,139.0,animal,-0.2906509853622613,0.3302944895406683
Frontal ROI,139.0,nonanimal,1.0101419911665963,0.4556805412172774
Frontal ROI,140.0,animal,-0.2810021711434028,0.3340956574408562
Frontal ROI,140.0,nonanimal,1.085334935249199,0.47522935410025624
Frontal ROI,141.0,animal,-0.26525294962524815,0.3312742987348747
Frontal ROI,141.0,nonanimal,1.189305477887532,0.4931836916747741
Frontal ROI,142.0,animal,-0.24143409450757208,0.3204991248568553
Frontal ROI,142.0,nonanimal,1.3164616588028373,0.5098077148236978
Frontal ROI,143.0,animal,-0.21072273791013937,0.3022175759009191
Frontal ROI,143.0,nonanimal,1.456567393419761,0.5259040973283227
Frontal ROI,144.0,animal,-0.1774721936081781,0.2790054744745549
Frontal ROI,144.0,nonanimal,1.5968434489715757,0.543098651859512
Frontal ROI,145.0,animal,-0.14820199511233745,0.25526759452787057
Frontal ROI,145.0,nonanimal,1.724732369190819,0.5635694418541574
Frontal ROI,146.0,animal,-0.12971800994570487,0.2360084757002078
Frontal ROI,146.0,nonanimal,1.830613350890118,0.5890848828489654
Frontal ROI,147.0,animal,-0.12683646170414326,0.224912291956753
Frontal ROI,147.0,nonanimal,1.90970532377229,0.6198106013531668
Frontal ROI,148.0,animal,-0.1403942880741808,0.2229668917563778
Frontal ROI,148.0,nonanimal,1.9625740834002037,0.6537489410165833
Frontal ROI,149.0,animal,-0.1662356887144137,0.22877030342974825
Frontal ROI,149.0,nonanimal,1.994090307912352,0.6872980049670184
Frontal ROI,150.0,animal,-0.1956493697769907,0.23962069907454772
Frontal ROI,150.0,nonanimal,2.011271257428688,0.7165475288720905
Frontal ROI,151.0,animal,-0.21732597696377876,0.252003420209046
Frontal ROI,151.0,nonanimal,2.0208753104036,0.7384937399900066
Frontal ROI,152.0,animal,-0.2204097596012169,0.26196927982768714
Frontal ROI,152.0,nonanimal,2.027621372085805,0.751619217190654
Frontal ROI,153.0,animal,-0.19778553954573785,0.266297878540145
Frontal ROI,153.0,nonanimal,2.033493172045407,0.755807530887726
Frontal ROI,154.0,animal,-0.14854703475803194,0.26400978109537676
Frontal ROI,154.0,nonanimal,2.0380734285845756,0.75193563046894
Frontal ROI,155.0,animal,-0.07875942711394586,0.257063421398628
Frontal ROI,155.0,nonanimal,2.039571974210161,0.7415493794999122
Frontal ROI,156.0,animal,-0.00014883222320179467,0.2493891756525757
Frontal ROI,156.0,nonanimal,2.036190381504059,0.7267706085198361
Frontal ROI,157.0,animal,0.07294338547560761,0.24437727413468222
Frontal ROI,157.0,nonanimal,2.0275140909917315,0.7102233184391367
Frontal ROI,158.0,animal,0.12740358610352404,0.2424981018056338
Frontal ROI,158.0,nonanimal,2.015563443744918,0.6946692613317609
Frontal ROI,159.0,animal,0.15479052643433566,0.24127800345308392
