roi,time_ms,t_value,p_value,p_fdr,sig,mean_diff_uV
Parietal ROI,-46.0,-2.2240309187113017,0.05321279699272891,0.10688301057851853,False,-0.0765400492270738
Parietal ROI,-45.0,-2.4182515206101147,0.03872150382640667,0.08429743534879217,False,-0.09070841329499768
Parietal ROI,-44.0,-2.4736752670841087,0.03535643380551953,0.08032111843501188,False,-0.10027523541568861
Parietal ROI,-43.0,-2.392935291141305,0.04036269308257867,0.08651082314757054,False,-0.10352142243513848
Parietal ROI,-42.0,-2.1732430558698783,0.057807330511340474,0.11577982482414191,False,-0.10028428677811392
Parietal ROI,-41.0,-1.8542137905734608,0.09670026953738098,0.18323072254206255,False,-0.09204670254311967
Parietal ROI,-40.0,-1.517646967286323,0.16341549283473605,0.287824775068216,False,-0.0815318960597776
Parietal ROI,-39.0,-1.2406581098739742,0.24609853434723353,0.4021330363109807,False,-0.0719037868719986
Parietal ROI,-38.0,-1.063679209987506,0.31517927068814555,0.46908846868872617,False,-0.06581335120962666
Parietal ROI,-37.0,-0.9914132503745117,0.34738827641537195,0.5052265181891613,False,-0.0646085397381409
Parietal ROI,-36.0,-1.0050320630169605,0.34113619555960134,0.4992410711634249,False,-0.06798302188457324
Parietal ROI,-35.0,-1.0736219967863834,0.3109330649319736,0.4647421716787068,False,-0.07417560620833911
Parietal ROI,-34.0,-1.1631280434472078,0.2746878734599175,0.42981294485580845,False,-0.0806171580754457
Parietal ROI,-33.0,-1.241244201362981,0.24589205149354468,0.4021330363109807,False,-0.08475782145141655
Parietal ROI,-32.0,-1.278521481286703,0.23304955498034635,0.3843946777440536,False,-0.08476920703512389
Parietal ROI,-31.0,-1.2499579222012216,0.2428389416208171,0.398665335073051,False,-0.0799080907874414
Parietal ROI,-30.0,-1.141273020368601,0.28321257614913375,0.4382605207075999,False,-0.0704963153930875
Parietal ROI,-29.0,-0.9570554767444162,0.36353986961191165,0.5209219997333909,False,-0.05763237077890919
Parietal ROI,-28.0,-0.7216219858794215,0.48884914029419047,0.6345986061967176,False,-0.042831458687540805
Parietal ROI,-27.0,-0.47018547585762416,0.6494075358862649,0.7491244995412781,False,-0.027761557834269146
Parietal ROI,-26.0,-0.23903589430819447,0.8164321528481484,0.8658380319917579,False,-0.014127656497499586
Parietal ROI,-25.0,-0.06108643837297903,0.952625394288672,0.965332915460209,False,-0.003629470021451636
Parietal ROI,-24.0,0.03576428174850877,0.9722509930916812,0.9792355548236616,False,0.0021455362742291927
Parietal ROI,-23.0,0.03270409040929091,0.9746243684920828,0.9802176216828552,False,0.001993939603960182
Parietal ROI,-22.0,-0.07173917928098753,0.9443783947460204,0.9636233693114414,False,-0.004486912994896464
Parietal ROI,-21.0,-0.25466613854624426,0.8047045447832316,0.8560582218202806,False,-0.016495263459740058
Parietal ROI,-20.0,-0.4734174414545475,0.6471877358389939,0.7486445591140837,False,-0.03186740075045863
Parietal ROI,-19.0,-0.682525398979156,0.5120896134037045,0.6550635383138629,False,-0.04735057057006336
Parietal ROI,-18.0,-0.8474105981081697,0.4187304398534588,0.5701109118138397,False,-0.05932117724401418
Parietal ROI,-17.0,-0.943956668857776,0.369840880902391,0.5258792241634402,False,-0.06475348499569748
Parietal ROI,-16.0,-0.9504710194261021,0.36669733564908336,0.5224691713211533,False,-0.06210390757500398
Parietal ROI,-15.0,-0.8457514202744097,0.4196082739258987,0.5701109118138397,False,-0.051781322933750415
Parietal ROI,-14.0,-0.6252674356138473,0.5473201536293348,0.6826893731212877,False,-0.03601706302065026
Parietal ROI,-13.0,-0.3278963457469664,0.75048932583151,0.8194595286727235,False,-0.01816275000629231
Parietal ROI,-12.0,-0.030141337569752163,0.9766121523825395,0.9808096258168485,False,-0.0016459147147455833
Parietal ROI,-11.0,0.20232786653349097,0.8441601256307296,0.8885228949957078,False,0.011063500669360137
Parietal ROI,-10.0,0.34684592631926536,0.7366789716238702,0.814410979162784,False,0.019120392489553755
Parietal ROI,-9.0,0.41881095702627247,0.6851722710283903,0.7759382261565454,False,0.023376579663741306
Parietal ROI,-8.0,0.45440500744088436,0.6602982255766559,0.7575598299987492,False,0.025854072988996345
Parietal ROI,-7.0,0.49212657105816965,0.6344106509195611,0.7375155328268861,False,0.02885626903614938
Parietal ROI,-6.0,0.5561535645376725,0.5916622176384305,0.7102594726970491,False,0.0340994317011956
Parietal ROI,-5.0,0.6488192835073143,0.532659650124421,0.6668643056325814,False,0.04221455898114479
Parietal ROI,-4.0,0.7564532749972037,0.46871521958017914,0.6130025539658687,False,0.052767682851319
Parietal ROI,-3.0,0.8622386173083539,0.41094164875310313,0.56373795650866,False,0.06468516859588966
Parietal ROI,-2.0,0.9555273714302732,0.3642708639546356,0.5209219997333909,False,0.0767989711325767
Parietal ROI,-1.0,1.0337839020162507,0.3282154183527853,0.4843768595059,False,0.08823451573213328
Parietal ROI,0.0,1.0996377746535693,0.30003240203086506,0.45230691144868046,False,0.09852073736930189
Parietal ROI,1.0,1.1567321884349948,0.2771611231699425,0.4307981094060525,False,0.10748798047237011
Parietal ROI,2.0,1.207102063988488,0.2581597035902546,0.4148637932641968,False,0.11511623089841808
Parietal ROI,3.0,1.2510908114233616,0.24244430475726195,0.398665335073051,False,0.12146818138966871
Parietal ROI,4.0,1.2890783106710264,0.22951545150212643,0.3830722178642634,False,0.1267373589546036
Parietal ROI,5.0,1.3236991322771519,0.21823826224757722,0.36863860683265454,False,0.13134208961660407
Parietal ROI,6.0,1.3616524263946874,0.20641575202590787,0.35206190309041707,False,0.1359539850334192
Parietal ROI,7.0,1.4140832788206645,0.19098419171888736,0.3289432884396561,False,0.14137694845137302
Parietal ROI,8.0,1.4940166021360348,0.16937833026558277,0.2959498485244083,False,0.14827412101445267
Parietal ROI,9.0,1.6105248122247986,0.14174340074243147,0.2587555310428241,False,0.15683853846437373
Parietal ROI,10.0,1.7617540306009836,0.11195243627105912,0.20927642086936654,False,0.16656627205653082
Parietal ROI,11.0,1.9314923316060904,0.08546774710887785,0.16624497510883735,False,0.1762751606152472
Parietal ROI,12.0,2.0953734957580012,0.0656089599974567,0.1299205676785795,False,0.18441308355246128
Parietal ROI,13.0,2.2341883008108487,0.052337644270596874,0.10573109116336717,False,0.18956312853519175
Parietal ROI,14.0,2.3372202970751834,0.04422114250986095,0.09256128641933686,False,0.19094957644446203
Parietal ROI,15.0,2.3891811430024537,0.040611868625408505,0.08653167144805884,False,0.18873685167766915
Parietal ROI,16.0,2.365869824721132,0.042193579120291834,0.08908945470880897,False,0.1840002527918718
Parietal ROI,17.0,2.2648215583870392,0.04978272062562046,0.10128282229325028,False,0.17838765073030158
Parietal ROI,18.0,2.133379605765448,0.061681680300668,0.12283766446240985,False,0.17361118695062613
Parietal ROI,19.0,2.037816212321383,0.07201891567255689,0.1414152937996145,False,0.1709584983709591
Parietal ROI,20.0,2.020845614644263,0.07402086411210325,0.14494029537034744,False,0.17098079701492913
Parietal ROI,21.0,2.0970853056476066,0.06542699464373415,0.1299205676785795,False,0.17342958277766057
Parietal ROI,22.0,2.264035178980691,0.049846752769146,0.10128282229325028,False,0.17741355563168623
Parietal ROI,23.0,2.505245976962614,0.03357160981496499,0.07870802167321223,False,0.1816806219892183
Parietal ROI,24.0,2.781740566175103,0.021339968460659352,0.05499749224603752,False,0.1849192404529035
Parietal ROI,25.0,3.0172527971882723,0.014543904405923427,0.03876531174354495,True,0.1860112123018558
Parietal ROI,26.0,3.1054239684537914,0.01261160533936054,0.03426641605771992,True,0.18421191110387164
Parietal ROI,27.0,2.9822365812667524,0.015393606045078086,0.04056736029172834,True,0.179252007680391
Parietal ROI,28.0,2.7000338187729085,0.02439234574900825,0.062178306800199215,False,0.17135205769173947
Parietal ROI,29.0,2.373220966828504,0.04168831983066688,0.08828855649938816,False,0.16114553561970113
Parietal ROI,30.0,2.0824015002227103,0.06700382974851479,0.13230897085551793,False,0.14952973307106
Parietal ROI,31.0,1.8562711025671257,0.09638405937215683,0.18323072254206255,False,0.1374891203177445
Parietal ROI,32.0,1.695270112381988,0.12426287794454224,0.22983714363884988,False,0.12593882080106056
Parietal ROI,33.0,1.59054646285973,0.1461751189170264,0.2634158312617879,False,0.11561350824595411
Parietal ROI,34.0,1.531887516058464,0.15991225174516982,0.28451393013544174,False,0.10700117728220582
Parietal ROI,35.0,1.5094313382494957,0.1654672785103738,0.2899814055894301,False,0.10030725834651363
Parietal ROI,36.0,1.512274561028843,0.16475464915350643,0.28945616304914285,False,0.09543539325407531
Parietal ROI,37.0,1.5254498860559655,0.16148762163312708,0.285865714052581,False,0.091979468177824
Parietal ROI,38.0,1.5275517239864143,0.16097177109621774,0.28567395326189526,False,0.08923610873996016
Parietal ROI,39.0,1.492695338232021,0.16971731684281333,0.2959498485244083,False,0.08626565381979404
Parietal ROI,40.0,1.3984566067080229,0.19547628189513053,0.3350339208031455,False,0.08203250069604058
Parietal ROI,41.0,1.2361033212142136,0.24770806942773144,0.40382175969497613,False,0.07562041874371206
Parietal ROI,42.0,1.0165929199432264,0.33589551318008265,0.49259990531221326,False,0.06645973568418743
Parietal ROI,43.0,0.7668259155067384,0.4628247073526972,0.6075657675173047,False,0.05447263842287522
Parietal ROI,44.0,0.5165617950007269,0.6179142510898443,0.7232873505033892,False,0.04007735422203295
Parietal ROI,45.0,0.2859706194413151,0.7813737035035707,0.8400965738589004,False,0.024064001950246144
Parietal ROI,46.0,0.08244054165921413,0.9361007993203996,0.9579659274797082,False,0.007401941773723046
Parietal ROI,47.0,-0.09567399163124642,0.925875933015254,0.9494120076341889,False,-0.008967031744035911
Parietal ROI,48.0,-0.25458138559212884,0.8047680002561552,0.8560582218202806,False,-0.024319685212885613
Parietal ROI,49.0,-0.4024589578594071,0.6967376525556169,0.7839696539991774,False,-0.03829606987955788
Parietal ROI,50.0,-0.5479597731595104,0.5970457836115204,0.7129967535122246,False,-0.05094616680033194
Parietal ROI,51.0,-0.6982833554326009,0.5026417137642069,0.6477055907145386,False,-0.06262980790304391
Parietal ROI,52.0,-0.8565234246115015,0.41393168086169474,0.5667306802422812,False,-0.07378164254008417
Parietal ROI,53.0,-1.0201586804256428,0.3342914309442864,0.4913746426466318,False,-0.08464187704266965
Parietal ROI,54.0,-1.1825360336020836,0.2672910493983831,0.42317697703305607,False,-0.09509828282429145
Parietal ROI,55.0,-1.3350374223219799,0.21464784385057534,0.3634496099981964,False,-0.10473716560514461
Parietal ROI,56.0,-1.466106460468283,0.17666667619385026,0.30591703758414757,False,-0.11308089703524586
Parietal ROI,57.0,-1.560302842621277,0.15312039330809174,0.27312314429763945,False,-0.119878369118306
Parietal ROI,58.0,-1.605936234606177,0.14275044456964486,0.25923749335247853,False,-0.12528432804957412
Parietal ROI,59.0,-1.6088024295510406,0.14212065604949387,0.2587703373784291,False,-0.12982766327685458
Parietal ROI,60.0,-1.593286217821823,0.14556010022900714,0.2629835831457062,False,-0.1341780738517177
Parietal ROI,61.0,-1.586481931810588,0.1470918148169445,0.26438810817096947,False,-0.13881529384886213
Parietal ROI,62.0,-1.604273948406854,0.14311684725735976,0.25923749335247853,False,-0.14374952402819427
Parietal ROI,63.0,-1.6489004291836833,0.13356878179648318,0.24575253553631157,False,-0.1484306590677293
Parietal ROI,64.0,-1.7126778654193402,0.12092487617163435,0.2242548629532161,False,-0.15192022800060712
Parietal ROI,65.0,-1.7828014617530146,0.1082959858609986,0.20298258312449202,False,-0.15329289912975635
Parietal ROI,66.0,-1.845989660585098,0.09797405051378162,0.18512078008129626,False,-0.15211699226374925
Parietal ROI,67.0,-1.8927527294877116,0.0909354211720107,0.1746458362783,False,-0.1487927794782728
Parietal ROI,68.0,-1.9201331029223891,0.08703793566442819,0.168081523142601,False,-0.14455885884512787
Parietal ROI,69.0,-1.930436157555107,0.08561260487059955,0.16624497510883735,False,-0.14111433240343071
Parietal ROI,70.0,-1.9252225561236262,0.08633107665111123,0.16717702964759384,False,-0.13998592188467204
Parietal ROI,71.0,-1.9009537289245189,0.08975111101287882,0.17284485939568145,False,-0.14189763353036283
Parietal ROI,72.0,-1.8541352256663621,0.09671236425187324,0.18323072254206255,False,-0.14640745473636016
Parietal ROI,73.0,-1.78879417991699,0.10727531717214991,0.20160857195087692,False,-0.1519634374468782
Parietal ROI,74.0,-1.7140048649215776,0.12067381818685137,0.2242548629532161,False,-0.15636556985098152
Parietal ROI,75.0,-1.6369089843901754,0.13607616008953413,0.24971044037372625,False,-0.1574738403200496
Parietal ROI,76.0,-1.5606514658712998,0.15303868392055284,0.27312314429763945,False,-0.15392276433544025
Parietal ROI,77.0,-1.4864669992978565,0.1713233123748119,0.2980090371581716,False,-0.14559875386389926
Parietal ROI,78.0,-1.4163301665181047,0.19034566845554782,0.32865101868802715,False,-0.13370920106778728
Parietal ROI,79.0,-1.3546129375800697,0.20856656564186987,0.354866899308133,False,-0.12040995624040748
Parietal ROI,80.0,-1.3080422678088297,0.22327926200323764,0.37534475459057454,False,-0.10812276342305135
Parietal ROI,81.0,-1.2831369611560888,0.23149889872648105,0.3837582237095964,False,-0.09879580964103345
Parietal ROI,82.0,-1.2812963794037366,0.23211624372734502,0.3837582237095964,False,-0.09337834229327861
Parietal ROI,83.0,-1.2947118038764625,0.22764789190585735,0.3808619862195847,False,-0.0916814960220654
Parietal ROI,84.0,-1.3080470838092908,0.22327769650118448,0.37534475459057454,False,-0.09263039194471565
Parietal ROI,85.0,-1.3062416655462161,0.22386521613273083,0.3754294653326419,False,-0.09475627881401708
Parietal ROI,86.0,-1.2816425219279695,0.23200004039777866,0.3837582237095964,False,-0.09670385442153077
Parietal ROI,87.0,-1.23442506183175,0.24830329403623935,0.40385292139072804,False,-0.09756234127738761
Parietal ROI,88.0,-1.1681418475953647,0.2727614415273104,0.42798812837228395,False,-0.09693873796056526
Parietal ROI,89.0,-1.086281167618882,0.305591038313643,0.4587137427363249,False,-0.09481465545071696
Parietal ROI,90.0,-0.9924388287169881,0.3469144957674223,0.5052265181891613,False,-0.09131216137814664
Parietal ROI,91.0,-0.8916936137313732,0.39577095594999456,0.5515615111748433,False,-0.08651490966256717
Parietal ROI,92.0,-0.7899272064571898,0.44988085334330086,0.5961559134095537,False,-0.08044625506257852
Parietal ROI,93.0,-0.6917764020761425,0.506529897081825,0.6503794056848848,False,-0.07321087556467232
Parietal ROI,94.0,-0.6002526941481163,0.5631448982298675,0.693786596940487,False,-0.06520226406789312
Parietal ROI,95.0,-0.5186415185144534,0.6165204220669087,0.7232873505033892,False,-0.05722291700759104
Parietal ROI,96.0,-0.4524640229277701,0.661643696081853,0.7578631224728415,False,-0.050396253896867346
Parietal ROI,97.0,-0.40893965856006564,0.6921438852193798,0.7813089589996541,False,-0.04586019324738192
Parietal ROI,98.0,-0.3935567470653798,0.7030691947351808,0.7878674062583786,False,-0.044358413888281066
Parietal ROI,99.0,-0.40621914749769983,0.6940706815026522,0.7822243532690661,False,-0.04591062906002878
Parietal ROI,100.0,-0.43954854899724055,0.6706290806398302,0.7656530708933565,False,-0.0497083441750753
Parietal ROI,101.0,-0.4800175908147,0.6426660247634487,0.7458756347006251,False,-0.054276973162924146
Parietal ROI,102.0,-0.5115051281989781,0.621309961243236,0.7246893225149891,False,-0.05783423674407849
Parietal ROI,103.0,-0.5196847028618151,0.6158218909796671,0.7232873505033892,False,-0.05871486504092133
Parietal ROI,104.0,-0.4947513697527534,0.6326281439092718,0.7366649981401985,False,-0.055738398260721814
Parietal ROI,105.0,-0.43210278457415335,0.6758345211032175,0.7678444072825859,False,-0.048450569808397015
Parietal ROI,106.0,-0.333318787539249,0.7465276185008092,0.8189606581675544,False,-0.03723108102884694
Parietal ROI,107.0,-0.20837877701010588,0.8395726893972539,0.8850826411832513,False,-0.023287565590733715
Parietal ROI,108.0,-0.07593801478395859,0.9411296601169159,0.9617082969999389,False,-0.008534051223261497
Parietal ROI,109.0,0.041373333274879055,0.9679015794460142,0.9764572223428406,False,0.004682314814387278
Parietal ROI,110.0,0.12364793232006316,0.9043114295123746,0.9336116525599037,False,0.014029987588534987
Parietal ROI,111.0,0.15742936007772584,0.8783818018949137,0.9135692034545021,False,0.01775984032290321
Parietal ROI,112.0,0.13685769836634837,0.8941558915803223,0.9285974518486014,False,0.015228788829544159
Parietal ROI,113.0,0.06556057032993924,0.9491608834985263,0.9642924338151696,False,0.0071715551430519995
Parietal ROI,114.0,-0.041118025986303146,0.9680995285710046,0.9764572223428406,False,-0.004430769388173139
Parietal ROI,115.0,-0.15833789042384652,0.8776864026471549,0.9135692034545021,False,-0.016890859633684696
Parietal ROI,116.0,-0.26011133592114144,0.8006308524699106,0.8542499658773323,False,-0.027598521119710662
Parietal ROI,117.0,-0.32799137344682916,0.7504198303752446,0.8194595286727235,False,-0.03476395175692618
Parietal ROI,118.0,-0.3549704307135267,0.7307879821657128,0.8115878468390515,False,-0.037831468693374413
Parietal ROI,119.0,-0.3453946605586213,0.7377331979577288,0.814410979162784,False,-0.03740086649271155
Parietal ROI,120.0,-0.31179435283744006,0.7622988537374217,0.824647371095575,False,-0.03470985783706262
Parietal ROI,121.0,-0.26812208371953805,0.7946493976313246,0.8491604081395709,False,-0.03093827853950133
Parietal ROI,122.0,-0.22281670648428428,0.8286528655023975,0.8761472982159587,False,-0.026679399680733608
Parietal ROI,123.0,-0.17676576439306435,0.8636062759306652,0.9049147973503681,False,-0.021826636182644688
Parietal ROI,124.0,-0.12627606195943333,0.9022894205267586,0.932898058686221,False,-0.01589383062691086
Parietal ROI,125.0,-0.06763071124797587,0.9475582624855367,0.9640614542849945,False,-0.008556263698624212
Parietal ROI,126.0,-0.0007973877030819443,0.9993811715434628,0.9993811715434627,False,-0.00010010562746802787
Parietal ROI,127.0,0.0683921563798915,0.9469688441337554,0.9640614542849945,False,0.008453119563386435
Parietal ROI,128.0,0.12810973464896544,0.9008790841820158,0.932898058686221,False,0.015591451429667714
Parietal ROI,129.0,0.16362144594178565,0.8736445264169083,0.9113464479438285,False,0.01978667787508619
Parietal ROI,130.0,0.1636692311584503,0.8736079885946251,0.9113464479438285,False,0.019973226224799568
Parietal ROI,131.0,0.12651792941743684,0.9021033716738589,0.932898058686221,False,0.015845260543646118
Parietal ROI,132.0,0.06068125568864124,0.9529391975727028,0.965332915460209,False,0.007902441015438178
Parietal ROI,133.0,-0.019885687408516112,0.9845684482389822,0.987385525344101,False,-0.002710245815613954
Parietal ROI,134.0,-0.10150601078628714,0.9213742476357669,0.9470430316608103,False,-0.014473048835679802
Parietal ROI,135.0,-0.1738995373241131,0.8657930640802327,0.9058521461496165,False,-0.025798619871715778
Parietal ROI,136.0,-0.23083806568552526,0.8226026734020923,0.8710641602037261,False,-0.03534543253197937
Parietal ROI,137.0,-0.2699916163943833,0.79325547906934,0.848965024164286,False,-0.04231742539711447
Parietal ROI,138.0,-0.2929727398192174,0.7761856350734173,0.8358005071988718,False,-0.046698721204414484
Parietal ROI,139.0,-0.3054624868399604,0.7669608379153197,0.8271377651979064,False,-0.04933600233907235
Parietal ROI,140.0,-0.31660972574829455,0.7587601788387843,0.8244880081516579,False,-0.05178625061080515
Parietal ROI,141.0,-0.3369743967046159,0.7438612063019925,0.8173145856076751,False,-0.0559151403603461
Parietal ROI,142.0,-0.37523338553543717,0.7161772852031725,0.7981562431278599,False,-0.06334040021470999
Parietal ROI,143.0,-0.4350345158215459,0.6737827129855353,0.7678444072825859,False,-0.07490881854348763
Parietal ROI,144.0,-0.5135952213284123,0.6199052433016117,0.724255959257383,False,-0.09041238814899584
Parietal ROI,145.0,-0.602712255842638,0.5615775028132088,0.6931363083908799,False,-0.10866219501441883
Parietal ROI,146.0,-0.6917056742859036,0.5065722617745323,0.6503794056848848,False,-0.1278865725697207
Parietal ROI,147.0,-0.7710467971910214,0.4604416340276273,0.6055714548843654,False,-0.14628142648024198
Parietal ROI,148.0,-0.8351315619561143,0.42525704366543204,0.5754926401727178,False,-0.162486476120382
Parietal ROI,149.0,-0.8830682096635065,0.4001719025168292,0.5543883471626428,False,-0.17580944962343242
Parietal ROI,150.0,-0.9173825312954839,0.3828676148491058,0.5389361405807694,False,-0.1861410007168709
Parietal ROI,151.0,-0.9415160057997763,0.3710236876509577,0.5264931276180594,False,-0.19363859809293618
Parietal ROI,152.0,-0.9573071538983325,0.3634195790349052,0.5209219997333909,False,-0.1983492493098665
Parietal ROI,153.0,-0.9633838176712634,0.3605240704613112,0.520015171591315,False,-0.19995104986672266
Parietal ROI,154.0,-0.9549839776859774,0.3645310650004595,0.5209219997333909,False,-0.19772485273078688
Parietal ROI,155.0,-0.9253532690248281,0.37892604602751156,0.5344610830287437,False,-0.19076047098758972
Parietal ROI,156.0,-0.868376081151412,0.4077474932946963,0.5626594346448466,False,-0.178308482914213
Parietal ROI,157.0,-0.78142489656791,0.45461658523971704,0.5990342598741384,False,-0.16014208671063992
Parietal ROI,158.0,-0.6670558147801839,0.5214696332050581,0.6632332836738792,False,-0.13679578516919194
Parietal ROI,159.0,-0.5327326110104167,0.6071194965035718,0.7189033227179119,False,-0.10958698793859437
Parietal ROI,160.0,-0.38888489854934577,0.7064017064820141,0.7897728807717573,False,-0.08039207725729378
Parietal ROI,161.0,-0.246279215930208,0.8109911749019596,0.8613709297064753,False,-0.0512321153957223
Parietal ROI,162.0,-0.11359640386477295,0.9120513862243431,0.9402176790342126,False,-0.023802296596703243
Parietal ROI,163.0,0.004195121334080879,0.9967443035614276,0.9981682239950869,False,0.0008858967856395505
Parietal ROI,164.0,0.10630381087141548,0.9176730763051075,0.9446238274447584,False,0.022622002099316176
Parietal ROI,165.0,0.19539545160396116,0.8494234955272278,0.8927224443247178,False,0.04185463474477828
Parietal ROI,166.0,0.27613990802215554,0.7886768225739841,0.8453554321473438,False,0.059391242373535214
Parietal ROI,167.0,0.353707380151016,0.7317025951530394,0.8115878468390515,False,0.07609837387700133
Parietal ROI,168.0,0.4326775663314168,0.6754320294434184,0.7678444072825859,False,0.09272220232690088
Parietal ROI,169.0,0.5163677268721055,0.6180443979337091,0.7232873505033892,False,0.10984262754404672
Parietal ROI,170.0,0.6062964744217795,0.5592978425891625,0.6926992714752702,False,0.1278785412245918
