onset	duration	sample	trial_type	response_time	stim_file	value
5.2440000000	n/a	n/a	stimulus	405	78065.jpg	nonanimal_target
5.6490000000	n/a	n/a	response	n/a	n/a	correct
7.3430000000	n/a	n/a	stimulus	n/a	227089.jpg	nonanimal_distractor
9.3940000000	n/a	n/a	stimulus	n/a	98013.jpg	nonanimal_distractor
11.2600000000	n/a	n/a	stimulus	331	78065.jpg	nonanimal_target
11.5910000000	n/a	n/a	response	n/a	n/a	correct
13.3910000000	n/a	n/a	stimulus	n/a	13054.jpg	nonanimal_distractor
15.2110000000	n/a	n/a	stimulus	n/a	2088.jpg	nonanimal_distractor
17.3770000000	n/a	n/a	stimulus	338	78065.jpg	nonanimal_target
17.7150000000	n/a	n/a	response	n/a	n/a	correct
19.3450000000	n/a	n/a	stimulus	374	78065.jpg	nonanimal_target
19.7190000000	n/a	n/a	response	n/a	n/a	correct
21.4690000000	n/a	n/a	stimulus	264	78065.jpg	nonanimal_target
21.7330000000	n/a	n/a	response	n/a	n/a	correct
23.5540000000	n/a	n/a	stimulus	333	78065.jpg	nonanimal_target
23.8870000000	n/a	n/a	response	n/a	n/a	correct
25.5920000000	n/a	n/a	stimulus	n/a	275092.jpg	nonanimal_distractor
27.6390000000	n/a	n/a	stimulus	333	78065.jpg	nonanimal_target
27.9720000000	n/a	n/a	response	n/a	n/a	correct
29.7730000000	n/a	n/a	stimulus	n/a	248039.jpg	nonanimal_distractor
31.5870000000	n/a	n/a	stimulus	335	78065.jpg	nonanimal_target
31.9220000000	n/a	n/a	response	n/a	n/a	correct
33.5970000000	n/a	n/a	stimulus	359	78065.jpg	nonanimal_target
33.9560000000	n/a	n/a	response	n/a	n/a	correct
35.6810000000	n/a	n/a	stimulus	288	78065.jpg	nonanimal_target
35.9690000000	n/a	n/a	response	n/a	n/a	correct
37.7700000000	n/a	n/a	stimulus	209	48098.jpg	nonanimal_distractor
37.9790000000	n/a	n/a	response	n/a	n/a	incorrect
39.6880000000	n/a	n/a	stimulus	n/a	86038.jpg	nonanimal_distractor
41.8240000000	n/a	n/a	stimulus	324	78065.jpg	nonanimal_target
42.1480000000	n/a	n/a	response	n/a	n/a	correct
43.9120000000	n/a	n/a	stimulus	284	78065.jpg	nonanimal_target
44.1960000000	n/a	n/a	response	n/a	n/a	correct
46.0860000000	n/a	n/a	stimulus	356	78065.jpg	nonanimal_target
46.4420000000	n/a	n/a	response	n/a	n/a	correct
48.0940000000	n/a	n/a	stimulus	n/a	82030.jpg	nonanimal_distractor
50.2400000000	n/a	n/a	stimulus	370	78065.jpg	nonanimal_target
50.6100000000	n/a	n/a	response	n/a	n/a	correct
52.1110000000	n/a	n/a	stimulus	321	78065.jpg	nonanimal_target
52.4320000000	n/a	n/a	response	n/a	n/a	correct
54.1380000000	n/a	n/a	stimulus	318	78065.jpg	nonanimal_target
54.4560000000	n/a	n/a	response	n/a	n/a	correct
56.2540000000	n/a	n/a	stimulus	321	78065.jpg	nonanimal_target
56.5750000000	n/a	n/a	response	n/a	n/a	correct
58.4590000000	n/a	n/a	stimulus	n/a	61014.jpg	nonanimal_distractor
60.4910000000	n/a	n/a	stimulus	351	78065.jpg	nonanimal_target
60.8420000000	n/a	n/a	response	n/a	n/a	correct
62.3530000000	n/a	n/a	stimulus	327	78065.jpg	nonanimal_target
62.6800000000	n/a	n/a	response	n/a	n/a	correct
